,age,job,marital,education,age_scaled,cluster,deposit,loan,housing,total_products_bought
5197,24,blue-collar,single,secondary,-1.4450603282260157,3,1,0,1,2
5198,28,management,single,tertiary,-1.1101563245932542,3,1,0,0,1
5199,28,admin.,single,secondary,-1.1101563245932542,3,1,0,0,1
5200,53,management,married,secondary,0.9829936981115057,0,1,0,0,1
5201,45,management,married,tertiary,0.3131856908459825,2,1,0,0,1
5202,33,services,married,secondary,-0.6915263200523022,1,1,0,0,1
5203,51,management,married,tertiary,0.8155416962951249,2,1,0,0,1
5204,32,technician,single,tertiary,-0.7752523209604926,3,1,0,1,2
5205,65,retired,married,secondary,1.9877057090097905,0,1,0,0,1
5206,32,blue-collar,married,primary,-0.7752523209604926,1,1,0,1,2
5207,67,retired,married,primary,2.1551577108261712,0,1,0,0,1
5208,53,technician,married,secondary,0.9829936981115057,0,1,0,0,1
5209,41,blue-collar,divorced,primary,-0.02171831278677903,1,1,1,0,2
5210,30,blue-collar,single,secondary,-0.9427043227768733,3,1,0,0,1
5211,37,blue-collar,married,secondary,-0.3566223164195406,1,1,0,1,2
5212,27,technician,single,tertiary,-1.1938823255014446,3,1,0,1,2
5213,77,retired,married,tertiary,2.992417719908075,0,1,0,0,1
5214,32,admin.,single,secondary,-0.7752523209604926,3,1,0,0,1
5215,25,management,single,tertiary,-1.3613343273178253,3,1,0,0,1
5216,32,management,single,tertiary,-0.7752523209604926,2,1,0,1,2
5217,43,technician,married,secondary,0.14573368902960177,1,1,1,1,3
5218,30,services,married,secondary,-0.9427043227768733,3,1,0,0,1
5219,59,management,divorced,tertiary,1.485349703560648,0,1,0,1,2
5220,61,retired,married,tertiary,1.6528017053770288,0,1,1,1,3
5221,32,self-employed,single,tertiary,-0.7752523209604926,3,1,0,1,2
5222,37,management,married,tertiary,-0.3566223164195406,2,1,0,0,1
5223,51,self-employed,married,tertiary,0.8155416962951249,0,1,1,1,3
5224,55,management,divorced,tertiary,1.1504456999278865,0,1,0,1,2
5225,38,management,single,tertiary,-0.2728963155113502,2,1,0,1,2
5226,47,admin.,married,secondary,0.48063769266236334,1,1,0,0,1
5227,59,services,divorced,secondary,1.485349703560648,0,1,0,1,2
5228,51,retired,married,secondary,0.8155416962951249,0,1,0,0,1
5229,25,admin.,single,secondary,-1.3613343273178253,3,1,0,1,2
5230,67,retired,divorced,primary,2.1551577108261712,0,1,0,0,1
5231,58,entrepreneur,married,secondary,1.4016237026524576,0,1,0,0,1
5232,52,management,single,tertiary,0.8992676972033152,0,1,0,0,1
5233,54,technician,single,tertiary,1.066719699019696,0,1,0,1,2
5234,27,technician,single,secondary,-1.1938823255014446,3,1,1,0,2
5235,41,services,married,secondary,-0.02171831278677903,1,1,0,1,2
5236,72,retired,married,secondary,2.573787715367123,0,1,0,0,1
5237,24,blue-collar,married,secondary,-1.4450603282260157,3,1,1,1,3
5238,36,admin.,single,tertiary,-0.440348317327731,2,1,1,0,2
5239,39,services,married,secondary,-0.1891703146031598,1,1,1,1,3
5240,55,technician,divorced,secondary,1.1504456999278865,0,1,0,0,1
5241,35,admin.,married,secondary,-0.5240743182359214,1,1,0,1,2
5242,32,technician,single,tertiary,-0.7752523209604926,3,1,0,0,1
5243,29,blue-collar,single,tertiary,-1.0264303236850638,3,1,0,0,1
5244,59,services,single,secondary,1.485349703560648,0,1,0,0,1
5245,33,management,married,secondary,-0.6915263200523022,2,1,0,0,1
5246,30,services,divorced,secondary,-0.9427043227768733,3,1,0,1,2
5247,30,management,single,tertiary,-0.9427043227768733,2,1,0,0,1
5248,37,management,married,tertiary,-0.3566223164195406,2,1,0,0,1
5249,39,management,single,tertiary,-0.1891703146031598,2,1,0,1,2
5250,40,blue-collar,married,unknown,-0.10544431369496943,1,1,0,1,2
5251,29,management,single,tertiary,-1.0264303236850638,2,1,0,0,1
5252,24,unemployed,single,secondary,-1.4450603282260157,3,1,0,0,1
5253,31,blue-collar,married,primary,-0.858978321868683,2,1,1,1,3
5254,62,management,married,secondary,1.7365277062852191,0,1,0,0,1
5255,33,admin.,married,unknown,-0.6915263200523022,2,1,0,0,1
5256,67,management,married,tertiary,2.1551577108261712,0,1,0,0,1
5257,44,self-employed,married,secondary,0.22945968993779214,1,1,0,0,1
5258,79,retired,married,secondary,3.159869721724456,0,1,0,0,1
5259,30,technician,single,secondary,-0.9427043227768733,3,1,0,0,1
5260,38,housemaid,married,primary,-0.2728963155113502,2,1,0,0,1
5261,31,management,single,tertiary,-0.858978321868683,2,1,0,0,1
5262,38,technician,married,secondary,-0.2728963155113502,1,1,0,0,1
5263,36,services,single,secondary,-0.440348317327731,3,1,1,1,3
5264,30,blue-collar,married,secondary,-0.9427043227768733,1,1,0,0,1
5265,34,technician,married,tertiary,-0.6078003191441118,2,1,0,0,1
5266,27,management,single,primary,-1.1938823255014446,3,1,0,0,1
5267,32,admin.,married,tertiary,-0.7752523209604926,2,1,0,1,2
5268,37,management,single,tertiary,-0.3566223164195406,2,1,0,1,2
5269,56,management,married,tertiary,1.2341717008360769,0,1,0,0,1
5270,28,blue-collar,single,secondary,-1.1101563245932542,3,1,0,0,1
5271,49,blue-collar,married,secondary,0.6480896944787441,1,1,0,1,2
5272,23,student,single,secondary,-1.528786329134206,3,1,0,0,1
5273,56,retired,married,secondary,1.2341717008360769,0,1,0,1,2
5274,54,blue-collar,divorced,primary,1.066719699019696,0,1,0,0,1
5275,59,management,married,tertiary,1.485349703560648,0,1,0,1,2
5276,53,technician,married,secondary,0.9829936981115057,0,1,0,1,2
5277,51,retired,married,primary,0.8155416962951249,0,1,0,0,1
5278,31,unemployed,married,tertiary,-0.858978321868683,2,1,0,0,1
5279,62,management,divorced,tertiary,1.7365277062852191,0,1,0,0,1
5280,38,technician,single,tertiary,-0.2728963155113502,3,1,0,1,2
5281,25,management,single,tertiary,-1.3613343273178253,3,1,0,0,1
5282,43,technician,divorced,unknown,0.14573368902960177,1,1,0,0,1
5283,45,admin.,divorced,secondary,0.3131856908459825,1,1,0,0,1
5284,78,retired,divorced,primary,3.0761437208162654,0,1,0,0,1
5285,30,management,single,tertiary,-0.9427043227768733,2,1,0,0,1
5286,69,retired,divorced,tertiary,2.322609712642552,0,1,0,0,1
5287,48,entrepreneur,married,secondary,0.5643636935705537,1,1,1,0,2
5288,31,admin.,single,secondary,-0.858978321868683,3,1,0,1,2
5289,57,retired,single,primary,1.3178977017442672,0,0,0,0,0
5290,45,admin.,divorced,secondary,0.3131856908459825,1,0,0,1,1
5291,48,blue-collar,married,secondary,0.5643636935705537,1,0,1,1,2
5292,34,admin.,single,secondary,-0.6078003191441118,3,0,0,1,1
5293,37,entrepreneur,married,tertiary,-0.3566223164195406,2,0,0,0,0
5294,32,management,married,tertiary,-0.7752523209604926,2,0,0,0,0
5295,35,self-employed,married,secondary,-0.5240743182359214,1,0,0,0,0
5296,31,blue-collar,married,primary,-0.858978321868683,2,0,1,1,2
5297,54,technician,married,tertiary,1.066719699019696,0,0,0,1,1
5298,52,unemployed,married,secondary,0.8992676972033152,0,0,0,0,0
5299,29,self-employed,single,secondary,-1.0264303236850638,3,0,0,1,1
5300,34,services,single,secondary,-0.6078003191441118,3,0,0,1,1
5301,37,blue-collar,divorced,secondary,-0.3566223164195406,1,0,0,1,1
5302,66,housemaid,married,secondary,2.071431709917981,0,0,0,0,0
5303,33,technician,married,secondary,-0.6915263200523022,3,0,0,1,1
5304,60,retired,married,secondary,1.5690757044688384,0,0,1,1,2
5305,55,management,divorced,tertiary,1.1504456999278865,0,0,0,1,1
5306,34,blue-collar,single,secondary,-0.6078003191441118,3,0,0,1,1
5307,52,blue-collar,married,primary,0.8992676972033152,1,0,1,0,1
5308,29,services,married,secondary,-1.0264303236850638,3,0,0,1,1
5309,43,services,divorced,secondary,0.14573368902960177,1,0,0,1,1
5310,57,services,divorced,primary,1.3178977017442672,0,0,0,1,1
5311,32,blue-collar,married,primary,-0.7752523209604926,1,0,1,1,2
5312,67,unknown,married,tertiary,2.1551577108261712,0,0,0,0,0
5313,45,services,married,secondary,0.3131856908459825,1,0,0,0,0
5314,47,technician,single,secondary,0.48063769266236334,1,0,0,0,0
5315,31,self-employed,single,tertiary,-0.858978321868683,3,0,0,0,0
5316,52,blue-collar,divorced,primary,0.8992676972033152,1,0,0,1,1
5317,41,technician,married,secondary,-0.02171831278677903,1,0,0,0,0
5318,35,blue-collar,single,secondary,-0.5240743182359214,3,0,0,1,1
5319,48,management,divorced,tertiary,0.5643636935705537,2,0,0,1,1
5320,53,blue-collar,married,primary,0.9829936981115057,0,0,0,0,0
5321,59,entrepreneur,married,primary,1.485349703560648,0,0,0,0,0
5322,26,blue-collar,single,secondary,-1.277608326409635,3,0,1,1,2
5323,30,management,married,tertiary,-0.9427043227768733,2,0,0,0,0
5324,56,self-employed,married,tertiary,1.2341717008360769,0,0,0,0,0
5325,41,blue-collar,divorced,secondary,-0.02171831278677903,1,0,0,1,1
5326,52,technician,married,secondary,0.8992676972033152,0,0,0,1,1
5327,35,admin.,single,secondary,-0.5240743182359214,3,0,0,1,1
5328,41,management,married,tertiary,-0.02171831278677903,2,0,0,1,1
5329,39,management,married,tertiary,-0.1891703146031598,2,0,0,1,1
5330,51,management,married,tertiary,0.8155416962951249,2,0,1,1,2
5331,46,blue-collar,married,secondary,0.39691169175417296,1,0,0,0,0
5332,43,technician,divorced,primary,0.14573368902960177,1,0,1,0,1
5333,31,technician,single,secondary,-0.858978321868683,3,0,0,0,0
5334,56,unemployed,married,secondary,1.2341717008360769,0,0,0,1,1
5335,35,entrepreneur,married,secondary,-0.5240743182359214,1,0,0,1,1
5336,58,self-employed,married,tertiary,1.4016237026524576,0,0,0,1,1
5337,33,technician,married,secondary,-0.6915263200523022,3,0,1,1,2
5338,36,blue-collar,single,secondary,-0.440348317327731,1,0,0,0,0
5339,49,entrepreneur,single,secondary,0.6480896944787441,1,0,0,0,0
5340,47,technician,married,secondary,0.48063769266236334,1,0,0,1,1
5341,61,retired,married,primary,1.6528017053770288,0,0,1,1,2
5342,45,services,married,secondary,0.3131856908459825,1,0,0,1,1
5343,53,management,divorced,tertiary,0.9829936981115057,0,0,0,1,1
5344,31,management,married,tertiary,-0.858978321868683,2,0,0,1,1
5345,35,admin.,married,secondary,-0.5240743182359214,1,0,0,1,1
5346,55,management,married,tertiary,1.1504456999278865,0,0,0,1,1
5347,50,technician,married,secondary,0.7318156953869345,1,0,1,1,2
5348,53,unknown,married,unknown,0.9829936981115057,0,0,0,0,0
5349,45,admin.,married,secondary,0.3131856908459825,1,0,1,1,2
5350,45,unemployed,married,tertiary,0.3131856908459825,2,0,0,0,0
5351,32,technician,single,tertiary,-0.7752523209604926,3,0,0,0,0
5352,33,blue-collar,married,primary,-0.6915263200523022,1,0,0,1,1
5353,51,blue-collar,married,primary,0.8155416962951249,1,0,1,1,2
5354,27,housemaid,married,secondary,-1.1938823255014446,3,0,1,1,2
5355,37,technician,married,secondary,-0.3566223164195406,1,0,0,1,1
5356,45,blue-collar,married,primary,0.3131856908459825,1,0,0,0,0
5357,40,blue-collar,married,secondary,-0.10544431369496943,1,0,0,1,1
5358,41,blue-collar,married,primary,-0.02171831278677903,1,0,0,1,1
5359,35,management,single,tertiary,-0.5240743182359214,2,0,1,1,2
5360,62,retired,married,tertiary,1.7365277062852191,0,0,0,1,1
5361,42,technician,married,secondary,0.062007688121411365,1,0,0,1,1
5362,38,management,divorced,tertiary,-0.2728963155113502,2,0,0,1,1
5363,36,technician,single,secondary,-0.440348317327731,3,0,0,0,0
5364,59,services,married,secondary,1.485349703560648,0,0,1,1,2
5365,46,services,divorced,secondary,0.39691169175417296,1,0,1,1,2
5366,42,blue-collar,married,primary,0.062007688121411365,1,0,0,1,1
5367,27,student,single,secondary,-1.1938823255014446,3,0,0,0,0
5368,44,technician,married,secondary,0.22945968993779214,1,0,0,1,1
5369,32,services,married,secondary,-0.7752523209604926,3,0,0,1,1
5370,32,self-employed,divorced,tertiary,-0.7752523209604926,2,0,0,1,1
5371,43,blue-collar,married,secondary,0.14573368902960177,1,0,0,1,1
5372,38,management,married,tertiary,-0.2728963155113502,2,0,0,0,0
5373,40,services,married,secondary,-0.10544431369496943,1,0,0,1,1
5374,44,management,married,tertiary,0.22945968993779214,2,0,1,1,2
5375,49,management,divorced,tertiary,0.6480896944787441,2,0,1,0,1
5376,37,management,married,tertiary,-0.3566223164195406,2,0,0,1,1
5377,40,unemployed,married,secondary,-0.10544431369496943,1,0,0,0,0
5378,54,management,divorced,tertiary,1.066719699019696,0,0,0,1,1
5379,38,blue-collar,married,primary,-0.2728963155113502,1,0,0,1,1
5380,45,management,married,tertiary,0.3131856908459825,2,0,1,0,1
5381,49,self-employed,married,tertiary,0.6480896944787441,1,0,0,0,0
5382,46,technician,married,secondary,0.39691169175417296,1,0,0,1,1
5383,39,blue-collar,married,secondary,-0.1891703146031598,1,0,0,1,1
5384,56,management,married,tertiary,1.2341717008360769,0,0,0,1,1
5385,37,blue-collar,married,secondary,-0.3566223164195406,1,0,0,1,1
5386,39,management,married,tertiary,-0.1891703146031598,2,0,0,1,1
5387,53,self-employed,married,secondary,0.9829936981115057,0,0,1,0,1
5388,38,blue-collar,married,secondary,-0.2728963155113502,1,0,0,1,1
5389,25,technician,single,tertiary,-1.3613343273178253,3,0,0,1,1
5390,35,technician,married,secondary,-0.5240743182359214,3,0,0,0,0
5391,47,unemployed,married,primary,0.48063769266236334,1,0,0,0,0
5392,40,management,married,tertiary,-0.10544431369496943,2,0,0,0,0
5393,31,self-employed,married,tertiary,-0.858978321868683,2,0,0,0,0
5394,50,technician,married,primary,0.7318156953869345,1,0,0,0,0
5395,40,blue-collar,married,secondary,-0.10544431369496943,1,0,0,1,1
5396,55,retired,married,tertiary,1.1504456999278865,0,0,0,1,1
5397,31,services,married,secondary,-0.858978321868683,3,0,0,1,1
5398,59,blue-collar,married,primary,1.485349703560648,0,0,1,1,2
5399,52,management,married,primary,0.8992676972033152,0,0,0,0,0
5400,55,unknown,married,secondary,1.1504456999278865,0,0,0,0,0
5401,49,management,married,tertiary,0.6480896944787441,2,0,0,0,0
5402,31,self-employed,married,tertiary,-0.858978321868683,2,0,0,1,1
5403,55,entrepreneur,married,secondary,1.1504456999278865,0,0,0,1,1
5404,38,entrepreneur,married,secondary,-0.2728963155113502,1,0,0,1,1
5405,52,unemployed,married,secondary,0.8992676972033152,0,0,0,1,1
5406,57,management,divorced,unknown,1.3178977017442672,0,0,0,0,0
5407,65,management,divorced,tertiary,1.9877057090097905,0,0,0,0,0
5408,53,retired,married,tertiary,0.9829936981115057,0,0,0,0,0
5409,34,technician,single,tertiary,-0.6078003191441118,3,0,0,1,1
5410,41,self-employed,single,tertiary,-0.02171831278677903,2,0,0,0,0
5411,44,unemployed,married,tertiary,0.22945968993779214,2,0,0,1,1
5412,49,technician,married,secondary,0.6480896944787441,1,0,0,0,0
5413,39,technician,married,secondary,-0.1891703146031598,1,0,0,1,1
5414,54,management,married,tertiary,1.066719699019696,0,0,0,0,0
5415,22,student,single,secondary,-1.6125123300423965,3,0,0,0,0
5416,31,admin.,married,secondary,-0.858978321868683,3,0,0,0,0
5417,53,housemaid,married,unknown,0.9829936981115057,0,0,0,0,0
5418,59,technician,divorced,secondary,1.485349703560648,0,0,0,0,0
5419,59,admin.,married,secondary,1.485349703560648,0,0,0,0,0
5420,56,management,married,tertiary,1.2341717008360769,0,0,1,1,2
5421,52,management,divorced,tertiary,0.8992676972033152,0,0,0,1,1
5422,57,entrepreneur,divorced,tertiary,1.3178977017442672,0,0,0,0,0
5423,41,admin.,married,secondary,-0.02171831278677903,1,0,0,1,1
5424,39,housemaid,married,tertiary,-0.1891703146031598,2,0,0,0,0
5425,35,management,divorced,tertiary,-0.5240743182359214,2,0,0,1,1
5426,53,management,divorced,tertiary,0.9829936981115057,0,0,0,1,1
5427,35,technician,married,secondary,-0.5240743182359214,3,0,0,1,1
5428,25,technician,single,secondary,-1.3613343273178253,3,0,0,0,0
5429,34,services,married,secondary,-0.6078003191441118,1,0,0,1,1
5430,38,self-employed,married,secondary,-0.2728963155113502,1,0,0,0,0
5431,42,management,married,primary,0.062007688121411365,2,0,0,1,1
5432,28,self-employed,single,secondary,-1.1101563245932542,3,0,0,1,1
5433,35,blue-collar,married,secondary,-0.5240743182359214,1,0,0,1,1
5434,34,admin.,single,secondary,-0.6078003191441118,3,0,0,0,0
5435,32,technician,married,secondary,-0.7752523209604926,3,0,0,1,1
5436,38,entrepreneur,married,unknown,-0.2728963155113502,2,0,0,0,0
5437,32,management,single,tertiary,-0.7752523209604926,2,0,0,0,0
5438,41,management,married,tertiary,-0.02171831278677903,2,0,0,0,0
5439,41,blue-collar,married,secondary,-0.02171831278677903,1,0,1,1,2
5440,26,management,single,tertiary,-1.277608326409635,3,0,0,1,1
5441,60,retired,married,tertiary,1.5690757044688384,0,0,0,1,1
5442,51,services,married,unknown,0.8155416962951249,0,0,0,0,0
5443,24,services,single,secondary,-1.4450603282260157,3,0,1,1,2
5444,37,blue-collar,married,unknown,-0.3566223164195406,1,0,0,1,1
5445,44,technician,married,secondary,0.22945968993779214,1,0,0,0,0
5446,74,retired,divorced,primary,2.741239717183504,0,0,0,0,0
5447,50,technician,married,secondary,0.7318156953869345,1,0,0,0,0
5448,31,management,single,tertiary,-0.858978321868683,2,0,0,1,1
5449,31,admin.,married,secondary,-0.858978321868683,3,0,0,0,0
5450,25,management,single,tertiary,-1.3613343273178253,3,0,0,1,1
5451,39,entrepreneur,married,tertiary,-0.1891703146031598,2,0,0,1,1
5452,30,management,single,tertiary,-0.9427043227768733,2,0,0,0,0
5453,60,management,married,secondary,1.5690757044688384,0,0,0,0,0
5454,48,technician,married,secondary,0.5643636935705537,1,0,0,1,1
5455,30,entrepreneur,married,secondary,-0.9427043227768733,3,0,1,1,2
5456,43,services,single,secondary,0.14573368902960177,1,0,0,1,1
5457,44,technician,single,primary,0.22945968993779214,1,0,0,1,1
5458,29,blue-collar,single,secondary,-1.0264303236850638,3,0,1,0,1
5459,46,unemployed,married,secondary,0.39691169175417296,1,0,0,1,1
5460,28,blue-collar,single,tertiary,-1.1101563245932542,3,0,0,1,1
5461,34,entrepreneur,married,tertiary,-0.6078003191441118,2,0,0,1,1
5462,42,management,divorced,tertiary,0.062007688121411365,2,0,1,0,1
5463,59,retired,married,secondary,1.485349703560648,0,0,0,0,0
5464,27,blue-collar,single,secondary,-1.1938823255014446,3,0,0,0,0
5465,36,blue-collar,married,primary,-0.440348317327731,1,0,0,0,0
5466,34,blue-collar,single,secondary,-0.6078003191441118,3,0,0,1,1
5467,30,management,married,tertiary,-0.9427043227768733,2,0,0,1,1
5468,50,technician,married,tertiary,0.7318156953869345,1,0,0,0,0
5469,50,technician,married,tertiary,0.7318156953869345,1,0,0,0,0
5470,45,entrepreneur,married,secondary,0.3131856908459825,1,0,1,0,1
5471,40,blue-collar,single,unknown,-0.10544431369496943,1,0,0,1,1
5472,49,management,married,tertiary,0.6480896944787441,2,0,0,0,0
5473,54,retired,married,secondary,1.066719699019696,0,0,0,0,0
5474,31,blue-collar,single,secondary,-0.858978321868683,3,0,0,1,1
5475,35,self-employed,married,tertiary,-0.5240743182359214,2,0,1,1,2
5476,34,blue-collar,married,tertiary,-0.6078003191441118,2,0,1,1,2
5477,48,admin.,divorced,secondary,0.5643636935705537,1,0,0,1,1
5478,51,blue-collar,married,secondary,0.8155416962951249,1,0,0,0,0
5479,47,unemployed,single,tertiary,0.48063769266236334,2,0,0,0,0
5480,45,retired,single,secondary,0.3131856908459825,1,0,0,0,0
5481,33,management,married,tertiary,-0.6915263200523022,2,0,1,0,1
5482,33,services,single,secondary,-0.6915263200523022,3,0,0,0,0
