id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,year,date,weekday
6130,36,admin.,married,secondary,no,898,no,no,cellular,15,jul,118,5,-1,0,unknown,no,2010,2010-07-15,Thursday
6131,28,unemployed,married,secondary,no,863,yes,yes,unknown,27,may,355,1,-1,0,unknown,no,2010,2010-05-27,Thursday
6132,37,self-employed,single,primary,no,235,yes,no,cellular,17,apr,191,4,323,9,failure,no,2010,2010-04-17,Saturday
6133,32,technician,single,secondary,no,12,no,no,cellular,7,aug,173,2,-1,0,unknown,no,2010,2010-08-07,Saturday
6134,49,blue-collar,married,secondary,no,298,yes,no,cellular,30,apr,264,2,86,3,failure,no,2010,2010-04-30,Friday
6135,36,blue-collar,married,secondary,no,3463,yes,no,telephone,21,nov,29,4,-1,0,unknown,no,2010,2010-11-21,Sunday
6136,39,housemaid,married,primary,no,13338,no,no,cellular,11,aug,103,4,-1,0,unknown,no,2010,2010-08-11,Wednesday
6137,34,blue-collar,married,unknown,no,391,yes,yes,unknown,23,may,34,2,-1,0,unknown,no,2010,2010-05-23,Sunday
6138,32,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,unknown,no,2010,2010-01-29,Friday
6139,26,services,married,secondary,no,54,yes,no,unknown,13,may,116,1,-1,0,unknown,no,2010,2010-05-13,Thursday
6140,46,admin.,divorced,secondary,no,875,yes,yes,cellular,11,may,269,3,353,2,failure,no,2010,2010-05-11,Tuesday
6141,78,retired,divorced,secondary,no,631,no,no,telephone,11,aug,95,1,-1,0,unknown,no,2010,2010-08-11,Wednesday
6142,47,admin.,married,secondary,no,3434,yes,yes,telephone,9,jul,337,1,-1,0,unknown,no,2010,2010-07-09,Friday
6143,80,retired,married,secondary,no,1610,no,no,cellular,12,aug,71,1,-1,0,unknown,no,2010,2010-08-12,Thursday
6144,25,student,single,tertiary,no,505,yes,no,cellular,6,may,37,1,-1,0,unknown,no,2010,2010-05-06,Thursday
6145,50,management,married,tertiary,no,11528,yes,no,unknown,30,may,57,1,-1,0,unknown,no,2010,2010-05-30,Sunday
6146,36,management,divorced,tertiary,no,102,yes,no,cellular,14,apr,114,1,-1,0,unknown,no,2010,2010-04-14,Wednesday
6147,42,unemployed,married,primary,yes,-581,yes,no,cellular,13,may,224,1,370,2,failure,no,2010,2010-05-13,Thursday
6148,54,management,married,tertiary,no,0,yes,no,cellular,24,jul,140,2,-1,0,unknown,no,2010,2010-07-24,Saturday
6149,43,retired,married,primary,no,7298,no,no,unknown,11,jun,36,2,-1,0,unknown,no,2010,2010-06-11,Friday
6150,29,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,45,1,-1,0,unknown,no,2010,2010-07-10,Saturday
6151,36,management,married,tertiary,no,909,yes,yes,cellular,25,jul,250,3,-1,0,unknown,no,2010,2010-07-25,Sunday
6152,59,blue-collar,married,unknown,no,337,no,no,unknown,18,jun,100,4,-1,0,unknown,no,2010,2010-06-18,Friday
6153,47,admin.,married,secondary,no,829,yes,yes,cellular,18,nov,48,1,188,1,failure,no,2010,2010-11-18,Thursday
6154,36,technician,single,secondary,no,301,yes,yes,cellular,29,jul,367,1,-1,0,unknown,no,2010,2010-07-29,Thursday
6155,56,technician,married,secondary,no,147,no,no,cellular,12,apr,203,1,-1,0,unknown,no,2010,2010-04-12,Monday
6156,55,retired,divorced,secondary,no,282,yes,no,unknown,5,jun,99,2,-1,0,unknown,no,2010,2010-06-05,Saturday
6157,38,technician,divorced,secondary,no,1294,yes,no,unknown,29,may,565,1,-1,0,unknown,no,2010,2010-05-29,Saturday
6158,39,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,275,2,307,1,other,no,2010,2010-05-11,Tuesday
6159,35,management,single,tertiary,no,995,no,no,cellular,5,feb,39,1,-1,0,unknown,no,2010,2010-02-05,Friday
6160,54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,no,2010,2010-07-31,Saturday
6161,32,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,no,2010,2010-06-03,Thursday
6162,30,technician,divorced,secondary,no,3028,yes,no,cellular,28,aug,65,5,-1,0,unknown,no,2010,2010-08-28,Saturday
6163,51,blue-collar,married,secondary,no,1022,yes,no,cellular,8,may,311,3,-1,0,unknown,no,2010,2010-05-08,Saturday
6164,39,management,married,primary,no,0,no,no,unknown,11,jun,308,7,-1,0,unknown,no,2010,2010-06-11,Friday
6165,46,technician,married,secondary,no,792,no,no,unknown,5,jun,170,2,-1,0,unknown,no,2010,2010-06-05,Saturday
6166,33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31,1,363,2,failure,no,2010,2010-05-07,Friday
6167,34,management,married,tertiary,no,417,yes,no,cellular,18,nov,138,1,-1,0,unknown,no,2010,2010-11-18,Thursday
6168,33,management,married,tertiary,no,2071,no,no,cellular,8,aug,106,2,-1,0,unknown,no,2010,2010-08-08,Sunday
6169,55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no,2010,2010-06-02,Wednesday
6170,49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,no,2010,2010-07-14,Wednesday
6171,37,unemployed,married,tertiary,no,1236,no,no,cellular,29,jul,300,2,-1,0,unknown,no,2010,2010-07-29,Thursday
6172,29,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,-1,0,unknown,no,2010,2010-05-11,Tuesday
6173,28,management,single,secondary,no,-994,yes,yes,cellular,18,jul,174,2,-1,0,unknown,no,2010,2010-07-18,Sunday
6174,21,unemployed,single,secondary,no,1333,no,no,cellular,2,feb,120,1,-1,0,unknown,no,2010,2010-02-02,Tuesday
6175,44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,-1,0,unknown,no,2010,2010-07-16,Friday
6176,30,management,single,tertiary,no,3773,yes,no,unknown,27,may,99,1,-1,0,unknown,no,2010,2010-05-27,Thursday
6177,46,management,married,tertiary,no,460,no,no,cellular,28,jan,56,1,-1,0,unknown,no,2010,2010-01-28,Thursday
6178,33,entrepreneur,married,secondary,no,3140,yes,yes,cellular,21,nov,7,5,-1,0,unknown,no,2010,2010-11-21,Sunday
6179,40,blue-collar,married,secondary,no,1028,yes,yes,cellular,17,apr,319,1,-1,0,unknown,no,2010,2010-04-17,Saturday
6180,42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,no,2010,2010-05-28,Friday
6181,44,management,divorced,tertiary,no,3932,yes,no,unknown,8,may,40,2,-1,0,unknown,no,2010,2010-05-08,Saturday
6182,32,admin.,married,secondary,no,-1,no,no,cellular,8,jul,228,2,-1,0,unknown,no,2010,2010-07-08,Thursday
6183,34,blue-collar,married,secondary,no,1682,yes,yes,cellular,28,jul,123,3,-1,0,unknown,no,2010,2010-07-28,Wednesday
6184,55,entrepreneur,married,secondary,no,814,no,yes,cellular,28,jul,69,12,-1,0,unknown,no,2010,2010-07-28,Wednesday
6185,35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,no,2010,2010-07-14,Wednesday
6186,47,admin.,married,secondary,no,1265,no,no,cellular,7,aug,137,2,-1,0,unknown,no,2010,2010-08-07,Saturday
6187,29,admin.,single,tertiary,no,514,no,no,cellular,2,feb,270,1,-1,0,unknown,no,2010,2010-02-02,Tuesday
6188,47,services,married,secondary,no,1764,no,yes,cellular,26,aug,119,6,-1,0,unknown,no,2010,2010-08-26,Thursday
6189,39,blue-collar,married,primary,no,275,yes,no,unknown,16,jun,189,2,-1,0,unknown,no,2010,2010-06-16,Wednesday
6190,40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,failure,no,2010,2010-05-18,Tuesday
6191,42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,no,2010,2010-11-17,Wednesday
6192,31,management,married,tertiary,no,546,no,no,cellular,7,aug,147,2,-1,0,unknown,no,2010,2010-08-07,Saturday
6193,31,management,married,tertiary,no,1164,yes,yes,cellular,18,jul,238,3,-1,0,unknown,no,2010,2010-07-18,Sunday
6194,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,3,93,1,failure,no,2010,2010-01-28,Thursday
6195,44,management,divorced,tertiary,no,0,no,no,unknown,6,jun,373,1,-1,0,unknown,no,2010,2010-06-06,Sunday
6196,32,services,single,secondary,no,659,yes,no,cellular,20,apr,12,6,-1,0,unknown,no,2010,2010-04-20,Tuesday
6197,40,technician,married,secondary,no,192,yes,yes,cellular,15,may,16,8,351,5,failure,no,2010,2010-05-15,Saturday
6198,26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,no,2010,2010-06-04,Friday
6199,30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,no,2010,2010-05-13,Thursday
6200,45,blue-collar,married,secondary,no,2246,yes,yes,cellular,21,nov,197,2,99,2,other,no,2010,2010-11-21,Sunday
6201,32,management,single,tertiary,no,124,no,no,cellular,4,feb,87,2,-1,0,unknown,no,2010,2010-02-04,Thursday
6202,56,admin.,married,secondary,no,2087,yes,no,unknown,12,may,146,1,-1,0,unknown,no,2010,2010-05-12,Wednesday
6203,58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,no,2010,2010-05-29,Saturday
6204,28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,no,2010,2010-05-09,Sunday
6205,43,management,married,tertiary,no,46,no,no,cellular,27,aug,63,8,-1,0,unknown,no,2010,2010-08-27,Friday
6206,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,no,2010,2010-11-20,Saturday
6207,40,services,married,secondary,no,0,yes,no,cellular,21,nov,43,1,185,2,failure,no,2010,2010-11-21,Sunday
6208,31,self-employed,single,tertiary,no,17924,yes,no,cellular,21,nov,608,3,-1,0,unknown,no,2010,2010-11-21,Sunday
6209,28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,126,2,-1,0,unknown,no,2010,2010-02-18,Thursday
6210,45,admin.,married,secondary,no,967,no,no,unknown,9,jun,63,1,-1,0,unknown,no,2010,2010-06-09,Wednesday
6211,33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,-1,0,unknown,no,2010,2010-07-14,Wednesday
6212,42,admin.,married,primary,no,1547,yes,yes,unknown,27,may,272,3,-1,0,unknown,no,2010,2010-05-27,Thursday
6213,32,blue-collar,married,primary,no,388,yes,no,cellular,15,apr,171,2,-1,0,unknown,no,2010,2010-04-15,Thursday
6214,41,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,no,2010,2010-08-19,Thursday
6215,32,admin.,married,secondary,no,0,no,no,cellular,25,jul,209,1,-1,0,unknown,no,2010,2010-07-25,Sunday
6216,37,unemployed,married,secondary,no,80,no,no,cellular,3,feb,248,2,-1,0,unknown,no,2010,2010-02-03,Wednesday
6217,57,admin.,married,secondary,no,4168,yes,yes,unknown,16,may,47,1,-1,0,unknown,no,2010,2010-05-16,Sunday
6218,56,management,married,tertiary,no,0,no,no,cellular,19,nov,844,2,-1,0,unknown,no,2010,2010-11-19,Friday
6219,37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,no,2010,2010-08-20,Friday
6220,34,admin.,married,secondary,no,804,yes,no,cellular,23,jul,256,9,-1,0,unknown,no,2010,2010-07-23,Friday
6221,46,blue-collar,married,tertiary,no,993,yes,no,unknown,16,jun,78,1,-1,0,unknown,no,2010,2010-06-16,Wednesday
6222,40,blue-collar,married,primary,no,34,yes,no,cellular,6,may,350,2,344,1,failure,no,2010,2010-05-06,Thursday
6223,32,technician,single,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,unknown,no,2010,2010-08-20,Friday
6224,28,admin.,single,secondary,no,520,yes,no,cellular,15,jun,29,1,-1,0,unknown,no,2010,2010-06-15,Tuesday
6225,46,self-employed,married,secondary,no,567,no,no,cellular,18,jul,142,10,-1,0,unknown,no,2010,2010-07-18,Sunday
6226,44,management,married,tertiary,no,7177,no,no,unknown,19,jun,89,2,-1,0,unknown,no,2010,2010-06-19,Saturday
6227,55,management,divorced,primary,no,3629,yes,no,unknown,30,may,87,1,-1,0,unknown,no,2010,2010-05-30,Sunday
6228,75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,137,1,-1,0,unknown,no,2010,2010-11-13,Saturday
6229,41,management,married,tertiary,no,223,yes,no,unknown,16,may,124,1,-1,0,unknown,no,2010,2010-05-16,Sunday
6230,30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no,2010,2010-06-26,Saturday
6231,33,entrepreneur,married,secondary,no,5809,yes,no,cellular,22,aug,219,4,-1,0,unknown,no,2010,2010-08-22,Sunday
6232,43,unemployed,married,secondary,no,210,yes,no,unknown,12,may,88,5,-1,0,unknown,no,2010,2010-05-12,Wednesday
6233,49,self-employed,married,secondary,no,-199,yes,yes,cellular,29,jan,385,1,-1,0,unknown,no,2010,2010-01-29,Friday
6234,32,blue-collar,married,secondary,no,897,yes,no,cellular,7,apr,293,3,322,2,failure,no,2010,2010-04-07,Wednesday
6235,26,blue-collar,divorced,secondary,no,0,yes,no,unknown,19,may,48,3,-1,0,unknown,no,2010,2010-05-19,Wednesday
6236,55,blue-collar,divorced,secondary,no,7378,no,no,unknown,14,may,316,3,-1,0,unknown,no,2010,2010-05-14,Friday
6237,46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,unknown,no,2010,2010-01-29,Friday
6238,31,management,married,tertiary,no,1224,yes,yes,cellular,20,nov,75,2,119,2,success,no,2010,2010-11-20,Saturday
6239,34,management,married,tertiary,no,3031,no,no,cellular,14,aug,94,6,-1,0,unknown,no,2010,2010-08-14,Saturday
6240,37,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,51,1,-1,0,unknown,no,2010,2010-02-02,Tuesday
6241,29,technician,single,tertiary,no,542,yes,no,unknown,9,may,338,3,-1,0,unknown,no,2010,2010-05-09,Sunday
6242,24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,no,2010,2010-05-23,Sunday
6243,46,admin.,married,secondary,no,-42,no,yes,telephone,28,jul,181,12,-1,0,unknown,no,2010,2010-07-28,Wednesday
6244,41,management,married,tertiary,no,-556,yes,yes,unknown,26,may,127,3,-1,0,unknown,no,2010,2010-05-26,Wednesday
6245,52,services,married,unknown,no,482,yes,yes,cellular,28,jul,83,7,-1,0,unknown,no,2010,2010-07-28,Wednesday
6246,27,services,single,tertiary,no,1501,yes,no,cellular,24,jul,187,1,-1,0,unknown,no,2010,2010-07-24,Saturday
6247,44,management,married,tertiary,no,1850,yes,no,cellular,6,may,274,1,-1,0,unknown,no,2010,2010-05-06,Thursday
6248,39,technician,married,secondary,no,2266,no,no,cellular,22,may,86,1,93,4,success,no,2010,2010-05-22,Saturday
6249,52,housemaid,married,primary,no,3283,no,no,unknown,11,jun,553,1,-1,0,unknown,no,2010,2010-06-11,Friday
6250,77,retired,single,primary,no,300,no,no,cellular,9,sep,511,1,-1,0,unknown,no,2010,2010-09-09,Thursday
6251,35,technician,married,secondary,no,1,yes,yes,unknown,21,may,85,1,-1,0,unknown,no,2010,2010-05-21,Friday
6252,49,management,divorced,tertiary,no,178,no,no,cellular,6,aug,174,2,-1,0,unknown,no,2010,2010-08-06,Friday
6253,37,housemaid,married,secondary,no,187,no,no,unknown,12,jun,165,1,-1,0,unknown,no,2010,2010-06-12,Saturday
6254,46,management,married,tertiary,no,229,yes,no,unknown,5,may,197,1,-1,0,unknown,no,2010,2010-05-05,Wednesday
6255,43,entrepreneur,single,tertiary,no,42,no,no,cellular,7,jul,285,1,-1,0,unknown,no,2010,2010-07-07,Wednesday
6256,35,blue-collar,married,primary,no,-367,yes,no,cellular,11,may,77,1,350,1,failure,no,2010,2010-05-11,Tuesday
6257,29,admin.,single,tertiary,no,8,no,yes,cellular,2,mar,107,1,-1,0,unknown,no,2010,2010-03-02,Tuesday
6258,52,housemaid,married,primary,no,256,no,no,cellular,6,aug,137,1,-1,0,unknown,no,2010,2010-08-06,Friday
6259,55,management,married,secondary,no,2410,yes,no,cellular,17,nov,135,1,-1,0,unknown,no,2010,2010-11-17,Wednesday
6260,33,technician,married,tertiary,no,2976,yes,no,cellular,9,nov,465,2,95,12,other,no,2010,2010-11-09,Tuesday
6261,40,blue-collar,divorced,secondary,no,-426,no,yes,unknown,26,may,245,1,-1,0,unknown,no,2010,2010-05-26,Wednesday
6262,39,blue-collar,married,secondary,no,39,yes,no,unknown,18,jun,34,6,-1,0,unknown,no,2010,2010-06-18,Friday
6263,61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,no,2010,2010-05-05,Wednesday
6264,63,retired,married,secondary,no,2030,no,no,cellular,6,apr,61,6,-1,0,unknown,no,2010,2010-04-06,Tuesday
6265,44,management,married,tertiary,no,-1636,yes,yes,cellular,11,may,257,1,-1,0,unknown,no,2010,2010-05-11,Tuesday
6266,52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,no,2010,2010-05-15,Saturday
6267,58,unemployed,single,tertiary,no,2094,no,no,cellular,1,jun,161,2,-1,0,unknown,no,2010,2010-06-01,Tuesday
6268,38,admin.,married,secondary,no,47,yes,yes,cellular,31,jul,50,11,-1,0,unknown,no,2010,2010-07-31,Saturday
6269,51,housemaid,married,primary,no,618,yes,yes,cellular,4,feb,69,1,-1,0,unknown,no,2010,2010-02-04,Thursday
6270,29,self-employed,single,tertiary,no,162,no,yes,cellular,25,jul,324,1,-1,0,unknown,no,2010,2010-07-25,Sunday
6271,42,management,married,tertiary,no,-671,no,no,cellular,28,aug,80,2,-1,0,unknown,no,2010,2010-08-28,Saturday
6272,56,blue-collar,married,primary,no,136,no,no,cellular,4,aug,270,1,-1,0,unknown,no,2010,2010-08-04,Wednesday
6273,55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,-1,0,unknown,no,2010,2010-05-13,Thursday
6274,43,blue-collar,married,primary,no,953,yes,no,unknown,19,may,135,1,-1,0,unknown,no,2010,2010-05-19,Wednesday
6275,27,blue-collar,married,secondary,no,821,yes,yes,unknown,16,sep,23,1,778,41,other,no,2010,2010-09-16,Thursday
6276,54,services,married,secondary,no,131,no,no,cellular,14,aug,252,2,-1,0,unknown,no,2010,2010-08-14,Saturday
6277,25,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,no,2010,2010-07-24,Saturday
6278,33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,no,2010,2010-05-13,Thursday
6279,46,admin.,divorced,secondary,no,3201,yes,no,telephone,13,may,157,3,-1,0,unknown,no,2010,2010-05-13,Thursday
6280,26,services,single,secondary,no,1114,no,no,cellular,9,feb,44,2,-1,0,unknown,no,2010,2010-02-09,Tuesday
6281,30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,198,1,-1,0,unknown,no,2010,2010-06-03,Thursday
6282,39,technician,married,secondary,no,0,yes,no,unknown,5,may,203,1,-1,0,unknown,no,2010,2010-05-05,Wednesday
6283,58,admin.,married,unknown,no,0,yes,no,cellular,17,nov,219,1,186,2,failure,no,2010,2010-11-17,Wednesday
6284,49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,no,2010,2010-05-15,Saturday
6285,49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,no,2010,2010-05-07,Friday
6286,43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,no,2010,2010-07-28,Wednesday
6287,60,management,married,tertiary,no,553,yes,no,cellular,2,feb,343,1,210,3,success,no,2010,2010-02-02,Tuesday
6288,57,technician,married,secondary,no,458,no,yes,cellular,15,jul,177,3,-1,0,unknown,no,2010,2010-07-15,Thursday
6289,38,technician,married,secondary,no,565,no,no,cellular,20,aug,93,2,-1,0,unknown,no,2010,2010-08-20,Friday
6290,56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,no,2010,2010-04-29,Thursday
6291,45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,no,2010,2010-11-17,Wednesday
6292,45,management,married,tertiary,no,210,yes,no,cellular,21,jul,623,1,-1,0,unknown,no,2010,2010-07-21,Wednesday
6293,44,blue-collar,married,unknown,no,15578,yes,no,unknown,29,may,401,1,-1,0,unknown,no,2010,2010-05-29,Saturday
6294,40,blue-collar,married,primary,no,236,yes,no,unknown,20,may,167,2,-1,0,unknown,no,2010,2010-05-20,Thursday
6295,38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,no,2010,2010-09-01,Wednesday
6296,55,admin.,divorced,secondary,no,1693,no,no,cellular,10,aug,247,1,102,3,success,no,2010,2010-08-10,Tuesday
6297,40,technician,married,secondary,no,372,yes,no,cellular,21,nov,365,1,100,2,failure,no,2010,2010-11-21,Sunday
6298,35,blue-collar,single,primary,no,1147,yes,yes,telephone,7,may,29,1,-1,0,unknown,no,2010,2010-05-07,Friday
6299,32,blue-collar,married,secondary,no,3166,yes,no,cellular,20,nov,418,3,-1,0,unknown,no,2010,2010-11-20,Saturday
6300,31,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,unknown,no,2010,2010-05-23,Sunday
6301,49,blue-collar,divorced,secondary,no,23,no,no,cellular,17,nov,221,2,-1,0,unknown,no,2010,2010-11-17,Wednesday
6302,55,retired,married,secondary,no,1431,no,yes,cellular,28,jan,107,1,-1,0,unknown,no,2010,2010-01-28,Thursday
6303,51,blue-collar,married,secondary,no,814,yes,no,cellular,14,may,17,8,-1,0,unknown,no,2010,2010-05-14,Friday
6304,30,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,unknown,no,2010,2010-05-20,Thursday
6305,37,admin.,single,secondary,no,810,yes,no,cellular,8,apr,376,1,295,1,failure,no,2010,2010-04-08,Thursday
6306,36,management,married,tertiary,no,1604,yes,no,unknown,11,jun,47,3,-1,0,unknown,no,2010,2010-06-11,Friday
6307,51,management,divorced,tertiary,no,0,yes,no,cellular,28,jul,534,4,-1,0,unknown,no,2010,2010-07-28,Wednesday
6308,29,admin.,single,secondary,no,488,yes,no,cellular,4,jun,105,1,-1,0,unknown,no,2010,2010-06-04,Friday
6309,32,student,single,unknown,no,4110,no,no,cellular,6,feb,119,8,-1,0,unknown,no,2010,2010-02-06,Saturday
6310,36,services,married,secondary,no,1746,yes,no,cellular,7,apr,15,1,316,1,failure,no,2010,2010-04-07,Wednesday
6311,32,blue-collar,married,secondary,no,-208,yes,yes,unknown,9,may,325,1,-1,0,unknown,no,2010,2010-05-09,Sunday
6312,56,retired,married,primary,no,152,yes,yes,cellular,30,jul,65,7,-1,0,unknown,no,2010,2010-07-30,Friday
