id,age,job,marital,education,default,balance,housing,loan,contact,day,month,date_2025,month_num,weekday,duration,campaign,pdays,previous,poutcome,deposit
5009,51,management,married,tertiary,no,346,no,no,cellular,12,feb,12/02/2025,2,Wednesday,122,1,92,5,success,yes
5010,34,management,married,tertiary,no,158,no,no,cellular,9,jun,09/06/2025,6,Monday,190,1,92,9,success,yes
5011,25,technician,single,secondary,no,7103,yes,no,cellular,28,may,28/05/2025,5,Wednesday,188,3,10,1,failure,yes
5012,50,admin.,married,secondary,no,4855,no,no,cellular,5,aug,05/08/2025,8,Tuesday,720,2,-1,0,unknown,yes
5013,47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,12/07/2025,7,Saturday,250,2,181,4,success,yes
5014,40,technician,married,secondary,no,-357,yes,no,cellular,16,jul,16/07/2025,7,Wednesday,700,4,-1,0,unknown,yes
5015,79,retired,married,secondary,no,8304,no,no,telephone,9,mar,09/03/2025,3,Sunday,303,9,-1,0,unknown,yes
5016,30,student,single,secondary,no,48,no,no,cellular,25,feb,25/02/2025,2,Tuesday,217,1,191,2,success,yes
5017,54,self-employed,single,tertiary,no,384,no,yes,cellular,27,may,27/05/2025,5,Tuesday,200,1,-1,0,unknown,yes
5018,53,blue-collar,married,primary,no,751,yes,no,cellular,3,feb,03/02/2025,2,Monday,1528,2,-1,0,unknown,yes
5019,33,blue-collar,divorced,secondary,no,3546,yes,no,unknown,23,may,23/05/2025,5,Friday,777,2,-1,0,unknown,yes
5020,60,management,married,tertiary,no,73,no,no,telephone,8,aug,08/08/2025,8,Friday,243,2,-1,0,unknown,yes
5021,35,self-employed,single,tertiary,no,71,no,no,cellular,15,jun,15/06/2025,6,Sunday,651,1,-1,0,unknown,yes
5022,46,admin.,married,secondary,no,974,no,no,cellular,5,jun,05/06/2025,6,Thursday,174,2,80,1,success,yes
5023,52,services,married,primary,no,306,yes,no,cellular,13,may,13/05/2025,5,Tuesday,650,5,-1,0,unknown,yes
5024,50,management,married,tertiary,no,3463,no,yes,cellular,28,oct,28/10/2025,10,Tuesday,96,1,-1,0,unknown,yes
5025,47,admin.,married,secondary,no,3676,no,no,cellular,15,jul,15/07/2025,7,Tuesday,415,2,342,1,other,yes
5026,73,retired,married,tertiary,no,459,no,no,cellular,17,feb,17/02/2025,2,Monday,281,1,-1,0,unknown,yes
5027,35,admin.,married,tertiary,no,286,no,no,cellular,30,apr,30/04/2025,4,Wednesday,949,2,-1,0,unknown,yes
5028,26,blue-collar,married,secondary,no,-11,yes,yes,cellular,17,jul,17/07/2025,7,Thursday,1150,3,-1,0,unknown,yes
5029,46,management,married,tertiary,no,273,yes,no,cellular,15,sep,15/09/2025,9,Monday,1962,1,105,3,failure,yes
5030,42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,04/06/2025,6,Wednesday,280,2,126,11,failure,yes
5031,29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,12/05/2025,5,Monday,430,1,50,3,success,yes
5032,30,management,single,tertiary,no,8535,no,no,cellular,18,jun,18/06/2025,6,Wednesday,393,2,-1,0,unknown,yes
5033,37,management,married,tertiary,no,1276,no,no,cellular,16,nov,16/11/2025,11,Sunday,146,1,94,2,success,yes
5034,28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,08/07/2025,7,Tuesday,705,1,-1,0,unknown,yes
5035,32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,may,27/05/2025,5,Tuesday,281,4,188,1,failure,yes
5036,53,management,married,tertiary,no,1624,no,no,cellular,6,aug,06/08/2025,8,Wednesday,107,1,98,6,success,yes
5037,41,self-employed,married,secondary,yes,0,yes,no,cellular,17,nov,17/11/2025,11,Monday,789,1,-1,0,unknown,yes
5038,40,services,married,secondary,no,446,yes,no,unknown,16,may,16/05/2025,5,Friday,1252,1,-1,0,unknown,yes
5039,53,technician,married,tertiary,no,395,no,no,cellular,29,oct,29/10/2025,10,Wednesday,136,1,148,1,failure,yes
5040,64,retired,divorced,primary,no,315,no,no,cellular,17,feb,17/02/2025,2,Monday,154,1,-1,0,unknown,yes
5041,32,technician,married,secondary,no,484,yes,no,cellular,12,aug,12/08/2025,8,Tuesday,668,2,463,1,success,yes
5042,48,technician,married,secondary,yes,0,no,no,unknown,30,may,30/05/2025,5,Friday,682,1,-1,0,unknown,yes
5043,35,admin.,single,secondary,no,507,yes,no,cellular,22,jul,22/07/2025,7,Tuesday,560,2,-1,0,unknown,yes
5044,43,management,married,tertiary,no,2987,no,no,cellular,4,jun,04/06/2025,6,Wednesday,156,1,85,3,failure,yes
5045,25,services,single,secondary,no,801,no,no,cellular,5,jun,05/06/2025,6,Thursday,255,2,-1,0,unknown,yes
5046,43,management,married,tertiary,no,0,no,no,cellular,14,jul,14/07/2025,7,Monday,1153,3,-1,0,unknown,yes
5047,29,management,single,tertiary,no,572,yes,no,telephone,8,nov,08/11/2025,11,Saturday,319,1,-1,0,unknown,yes
5048,61,management,single,tertiary,no,2,no,no,cellular,12,aug,12/08/2025,8,Tuesday,131,1,114,3,failure,yes
5049,64,retired,married,unknown,no,34,no,no,cellular,26,aug,26/08/2025,8,Tuesday,244,2,-1,0,unknown,yes
5050,27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,02/09/2025,9,Tuesday,529,2,184,1,success,yes
5051,38,technician,single,tertiary,no,508,yes,yes,cellular,12,aug,12/08/2025,8,Tuesday,1103,2,-1,0,unknown,yes
5052,36,management,married,tertiary,no,926,no,no,cellular,14,apr,14/04/2025,4,Monday,216,1,-1,0,unknown,yes
5053,61,self-employed,married,tertiary,no,10861,no,no,cellular,25,oct,25/10/2025,10,Saturday,225,1,91,5,success,yes
5054,49,blue-collar,divorced,primary,no,24,yes,no,cellular,11,may,11/05/2025,5,Sunday,701,1,362,1,success,yes
5055,33,blue-collar,single,primary,no,611,no,no,telephone,16,sep,16/09/2025,9,Tuesday,390,2,-1,0,unknown,yes
5056,25,blue-collar,single,secondary,no,1857,yes,no,cellular,12,oct,12/10/2025,10,Sunday,187,1,91,12,success,yes
5057,33,blue-collar,single,secondary,no,329,no,no,cellular,6,sep,06/09/2025,9,Saturday,224,1,145,2,other,yes
5058,51,management,married,tertiary,no,2635,no,no,cellular,21,may,21/05/2025,5,Wednesday,407,3,74,5,failure,yes
5059,32,blue-collar,married,secondary,no,225,yes,no,cellular,17,apr,17/04/2025,4,Thursday,574,1,150,1,failure,yes
5060,32,admin.,married,secondary,no,1604,no,yes,cellular,7,jul,07/07/2025,7,Monday,625,1,-1,0,unknown,yes
5061,72,retired,married,primary,no,4657,no,no,telephone,23,mar,23/03/2025,3,Sunday,255,1,91,8,success,yes
5062,34,admin.,married,secondary,no,1406,yes,no,cellular,20,aug,20/08/2025,8,Wednesday,63,2,85,1,success,yes
5063,38,technician,married,secondary,no,6728,no,no,cellular,25,nov,25/11/2025,11,Tuesday,232,1,96,4,success,yes
5064,35,management,married,tertiary,no,611,no,no,cellular,1,oct,01/10/2025,10,Wednesday,305,2,121,1,success,yes
5065,38,technician,divorced,tertiary,no,1805,no,no,unknown,9,jun,09/06/2025,6,Monday,952,2,-1,0,unknown,yes
5066,43,blue-collar,single,primary,no,-399,no,yes,cellular,28,jul,28/07/2025,7,Monday,662,3,-1,0,unknown,yes
5067,31,technician,single,tertiary,no,208,no,no,cellular,12,aug,12/08/2025,8,Tuesday,1344,7,-1,0,unknown,yes
5068,30,management,married,tertiary,no,10884,no,no,cellular,4,may,04/05/2025,5,Sunday,333,2,-1,0,unknown,yes
5069,22,student,single,primary,no,3472,no,no,cellular,20,oct,20/10/2025,10,Monday,332,1,183,3,failure,yes
5070,46,admin.,married,secondary,no,556,yes,yes,unknown,15,may,15/05/2025,5,Thursday,646,3,-1,0,unknown,yes
5071,52,management,married,tertiary,no,7192,no,no,cellular,4,aug,04/08/2025,8,Monday,1486,1,-1,0,unknown,yes
5072,35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,15/05/2025,5,Thursday,1068,3,-1,0,unknown,yes
5073,71,retired,married,primary,no,2988,no,no,telephone,17,apr,17/04/2025,4,Thursday,130,1,-1,0,unknown,yes
5074,30,management,single,tertiary,no,102,yes,no,cellular,18,dec,18/12/2025,12,Thursday,364,3,-1,0,unknown,yes
5075,25,student,single,secondary,no,1868,no,no,cellular,26,oct,26/10/2025,10,Sunday,259,1,103,2,other,yes
5076,34,management,single,tertiary,no,-578,yes,no,cellular,18,may,18/05/2025,5,Sunday,767,2,-1,0,unknown,yes
5077,51,admin.,married,secondary,no,241,no,no,cellular,7,dec,07/12/2025,12,Sunday,308,2,-1,0,unknown,yes
5078,25,services,single,secondary,no,162,yes,no,cellular,1,sep,01/09/2025,9,Monday,531,2,-1,0,unknown,yes
5079,48,management,married,tertiary,no,5320,yes,no,unknown,20,jun,20/06/2025,6,Friday,792,1,-1,0,unknown,yes
5080,42,blue-collar,married,secondary,no,366,yes,no,cellular,22,may,22/05/2025,5,Thursday,324,1,106,1,failure,yes
5081,55,management,married,unknown,no,1504,yes,no,cellular,22,may,22/05/2025,5,Thursday,338,2,-1,0,unknown,yes
5082,38,admin.,single,secondary,no,262,no,no,cellular,3,feb,03/02/2025,2,Monday,315,2,180,6,failure,yes
5083,26,blue-collar,single,secondary,no,191,yes,no,cellular,6,may,06/05/2025,5,Tuesday,550,1,-1,0,unknown,yes
5084,27,admin.,married,tertiary,no,73,no,no,cellular,10,feb,10/02/2025,2,Monday,159,1,-1,0,unknown,yes
5085,75,retired,married,primary,no,358,no,no,cellular,17,feb,17/02/2025,2,Monday,364,11,-1,0,unknown,yes
5086,32,technician,single,secondary,no,483,no,no,cellular,8,aug,08/08/2025,8,Friday,580,3,-1,0,unknown,yes
5087,39,management,single,tertiary,no,5047,no,no,cellular,29,apr,29/04/2025,4,Tuesday,218,4,-1,0,unknown,yes
5088,46,technician,single,secondary,no,5862,no,no,cellular,1,jun,01/06/2025,6,Sunday,84,1,-1,0,unknown,yes
5089,40,management,married,tertiary,no,0,yes,no,cellular,25,mar,25/03/2025,3,Tuesday,506,2,-1,0,unknown,yes
5090,36,blue-collar,divorced,secondary,no,2843,no,no,cellular,14,aug,14/08/2025,8,Thursday,186,1,-1,0,unknown,yes
5091,54,self-employed,divorced,primary,no,351,yes,no,unknown,6,jun,06/06/2025,6,Friday,642,2,-1,0,unknown,yes
5092,42,management,married,tertiary,no,372,yes,no,cellular,4,aug,04/08/2025,8,Monday,153,3,1,2,success,yes
5093,42,management,married,tertiary,no,27696,no,no,cellular,12,may,12/05/2025,5,Monday,176,2,89,5,success,yes
5094,37,blue-collar,single,secondary,no,133,yes,no,cellular,11,may,11/05/2025,5,Sunday,1388,2,-1,0,unknown,yes
5095,25,student,single,unknown,no,3,no,no,cellular,26,may,26/05/2025,5,Monday,170,1,-1,0,unknown,yes
5096,29,management,single,tertiary,no,15459,no,no,cellular,18,feb,18/02/2025,2,Tuesday,264,7,-1,0,unknown,yes
5097,32,management,single,tertiary,no,2551,yes,no,cellular,21,jul,21/07/2025,7,Monday,638,3,-1,0,unknown,yes
5098,64,retired,married,secondary,no,571,yes,no,cellular,20,apr,20/04/2025,4,Sunday,1422,2,-1,0,unknown,yes
5099,55,management,married,tertiary,no,7803,no,no,cellular,15,jan,15/01/2025,1,Wednesday,441,1,-1,0,unknown,yes
5100,56,management,married,primary,no,0,no,no,cellular,3,feb,03/02/2025,2,Monday,996,1,-1,0,unknown,yes
5101,28,admin.,single,unknown,no,24,yes,no,cellular,18,jul,18/07/2025,7,Friday,415,2,-1,0,unknown,yes
5102,52,management,divorced,tertiary,no,2104,no,no,cellular,3,jun,03/06/2025,6,Tuesday,210,2,-1,0,unknown,yes
5103,36,technician,divorced,secondary,no,3158,yes,no,cellular,3,jun,03/06/2025,6,Tuesday,144,2,-1,0,unknown,yes
5104,25,student,married,tertiary,no,10,yes,no,cellular,21,jul,21/07/2025,7,Monday,857,4,-1,0,unknown,yes
5105,66,self-employed,married,tertiary,no,147,no,no,telephone,12,jan,12/01/2025,1,Sunday,411,1,-1,0,unknown,yes
5106,31,management,single,tertiary,no,12857,yes,no,telephone,4,may,04/05/2025,5,Sunday,483,4,87,2,success,yes
5107,43,technician,divorced,unknown,no,4389,no,no,telephone,2,jul,02/07/2025,7,Wednesday,632,2,85,1,success,yes
5108,59,management,married,tertiary,no,474,no,no,cellular,21,aug,21/08/2025,8,Thursday,252,1,-1,0,unknown,yes
5109,35,management,married,unknown,no,2326,yes,yes,cellular,16,sep,16/09/2025,9,Tuesday,319,1,-1,0,unknown,yes
5110,48,admin.,married,primary,no,3644,yes,yes,telephone,31,jul,31/07/2025,7,Thursday,1039,9,-1,0,unknown,yes
5111,38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,27/03/2025,3,Thursday,164,2,130,2,failure,yes
5112,27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,29/12/2025,12,Monday,196,2,197,2,success,yes
5113,25,student,single,secondary,no,331,no,no,telephone,26,aug,26/08/2025,8,Tuesday,170,4,-1,0,unknown,yes
5114,56,management,married,unknown,no,4623,no,no,cellular,25,feb,25/02/2025,2,Tuesday,305,1,192,1,success,yes
5115,54,management,divorced,tertiary,no,12018,yes,no,cellular,21,dec,21/12/2025,12,Sunday,267,2,-1,0,unknown,yes
5116,36,unemployed,married,tertiary,no,154,no,no,cellular,26,aug,26/08/2025,8,Tuesday,556,7,-1,0,unknown,yes
5117,31,admin.,single,secondary,no,190,no,no,cellular,30,apr,30/04/2025,4,Wednesday,514,1,-1,0,unknown,yes
5118,62,entrepreneur,married,secondary,no,3904,no,no,telephone,29,jan,29/01/2025,1,Wednesday,403,2,-1,0,unknown,yes
5119,31,technician,single,tertiary,no,882,no,no,cellular,4,sep,04/09/2025,9,Thursday,293,1,93,1,success,yes
5120,66,retired,divorced,unknown,no,53,no,no,cellular,12,jul,12/07/2025,7,Saturday,562,4,-1,0,unknown,yes
5121,32,management,single,tertiary,no,6542,yes,no,cellular,15,may,15/05/2025,5,Thursday,1598,4,175,5,failure,yes
5122,40,services,divorced,secondary,no,687,yes,no,cellular,2,feb,02/02/2025,2,Sunday,531,1,208,1,success,yes
5123,43,blue-collar,married,primary,no,3064,yes,no,cellular,20,nov,20/11/2025,11,Thursday,2453,2,-1,0,unknown,yes
5124,51,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,18/07/2025,7,Friday,655,4,-1,0,unknown,yes
5125,34,blue-collar,married,secondary,no,800,no,no,cellular,5,apr,05/04/2025,4,Saturday,144,1,-1,0,unknown,yes
5126,47,management,married,tertiary,no,3505,no,no,cellular,17,nov,17/11/2025,11,Monday,434,2,-1,0,unknown,yes
5127,36,management,single,tertiary,no,5958,yes,no,cellular,22,sep,22/09/2025,9,Monday,155,1,184,1,success,yes
5128,27,technician,single,tertiary,no,667,no,no,cellular,29,jan,29/01/2025,1,Wednesday,866,2,-1,0,unknown,yes
5129,52,services,divorced,secondary,no,36,yes,yes,cellular,11,may,11/05/2025,5,Sunday,930,1,-1,0,unknown,yes
5130,44,housemaid,single,primary,no,1059,no,no,unknown,18,jun,18/06/2025,6,Wednesday,2093,1,-1,0,unknown,yes
5131,26,technician,married,secondary,no,915,no,no,cellular,2,jun,02/06/2025,6,Monday,384,1,-1,0,unknown,yes
5132,32,technician,married,secondary,no,1547,no,no,cellular,26,oct,26/10/2025,10,Sunday,289,1,805,4,other,yes
5133,34,management,married,tertiary,no,3050,yes,no,cellular,13,may,13/05/2025,5,Tuesday,469,1,-1,0,unknown,yes
5134,35,technician,married,tertiary,no,7050,no,no,cellular,11,aug,11/08/2025,8,Monday,222,3,182,4,success,yes
5135,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,11/09/2025,9,Thursday,100,2,-1,0,unknown,yes
5136,43,self-employed,married,secondary,no,14144,yes,no,cellular,21,nov,21/11/2025,11,Friday,504,1,-1,0,unknown,yes
5137,50,unemployed,married,primary,no,705,no,no,unknown,5,jun,05/06/2025,6,Thursday,504,1,-1,0,unknown,yes
5138,40,blue-collar,married,primary,no,1758,yes,no,unknown,16,may,16/05/2025,5,Friday,1230,3,-1,0,unknown,yes
5139,29,self-employed,single,tertiary,no,476,yes,no,cellular,18,may,18/05/2025,5,Sunday,427,1,-1,0,unknown,yes
5140,32,technician,married,secondary,no,348,yes,no,cellular,17,jul,17/07/2025,7,Thursday,926,1,-1,0,unknown,yes
5141,50,management,married,tertiary,no,5969,no,no,cellular,25,jan,25/01/2025,1,Saturday,455,1,544,2,failure,yes
5142,65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,02/03/2025,3,Sunday,904,1,-1,0,unknown,yes
5143,59,self-employed,married,tertiary,no,2013,no,no,cellular,17,nov,17/11/2025,11,Monday,409,2,-1,0,unknown,yes
5144,44,entrepreneur,married,tertiary,no,121,no,no,cellular,10,aug,10/08/2025,8,Sunday,412,1,-1,0,unknown,yes
5145,33,admin.,married,secondary,no,82,yes,no,cellular,25,jul,25/07/2025,7,Friday,735,1,-1,0,unknown,yes
5146,33,management,single,tertiary,no,935,no,no,cellular,9,feb,09/02/2025,2,Sunday,385,2,92,8,success,yes
5147,57,unemployed,married,secondary,no,3754,no,no,cellular,5,feb,05/02/2025,2,Wednesday,1063,2,-1,0,unknown,yes
5148,38,management,single,tertiary,no,104,yes,no,cellular,6,may,06/05/2025,5,Tuesday,606,3,-1,0,unknown,yes
5149,49,management,married,tertiary,no,4751,no,no,cellular,12,aug,12/08/2025,8,Tuesday,884,4,-1,0,unknown,yes
5150,45,blue-collar,married,unknown,no,1529,yes,no,cellular,13,nov,13/11/2025,11,Thursday,181,1,197,1,success,yes
5151,25,technician,single,secondary,no,102,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,574,2,-1,0,unknown,yes
5152,22,housemaid,single,secondary,no,1796,no,no,cellular,28,jun,28/06/2025,6,Saturday,369,3,-1,0,unknown,yes
5153,32,management,single,tertiary,no,935,no,no,cellular,10,aug,10/08/2025,8,Sunday,161,2,375,5,failure,yes
5154,36,services,single,secondary,no,365,no,no,cellular,4,may,04/05/2025,5,Sunday,643,1,-1,0,unknown,yes
5155,32,management,divorced,tertiary,no,222,no,yes,cellular,15,jul,15/07/2025,7,Tuesday,820,4,-1,0,unknown,yes
5156,45,blue-collar,single,secondary,no,0,no,no,cellular,5,aug,05/08/2025,8,Tuesday,374,2,472,1,success,yes
5157,35,housemaid,single,secondary,no,1015,yes,no,unknown,5,jun,05/06/2025,6,Thursday,406,2,-1,0,unknown,yes
5158,23,student,single,secondary,no,107,no,no,cellular,14,oct,14/10/2025,10,Tuesday,84,1,183,1,success,yes
5159,50,blue-collar,married,primary,no,82,no,no,telephone,5,apr,05/04/2025,4,Saturday,456,1,-1,0,unknown,yes
5160,31,management,married,tertiary,no,877,no,no,cellular,9,jun,09/06/2025,6,Monday,192,1,93,7,other,yes
5161,61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,10/11/2025,11,Monday,89,1,91,4,success,yes
5162,42,blue-collar,married,primary,no,1673,yes,no,cellular,17,apr,17/04/2025,4,Thursday,636,3,-1,0,unknown,yes
5163,39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,19/07/2025,7,Saturday,207,2,276,3,other,yes
5164,37,technician,single,secondary,no,980,no,no,cellular,8,aug,08/08/2025,8,Friday,1306,5,-1,0,unknown,yes
5165,30,blue-collar,single,secondary,no,183,yes,no,cellular,18,jul,18/07/2025,7,Friday,610,1,-1,0,unknown,yes
5166,55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,06/05/2025,5,Tuesday,918,1,-1,0,unknown,yes
5167,30,services,divorced,primary,no,459,yes,no,cellular,18,jul,18/07/2025,7,Friday,494,1,-1,0,unknown,yes
5168,57,management,married,tertiary,no,1227,no,no,cellular,5,jun,05/06/2025,6,Thursday,232,1,-1,0,unknown,yes
5169,31,unemployed,single,tertiary,no,302,no,no,cellular,3,feb,03/02/2025,2,Monday,349,1,357,3,success,yes
5170,37,entrepreneur,divorced,secondary,no,175,yes,yes,unknown,13,may,13/05/2025,5,Tuesday,753,6,-1,0,unknown,yes
5171,34,blue-collar,married,secondary,no,182,no,no,cellular,6,aug,06/08/2025,8,Wednesday,938,2,-1,0,unknown,yes
5172,31,technician,married,secondary,yes,-367,yes,no,cellular,18,jul,18/07/2025,7,Friday,474,2,-1,0,unknown,yes
5173,52,technician,married,tertiary,no,876,no,no,cellular,4,may,04/05/2025,5,Sunday,601,3,-1,0,unknown,yes
5174,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,10/11/2025,11,Monday,594,1,91,1,success,yes
5175,73,retired,married,primary,no,796,no,no,cellular,23,oct,23/10/2025,10,Thursday,427,1,182,2,failure,yes
5176,54,retired,divorced,tertiary,no,0,no,no,unknown,13,may,13/05/2025,5,Tuesday,618,1,-1,0,unknown,yes
5177,38,admin.,married,secondary,no,1559,no,no,cellular,3,mar,03/03/2025,3,Monday,136,2,280,1,failure,yes
5178,39,blue-collar,married,primary,no,70,no,no,unknown,8,may,08/05/2025,5,Thursday,813,1,-1,0,unknown,yes
5179,44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,12/05/2025,5,Monday,897,4,-1,0,unknown,yes
5180,29,admin.,single,secondary,no,3528,no,no,cellular,8,oct,08/10/2025,10,Wednesday,137,1,-1,0,unknown,yes
5181,51,management,married,tertiary,no,469,no,no,cellular,15,apr,15/04/2025,4,Tuesday,200,1,181,2,success,yes
5182,31,blue-collar,married,secondary,no,3311,yes,no,unknown,20,may,20/05/2025,5,Tuesday,719,1,-1,0,unknown,yes
5183,33,services,single,secondary,no,152,yes,no,cellular,25,may,25/05/2025,5,Sunday,202,2,365,2,success,yes
5184,39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,06/06/2025,6,Friday,554,1,-1,0,unknown,yes
5185,30,technician,married,secondary,no,484,yes,no,unknown,6,may,06/05/2025,5,Tuesday,703,1,-1,0,unknown,yes
5186,39,technician,married,secondary,no,1587,yes,no,cellular,8,sep,08/09/2025,9,Monday,108,2,98,3,success,yes
5187,25,management,married,tertiary,no,4461,no,no,cellular,11,mar,11/03/2025,3,Tuesday,796,5,-1,0,unknown,yes
5188,57,admin.,single,secondary,no,3551,yes,no,cellular,12,may,12/05/2025,5,Monday,458,1,-1,0,unknown,yes
5189,35,management,married,tertiary,no,495,no,no,cellular,30,apr,30/04/2025,4,Wednesday,266,1,87,1,failure,yes
5190,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,22/04/2025,4,Tuesday,279,2,-1,0,unknown,yes
5191,27,technician,single,secondary,no,489,yes,no,cellular,30,jul,30/07/2025,7,Wednesday,356,4,-1,0,unknown,yes
5192,28,self-employed,single,tertiary,no,159,no,no,cellular,16,nov,16/11/2025,11,Sunday,449,2,33,4,success,yes
5193,41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,30/06/2025,6,Monday,274,2,391,11,success,yes
5194,46,blue-collar,married,primary,no,369,yes,no,unknown,13,may,13/05/2025,5,Tuesday,916,2,-1,0,unknown,yes
5195,38,management,divorced,secondary,no,257,yes,no,cellular,30,apr,30/04/2025,4,Wednesday,435,1,-1,0,unknown,yes
5196,35,technician,married,secondary,no,2779,no,no,cellular,22,oct,22/10/2025,10,Wednesday,118,2,-1,0,unknown,yes
