,cluster_demografico,nombre_segmento
6733,3,Consolidados Técnicos
6734,3,Consolidados Técnicos
6735,1,Activos Operarios
6736,3,Consolidados Técnicos
6737,0,Seniors Jubilados
6738,3,Consolidados Técnicos
6739,2,Activos Directivos
6740,1,Activos Operarios
6741,2,Activos Directivos
6742,3,Consolidados Técnicos
6743,3,Consolidados Técnicos
6744,1,Activos Operarios
6745,1,Activos Operarios
6746,3,Consolidados Técnicos
6747,1,Activos Operarios
6748,2,Activos Directivos
6749,3,Consolidados Técnicos
6750,1,Activos Operarios
6751,1,Activos Operarios
6752,2,Activos Directivos
6753,2,Activos Directivos
6754,3,Consolidados Técnicos
6755,1,Activos Operarios
6756,1,Activos Operarios
6757,1,Activos Operarios
6758,1,Activos Operarios
6759,3,Consolidados Técnicos
6760,2,Activos Directivos
6761,1,Activos Operarios
6762,3,Consolidados Técnicos
6763,3,Consolidados Técnicos
6764,3,Consolidados Técnicos
6765,1,Activos Operarios
6766,2,Activos Directivos
6767,1,Activos Operarios
6768,2,Activos Directivos
6769,2,Activos Directivos
6770,1,Activos Operarios
6771,3,Consolidados Técnicos
6772,2,Activos Directivos
6773,1,Activos Operarios
6774,3,Consolidados Técnicos
6775,2,Activos Directivos
6776,3,Consolidados Técnicos
6777,0,Seniors Jubilados
6778,1,Activos Operarios
6779,1,Activos Operarios
6780,1,Activos Operarios
6781,2,Activos Directivos
6782,2,Activos Directivos
6783,3,Consolidados Técnicos
6784,2,Activos Directivos
6785,2,Activos Directivos
6786,2,Activos Directivos
6787,3,Consolidados Técnicos
6788,3,Consolidados Técnicos
6789,2,Activos Directivos
6790,2,Activos Directivos
6791,1,Activos Operarios
6792,1,Activos Operarios
6793,3,Consolidados Técnicos
6794,2,Activos Directivos
6795,3,Consolidados Técnicos
6796,1,Activos Operarios
6797,3,Consolidados Técnicos
6798,2,Activos Directivos
6799,2,Activos Directivos
6800,2,Activos Directivos
6801,0,Seniors Jubilados
6802,1,Activos Operarios
6803,1,Activos Operarios
6804,1,Activos Operarios
6805,3,Consolidados Técnicos
6806,3,Consolidados Técnicos
6807,0,Seniors Jubilados
6808,1,Activos Operarios
6809,2,Activos Directivos
6810,1,Activos Operarios
6811,3,Consolidados Técnicos
6812,3,Consolidados Técnicos
6813,1,Activos Operarios
6814,1,Activos Operarios
6815,0,Seniors Jubilados
6816,3,Consolidados Técnicos
6817,1,Activos Operarios
6818,3,Consolidados Técnicos
6819,3,Consolidados Técnicos
6820,1,Activos Operarios
6821,0,Seniors Jubilados
6822,3,Consolidados Técnicos
6823,3,Consolidados Técnicos
6824,2,Activos Directivos
6825,3,Consolidados Técnicos
6826,1,Activos Operarios
6827,3,Consolidados Técnicos
6828,0,Seniors Jubilados
6829,1,Activos Operarios
6830,1,Activos Operarios
6831,1,Activos Operarios
6832,1,Activos Operarios
6833,1,Activos Operarios
6834,3,Consolidados Técnicos
6835,1,Activos Operarios
6836,2,Activos Directivos
6837,1,Activos Operarios
6838,3,Consolidados Técnicos
6839,1,Activos Operarios
6840,1,Activos Operarios
6841,3,Consolidados Técnicos
6842,1,Activos Operarios
6843,1,Activos Operarios
6844,3,Consolidados Técnicos
6845,2,Activos Directivos
6846,1,Activos Operarios
6847,2,Activos Directivos
6848,3,Consolidados Técnicos
6849,1,Activos Operarios
6850,0,Seniors Jubilados
6851,1,Activos Operarios
6852,3,Consolidados Técnicos
6853,3,Consolidados Técnicos
6854,2,Activos Directivos
6855,3,Consolidados Técnicos
6856,1,Activos Operarios
6857,0,Seniors Jubilados
6858,2,Activos Directivos
6859,2,Activos Directivos
6860,1,Activos Operarios
6861,2,Activos Directivos
6862,1,Activos Operarios
6863,1,Activos Operarios
6864,3,Consolidados Técnicos
6865,0,Seniors Jubilados
6866,2,Activos Directivos
6867,2,Activos Directivos
6868,1,Activos Operarios
6869,1,Activos Operarios
6870,1,Activos Operarios
6871,2,Activos Directivos
6872,2,Activos Directivos
6873,1,Activos Operarios
6874,3,Consolidados Técnicos
6875,2,Activos Directivos
6876,2,Activos Directivos
6877,3,Consolidados Técnicos
6878,1,Activos Operarios
6879,2,Activos Directivos
6880,3,Consolidados Técnicos
6881,3,Consolidados Técnicos
6882,3,Consolidados Técnicos
6883,0,Seniors Jubilados
6884,3,Consolidados Técnicos
6885,1,Activos Operarios
6886,2,Activos Directivos
6887,1,Activos Operarios
6888,1,Activos Operarios
6889,1,Activos Operarios
6890,2,Activos Directivos
6891,2,Activos Directivos
6892,3,Consolidados Técnicos
6893,1,Activos Operarios
6894,3,Consolidados Técnicos
6895,3,Consolidados Técnicos
6896,2,Activos Directivos
6897,3,Consolidados Técnicos
6898,3,Consolidados Técnicos
6899,3,Consolidados Técnicos
6900,3,Consolidados Técnicos
6901,2,Activos Directivos
6902,1,Activos Operarios
6903,0,Seniors Jubilados
6904,3,Consolidados Técnicos
6905,3,Consolidados Técnicos
6906,2,Activos Directivos
6907,0,Seniors Jubilados
6908,2,Activos Directivos
6909,2,Activos Directivos
6910,2,Activos Directivos
6911,2,Activos Directivos
6912,0,Seniors Jubilados
6913,3,Consolidados Técnicos
6914,3,Consolidados Técnicos
6915,2,Activos Directivos
6916,1,Activos Operarios
6917,2,Activos Directivos
6918,1,Activos Operarios
6919,1,Activos Operarios
6920,1,Activos Operarios
6921,3,Consolidados Técnicos
6922,3,Consolidados Técnicos
6923,1,Activos Operarios
6924,1,Activos Operarios
6925,1,Activos Operarios
6926,1,Activos Operarios
6927,3,Consolidados Técnicos
6928,1,Activos Operarios
6929,3,Consolidados Técnicos
6930,1,Activos Operarios
6931,1,Activos Operarios
6932,1,Activos Operarios
6933,2,Activos Directivos
6934,3,Consolidados Técnicos
6935,1,Activos Operarios
6936,2,Activos Directivos
6937,2,Activos Directivos
6938,1,Activos Operarios
6939,2,Activos Directivos
6940,0,Seniors Jubilados
6941,2,Activos Directivos
6942,1,Activos Operarios
6943,1,Activos Operarios
6944,0,Seniors Jubilados
6945,2,Activos Directivos
6946,2,Activos Directivos
6947,1,Activos Operarios
6948,3,Consolidados Técnicos
6949,3,Consolidados Técnicos
6950,2,Activos Directivos
6951,0,Seniors Jubilados
6952,3,Consolidados Técnicos
6953,0,Seniors Jubilados
6954,2,Activos Directivos
6955,3,Consolidados Técnicos
6956,3,Consolidados Técnicos
6957,2,Activos Directivos
6958,2,Activos Directivos
6959,2,Activos Directivos
6960,2,Activos Directivos
6961,1,Activos Operarios
6962,3,Consolidados Técnicos
6963,3,Consolidados Técnicos
6964,1,Activos Operarios
6965,0,Seniors Jubilados
6966,2,Activos Directivos
6967,1,Activos Operarios
6968,0,Seniors Jubilados
6969,1,Activos Operarios
6970,3,Consolidados Técnicos
6971,1,Activos Operarios
6972,3,Consolidados Técnicos
6973,1,Activos Operarios
6974,2,Activos Directivos
6975,3,Consolidados Técnicos
6976,3,Consolidados Técnicos
6977,1,Activos Operarios
6978,3,Consolidados Técnicos
6979,3,Consolidados Técnicos
6980,3,Consolidados Técnicos
6981,2,Activos Directivos
6982,2,Activos Directivos
6983,3,Consolidados Técnicos
6984,3,Consolidados Técnicos
6985,0,Seniors Jubilados
6986,1,Activos Operarios
6987,0,Seniors Jubilados
6988,0,Seniors Jubilados
6989,3,Consolidados Técnicos
6990,2,Activos Directivos
6991,2,Activos Directivos
6992,3,Consolidados Técnicos
6993,1,Activos Operarios
6994,0,Seniors Jubilados
6995,2,Activos Directivos
6996,0,Seniors Jubilados
6997,1,Activos Operarios
6998,3,Consolidados Técnicos
6999,1,Activos Operarios
7000,1,Activos Operarios
7001,0,Seniors Jubilados
7002,3,Consolidados Técnicos
7003,1,Activos Operarios
7004,3,Consolidados Técnicos
7005,0,Seniors Jubilados
7006,2,Activos Directivos
7007,1,Activos Operarios
7008,3,Consolidados Técnicos
7009,2,Activos Directivos
7010,1,Activos Operarios
7011,3,Consolidados Técnicos
7012,2,Activos Directivos
7013,3,Consolidados Técnicos
7014,0,Seniors Jubilados
7015,3,Consolidados Técnicos
7016,0,Seniors Jubilados
7017,1,Activos Operarios
7018,3,Consolidados Técnicos
7019,2,Activos Directivos
7020,1,Activos Operarios
7021,1,Activos Operarios
7022,2,Activos Directivos
7023,3,Consolidados Técnicos
7024,2,Activos Directivos
7025,3,Consolidados Técnicos
7026,0,Seniors Jubilados
7027,2,Activos Directivos
7028,1,Activos Operarios
7029,1,Activos Operarios
7030,2,Activos Directivos
7031,2,Activos Directivos
7032,0,Seniors Jubilados
7033,3,Consolidados Técnicos
7034,0,Seniors Jubilados
7035,1,Activos Operarios
7036,3,Consolidados Técnicos
7037,1,Activos Operarios
7038,1,Activos Operarios
7039,2,Activos Directivos
7040,3,Consolidados Técnicos
7041,2,Activos Directivos
7042,2,Activos Directivos
7043,2,Activos Directivos
7044,3,Consolidados Técnicos
7045,1,Activos Operarios
7046,3,Consolidados Técnicos
7047,0,Seniors Jubilados
7048,1,Activos Operarios
7049,2,Activos Directivos
7050,3,Consolidados Técnicos
7051,2,Activos Directivos
7052,2,Activos Directivos
7053,0,Seniors Jubilados
7054,2,Activos Directivos
7055,1,Activos Operarios
7056,3,Consolidados Técnicos
7057,3,Consolidados Técnicos
7058,2,Activos Directivos
7059,3,Consolidados Técnicos
7060,2,Activos Directivos
7061,3,Consolidados Técnicos
7062,3,Consolidados Técnicos
7063,2,Activos Directivos
7064,2,Activos Directivos
7065,2,Activos Directivos
7066,3,Consolidados Técnicos
7067,1,Activos Operarios
7068,1,Activos Operarios
7069,0,Seniors Jubilados
7070,0,Seniors Jubilados
7071,2,Activos Directivos
7072,3,Consolidados Técnicos
7073,3,Consolidados Técnicos
7074,3,Consolidados Técnicos
7075,2,Activos Directivos
7076,1,Activos Operarios
7077,3,Consolidados Técnicos
7078,3,Consolidados Técnicos
7079,3,Consolidados Técnicos
7080,3,Consolidados Técnicos
7081,2,Activos Directivos
7082,1,Activos Operarios
7083,1,Activos Operarios
7084,0,Seniors Jubilados
7085,0,Seniors Jubilados
7086,3,Consolidados Técnicos
7087,0,Seniors Jubilados
7088,0,Seniors Jubilados
7089,3,Consolidados Técnicos
7090,2,Activos Directivos
7091,1,Activos Operarios
7092,1,Activos Operarios
7093,3,Consolidados Técnicos
7094,1,Activos Operarios
7095,3,Consolidados Técnicos
7096,3,Consolidados Técnicos
7097,3,Consolidados Técnicos
7098,2,Activos Directivos
7099,2,Activos Directivos
7100,1,Activos Operarios
7101,2,Activos Directivos
7102,3,Consolidados Técnicos
7103,2,Activos Directivos
7104,1,Activos Operarios
7105,3,Consolidados Técnicos
7106,2,Activos Directivos
7107,2,Activos Directivos
7108,1,Activos Operarios
7109,1,Activos Operarios
7110,2,Activos Directivos
7111,1,Activos Operarios
7112,3,Consolidados Técnicos
7113,1,Activos Operarios
7114,3,Consolidados Técnicos
7115,1,Activos Operarios
7116,1,Activos Operarios
7117,1,Activos Operarios
7118,3,Consolidados Técnicos
7119,3,Consolidados Técnicos
7120,2,Activos Directivos
7121,3,Consolidados Técnicos
7122,1,Activos Operarios
7123,3,Consolidados Técnicos
7124,3,Consolidados Técnicos
7125,3,Consolidados Técnicos
7126,3,Consolidados Técnicos
7127,3,Consolidados Técnicos
7128,2,Activos Directivos
7129,2,Activos Directivos
7130,3,Consolidados Técnicos
7131,1,Activos Operarios
7132,1,Activos Operarios
7133,3,Consolidados Técnicos
7134,0,Seniors Jubilados
7135,3,Consolidados Técnicos
7136,3,Consolidados Técnicos
7137,0,Seniors Jubilados
7138,3,Consolidados Técnicos
7139,3,Consolidados Técnicos
7140,1,Activos Operarios
7141,2,Activos Directivos
7142,2,Activos Directivos
7143,0,Seniors Jubilados
7144,1,Activos Operarios
7145,3,Consolidados Técnicos
7146,2,Activos Directivos
7147,0,Seniors Jubilados
7148,2,Activos Directivos
7149,1,Activos Operarios
7150,1,Activos Operarios
7151,2,Activos Directivos
7152,1,Activos Operarios
7153,2,Activos Directivos
7154,1,Activos Operarios
7155,2,Activos Directivos
7156,1,Activos Operarios
7157,3,Consolidados Técnicos
7158,2,Activos Directivos
7159,2,Activos Directivos
7160,1,Activos Operarios
7161,1,Activos Operarios
7162,3,Consolidados Técnicos
7163,3,Consolidados Técnicos
7164,3,Consolidados Técnicos
7165,3,Consolidados Técnicos
7166,3,Consolidados Técnicos
7167,1,Activos Operarios
7168,3,Consolidados Técnicos
7169,1,Activos Operarios
7170,1,Activos Operarios
7171,0,Seniors Jubilados
7172,1,Activos Operarios
7173,1,Activos Operarios
7174,3,Consolidados Técnicos
7175,2,Activos Directivos
7176,3,Consolidados Técnicos
7177,1,Activos Operarios
7178,3,Consolidados Técnicos
7179,3,Consolidados Técnicos
7180,1,Activos Operarios
7181,1,Activos Operarios
7182,1,Activos Operarios
7183,2,Activos Directivos
7184,3,Consolidados Técnicos
7185,3,Consolidados Técnicos
7186,1,Activos Operarios
7187,3,Consolidados Técnicos
7188,3,Consolidados Técnicos
7189,3,Consolidados Técnicos
7190,0,Seniors Jubilados
7191,0,Seniors Jubilados
7192,0,Seniors Jubilados
7193,1,Activos Operarios
7194,2,Activos Directivos
7195,3,Consolidados Técnicos
7196,2,Activos Directivos
7197,1,Activos Operarios
7198,1,Activos Operarios
7199,1,Activos Operarios
7200,3,Consolidados Técnicos
7201,3,Consolidados Técnicos
7202,2,Activos Directivos
7203,2,Activos Directivos
7204,1,Activos Operarios
7205,3,Consolidados Técnicos
7206,3,Consolidados Técnicos
7207,2,Activos Directivos
7208,0,Seniors Jubilados
7209,1,Activos Operarios
7210,2,Activos Directivos
7211,3,Consolidados Técnicos
7212,3,Consolidados Técnicos
7213,3,Consolidados Técnicos
7214,1,Activos Operarios
7215,2,Activos Directivos
7216,0,Seniors Jubilados
7217,0,Seniors Jubilados
7218,0,Seniors Jubilados
7219,2,Activos Directivos
7220,1,Activos Operarios
7221,0,Seniors Jubilados
7222,2,Activos Directivos
7223,0,Seniors Jubilados
7224,3,Consolidados Técnicos
7225,3,Consolidados Técnicos
7226,2,Activos Directivos
7227,1,Activos Operarios
7228,1,Activos Operarios
7229,0,Seniors Jubilados
7230,2,Activos Directivos
7231,3,Consolidados Técnicos
7232,3,Consolidados Técnicos
7233,3,Consolidados Técnicos
7234,3,Consolidados Técnicos
7235,0,Seniors Jubilados
7236,3,Consolidados Técnicos
7237,2,Activos Directivos
7238,2,Activos Directivos
7239,1,Activos Operarios
7240,1,Activos Operarios
7241,1,Activos Operarios
7242,2,Activos Directivos
7243,1,Activos Operarios
7244,3,Consolidados Técnicos
7245,3,Consolidados Técnicos
7246,2,Activos Directivos
7247,1,Activos Operarios
7248,2,Activos Directivos
7249,2,Activos Directivos
7250,0,Seniors Jubilados
7251,3,Consolidados Técnicos
7252,2,Activos Directivos
7253,3,Consolidados Técnicos
7254,1,Activos Operarios
7255,3,Consolidados Técnicos
7256,3,Consolidados Técnicos
7257,2,Activos Directivos
7258,3,Consolidados Técnicos
7259,1,Activos Operarios
7260,3,Consolidados Técnicos
7261,1,Activos Operarios
7262,3,Consolidados Técnicos
7263,3,Consolidados Técnicos
7264,3,Consolidados Técnicos
7265,0,Seniors Jubilados
7266,2,Activos Directivos
7267,2,Activos Directivos
7268,2,Activos Directivos
7269,1,Activos Operarios
7270,2,Activos Directivos
7271,1,Activos Operarios
7272,3,Consolidados Técnicos
7273,1,Activos Operarios
7274,2,Activos Directivos
7275,2,Activos Directivos
7276,2,Activos Directivos
7277,0,Seniors Jubilados
7278,1,Activos Operarios
7279,2,Activos Directivos
7280,1,Activos Operarios
7281,2,Activos Directivos
7282,0,Seniors Jubilados
7283,3,Consolidados Técnicos
7284,1,Activos Operarios
7285,0,Seniors Jubilados
7286,3,Consolidados Técnicos
7287,2,Activos Directivos
7288,2,Activos Directivos
7289,2,Activos Directivos
7290,3,Consolidados Técnicos
7291,1,Activos Operarios
7292,1,Activos Operarios
7293,2,Activos Directivos
7294,1,Activos Operarios
7295,1,Activos Operarios
7296,1,Activos Operarios
7297,1,Activos Operarios
7298,2,Activos Directivos
7299,3,Consolidados Técnicos
7300,1,Activos Operarios
7301,1,Activos Operarios
7302,2,Activos Directivos
7303,1,Activos Operarios
7304,3,Consolidados Técnicos
7305,3,Consolidados Técnicos
7306,1,Activos Operarios
7307,3,Consolidados Técnicos
7308,1,Activos Operarios
7309,1,Activos Operarios
7310,1,Activos Operarios
7311,3,Consolidados Técnicos
7312,3,Consolidados Técnicos
7313,3,Consolidados Técnicos
7314,0,Seniors Jubilados
7315,1,Activos Operarios
7316,3,Consolidados Técnicos
7317,2,Activos Directivos
7318,3,Consolidados Técnicos
7319,3,Consolidados Técnicos
7320,1,Activos Operarios
7321,3,Consolidados Técnicos
7322,1,Activos Operarios
7323,3,Consolidados Técnicos
7324,2,Activos Directivos
7325,3,Consolidados Técnicos
7326,1,Activos Operarios
7327,1,Activos Operarios
7328,3,Consolidados Técnicos
7329,0,Seniors Jubilados
7330,3,Consolidados Técnicos
7331,0,Seniors Jubilados
7332,1,Activos Operarios
7333,3,Consolidados Técnicos
7334,3,Consolidados Técnicos
7335,0,Seniors Jubilados
7336,3,Consolidados Técnicos
7337,2,Activos Directivos
7338,3,Consolidados Técnicos
7339,1,Activos Operarios
7340,3,Consolidados Técnicos
7341,2,Activos Directivos
7342,0,Seniors Jubilados
7343,2,Activos Directivos
7344,1,Activos Operarios
7345,1,Activos Operarios
7346,3,Consolidados Técnicos
7347,1,Activos Operarios
7348,1,Activos Operarios
7349,2,Activos Directivos
7350,3,Consolidados Técnicos
7351,0,Seniors Jubilados
7352,0,Seniors Jubilados
7353,0,Seniors Jubilados
7354,2,Activos Directivos
7355,3,Consolidados Técnicos
7356,0,Seniors Jubilados
7357,1,Activos Operarios
7358,3,Consolidados Técnicos
7359,2,Activos Directivos
7360,3,Consolidados Técnicos
7361,2,Activos Directivos
7362,1,Activos Operarios
7363,2,Activos Directivos
7364,2,Activos Directivos
7365,3,Consolidados Técnicos
7366,2,Activos Directivos
7367,2,Activos Directivos
7368,1,Activos Operarios
7369,3,Consolidados Técnicos
7370,1,Activos Operarios
7371,0,Seniors Jubilados
7372,2,Activos Directivos
7373,1,Activos Operarios
7374,2,Activos Directivos
7375,1,Activos Operarios
7376,3,Consolidados Técnicos
7377,0,Seniors Jubilados
7378,3,Consolidados Técnicos
7379,1,Activos Operarios
7380,1,Activos Operarios
7381,3,Consolidados Técnicos
7382,2,Activos Directivos
7383,1,Activos Operarios
7384,2,Activos Directivos
7385,1,Activos Operarios
7386,2,Activos Directivos
7387,3,Consolidados Técnicos
7388,0,Seniors Jubilados
7389,3,Consolidados Técnicos
7390,3,Consolidados Técnicos
7391,3,Consolidados Técnicos
7392,3,Consolidados Técnicos
7393,1,Activos Operarios
7394,3,Consolidados Técnicos
7395,1,Activos Operarios
7396,2,Activos Directivos
7397,3,Consolidados Técnicos
7398,3,Consolidados Técnicos
7399,3,Consolidados Técnicos
7400,2,Activos Directivos
7401,3,Consolidados Técnicos
7402,2,Activos Directivos
7403,2,Activos Directivos
7404,2,Activos Directivos
7405,2,Activos Directivos
7406,2,Activos Directivos
7407,1,Activos Operarios
7408,3,Consolidados Técnicos
7409,3,Consolidados Técnicos
7410,3,Consolidados Técnicos
7411,0,Seniors Jubilados
7412,1,Activos Operarios
7413,3,Consolidados Técnicos
7414,3,Consolidados Técnicos
7415,1,Activos Operarios
7416,3,Consolidados Técnicos
7417,3,Consolidados Técnicos
7418,3,Consolidados Técnicos
7419,2,Activos Directivos
7420,3,Consolidados Técnicos
7421,2,Activos Directivos
7422,3,Consolidados Técnicos
7423,2,Activos Directivos
7424,1,Activos Operarios
7425,1,Activos Operarios
7426,3,Consolidados Técnicos
