id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,housing_score,loan_score,vinculacion,productos_detalle,education_rank,education_label,job_profile,week_of_month,campaign_group,segment,segment_label
5188,57.0,admin.,single,secondary,no,3551,yes,no,cellular,12,May,458,1,-1,0,unknown,1,1,0,Mediana edad (55-64),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_0,Adultos consolidados
5189,35.0,management,married,tertiary,no,495,no,no,cellular,30,April,266,1,87,1,failure,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,5,0-3,Cluster_2,Profesionales estudios superiores
5190,27.0,blue-collar,single,secondary,no,3792,no,no,cellular,22,April,279,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,4,0-3,Cluster_1,Trabajadores técnicos
5191,27.0,technician,single,secondary,no,489,yes,no,cellular,30,July,356,4,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,5,4-10,Cluster_1,Trabajadores técnicos
5192,28.0,self-employed,single,tertiary,no,159,no,no,cellular,16,November,449,2,33,4,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,Self-Employed,3,0-3,Cluster_1,Trabajadores técnicos
5193,41.0,admin.,single,secondary,no,985,yes,no,cellular,30,June,274,2,391,11,success,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,5,0-3,Cluster_3,Jovenes en consolidación
5194,46.0,blue-collar,married,primary,no,369,yes,no,unknown,13,May,916,2,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,1.0,Primary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
5195,38.0,management,divorced,secondary,no,257,yes,no,cellular,30,April,435,1,-1,0,unknown,1,1,0,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,5,0-3,Cluster_2,Profesionales estudios superiores
5196,35.0,technician,married,secondary,no,2779,no,no,cellular,22,October,118,2,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_2,Profesionales estudios superiores
5197,24.0,services,single,secondary,no,638,yes,yes,cellular,7,May,792,3,-1,0,unknown,1,1,0,Jovenes (18-24),1,1,3,Hipoteca + Préstamo + Depósito,2.0,Secondary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
5198,24.0,blue-collar,single,secondary,no,833,yes,no,cellular,15,May,956,1,-1,0,unknown,1,1,0,Jovenes (18-24),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_1,Trabajadores técnicos
5199,28.0,management,single,tertiary,no,9314,no,no,cellular,2,July,276,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
5200,28.0,admin.,single,secondary,no,4745,no,no,telephone,12,May,360,1,181,5,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
5201,53.0,management,married,secondary,no,2693,no,no,cellular,5,March,90,1,104,1,failure,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_0,Adultos consolidados
5202,45.0,management,married,tertiary,no,160,no,no,cellular,10,November,182,2,194,1,success,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
5203,33.0,services,married,secondary,no,1697,no,no,cellular,3,November,179,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,1,0-3,Cluster_3,Jovenes en consolidación
5204,51.0,management,married,tertiary,no,0,no,no,unknown,7,June,302,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_0,Adultos consolidados
5205,32.0,technician,single,tertiary,no,-770,yes,no,cellular,18,May,618,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
5206,65.0,retired,married,secondary,no,20806,no,no,telephone,8,April,523,2,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,2.0,Secondary,Retired,2,0-3,Retired,Jubilados
5207,32.0,blue-collar,married,primary,no,3136,yes,no,cellular,19,November,820,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,1.0,Primary,Blue Collar,3,0-3,Cluster_2,Profesionales estudios superiores
5208,67.0,retired,married,primary,no,1430,no,no,cellular,11,January,499,2,91,3,failure,1,0,1,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,2,0-3,Retired,Jubilados
5209,53.0,technician,married,secondary,no,6831,no,no,cellular,13,May,1130,2,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_0,Adultos consolidados
5210,41.0,blue-collar,divorced,primary,no,664,no,yes,cellular,15,July,955,5,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,1,2,Préstamo + Depósito,1.0,Primary,Blue Collar,3,4-10,Cluster_3,Jovenes en consolidación
5211,30.0,blue-collar,single,secondary,no,49,no,no,cellular,30,January,808,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,5,0-3,Cluster_1,Trabajadores técnicos
5212,37.0,blue-collar,married,secondary,no,604,yes,no,cellular,7,October,371,1,495,1,failure,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,1,0-3,Cluster_3,Jovenes en consolidación
5213,27.0,technician,single,tertiary,no,931,yes,no,cellular,4,February,1078,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
5214,77.0,retired,married,tertiary,no,699,no,no,cellular,13,August,425,2,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,3.0,Tertiary,Retired,2,0-3,Retired,Jubilados
5215,32.0,admin.,single,secondary,no,212,no,no,cellular,7,July,830,5,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,1,4-10,Cluster_1,Trabajadores técnicos
5216,25.0,management,single,tertiary,no,362,no,no,cellular,3,June,617,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
5217,32.0,management,single,tertiary,no,2667,yes,no,cellular,12,August,971,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
5218,43.0,technician,married,secondary,no,-754,yes,yes,cellular,9,July,727,3,-1,0,unknown,1,1,0,Adultos iniciales (35-44),1,1,3,Hipoteca + Préstamo + Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_3,Jovenes en consolidación
5219,30.0,services,married,secondary,no,517,no,no,cellular,11,December,141,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_1,Trabajadores técnicos
5220,59.0,management,divorced,tertiary,no,258,yes,no,telephone,29,October,266,1,-1,0,unknown,1,1,0,Mediana edad (55-64),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,5,0-3,Cluster_0,Adultos consolidados
5221,61.0,retired,married,tertiary,no,3140,yes,yes,cellular,6,August,975,4,98,1,unknown,1,0,1,Mediana edad (55-64),1,1,3,Hipoteca + Préstamo + Depósito,3.0,Tertiary,Retired,1,4-10,Retired,Jubilados
5222,32.0,self-employed,single,tertiary,no,658,yes,no,cellular,27,March,283,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,Self-Employed,4,0-3,Cluster_1,Trabajadores técnicos
5223,37.0,management,married,tertiary,no,255,no,no,cellular,24,February,562,2,183,10,success,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_2,Profesionales estudios superiores
5224,51.0,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,July,612,4,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,1,3,Hipoteca + Préstamo + Depósito,3.0,Tertiary,Self-Employed,5,4-10,Cluster_0,Adultos consolidados
5225,55.0,management,divorced,tertiary,no,9756,yes,no,cellular,5,June,103,2,95,1,other,1,0,1,Mediana edad (55-64),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_0,Adultos consolidados
5226,38.0,management,single,tertiary,no,3646,yes,no,cellular,12,May,1373,2,286,1,other,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
5227,47.0,admin.,married,secondary,no,368,no,no,cellular,21,May,403,1,87,6,success,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_0,Adultos consolidados
5228,59.0,services,divorced,secondary,no,1,yes,no,cellular,28,January,602,1,253,5,other,1,0,1,Mediana edad (55-64),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,4,0-3,Cluster_0,Adultos consolidados
5229,51.0,retired,married,secondary,no,1435,no,no,unknown,11,June,587,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,Retired,2,0-3,Retired,Jubilados
5230,25.0,admin.,single,secondary,no,122,yes,no,cellular,7,May,481,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
5231,67.0,retired,divorced,primary,no,2027,no,no,cellular,15,March,161,2,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,3,0-3,Retired,Jubilados
5232,58.0,entrepreneur,married,secondary,no,496,no,no,cellular,22,April,132,1,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Self-Employed,4,0-3,Cluster_0,Adultos consolidados
5233,52.0,management,single,tertiary,no,83,no,no,cellular,26,August,1223,6,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,3.0,Tertiary,White Collar,4,4-10,Cluster_0,Adultos consolidados
5234,54.0,technician,single,tertiary,no,467,yes,no,cellular,18,July,674,3,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_0,Adultos consolidados
5235,27.0,technician,single,secondary,yes,0,no,yes,cellular,8,July,732,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,1,2,Préstamo + Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
5236,41.0,services,married,secondary,no,471,yes,no,cellular,13,May,954,2,293,4,success,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
5237,72.0,retired,married,secondary,no,5715,no,no,cellular,17,May,1114,1,181,2,success,1,0,1,Senior (65+),0,0,1,Depósito,2.0,Secondary,Retired,3,0-3,Retired,Jubilados
5238,24.0,blue-collar,married,secondary,no,-389,yes,yes,unknown,4,June,1242,1,-1,0,unknown,1,1,0,Jovenes (18-24),1,1,3,Hipoteca + Préstamo + Depósito,2.0,Secondary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
5239,36.0,admin.,single,tertiary,no,364,no,yes,cellular,31,August,185,1,123,1,failure,1,0,1,Adultos iniciales (35-44),0,1,2,Préstamo + Depósito,3.0,Tertiary,White Collar,5,0-3,Cluster_2,Profesionales estudios superiores
5240,39.0,services,married,secondary,no,25,yes,yes,cellular,12,May,658,1,351,3,failure,1,0,1,Adultos iniciales (35-44),1,1,3,Hipoteca + Préstamo + Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
5241,55.0,technician,divorced,secondary,no,3450,no,no,cellular,10,February,169,1,183,1,failure,1,0,1,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_0,Adultos consolidados
5242,35.0,admin.,married,secondary,no,2374,yes,no,cellular,11,August,765,2,183,5,success,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
5243,32.0,technician,single,tertiary,no,5514,no,no,cellular,22,April,319,1,182,1,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
5244,29.0,blue-collar,single,tertiary,no,455,no,no,telephone,27,May,214,2,36,1,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,Blue Collar,4,0-3,Cluster_1,Trabajadores técnicos
5245,59.0,services,single,secondary,no,739,no,no,cellular,14,January,408,1,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,Blue Collar,2,0-3,Cluster_0,Adultos consolidados
5246,33.0,management,married,secondary,no,336,no,no,cellular,15,April,179,3,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
5247,30.0,services,divorced,secondary,no,436,yes,no,cellular,17,June,1373,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_1,Trabajadores técnicos
5248,30.0,management,single,tertiary,no,536,no,no,cellular,2,July,309,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
5249,37.0,management,married,tertiary,no,0,no,no,cellular,16,July,268,2,182,3,success,1,0,1,Adultos iniciales (35-44),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
5250,39.0,management,single,tertiary,no,0,yes,no,cellular,18,February,224,3,-1,0,unknown,1,1,0,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
5251,40.0,blue-collar,married,unknown,no,1181,yes,no,cellular,4,February,718,2,189,2,success,1,0,1,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,,Unknown,Blue Collar,1,0-3,Cluster_3,Jovenes en consolidación
5252,29.0,management,single,tertiary,no,265,no,no,cellular,22,May,491,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
5253,24.0,unemployed,single,secondary,no,2573,no,no,cellular,24,May,375,2,-1,0,unknown,1,1,0,Jovenes (18-24),0,0,1,Depósito,2.0,Secondary,Unemployed,4,0-3,Cluster_1,Trabajadores técnicos
5254,31.0,blue-collar,married,primary,no,-537,yes,yes,cellular,21,July,1039,7,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,1,3,Hipoteca + Préstamo + Depósito,1.0,Primary,Blue Collar,3,4-10,Cluster_2,Profesionales estudios superiores
5255,62.0,management,married,secondary,no,1128,no,no,cellular,2,September,236,1,290,3,other,1,0,1,Mediana edad (55-64),0,0,1,Depósito,2.0,Secondary,White Collar,1,0-3,Cluster_0,Adultos consolidados
5256,33.0,admin.,married,unknown,no,2780,no,no,cellular,19,November,485,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,,Unknown,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
5257,67.0,management,married,tertiary,no,405,no,no,cellular,10,November,344,2,95,2,success,1,0,1,Senior (65+),0,0,1,Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_0,Adultos consolidados
5258,44.0,self-employed,married,secondary,no,706,no,no,unknown,5,November,204,1,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,Self-Employed,1,0-3,Cluster_3,Jovenes en consolidación
5259,79.0,retired,married,secondary,no,2661,no,no,cellular,10,November,254,5,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,2.0,Secondary,Retired,2,4-10,Retired,Jubilados
5260,30.0,technician,single,secondary,no,2734,no,no,cellular,21,November,459,3,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
5261,38.0,housemaid,married,primary,no,196,no,no,cellular,30,April,574,1,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,1.0,Primary,Blue Collar,5,0-3,Cluster_3,Jovenes en consolidación
5262,31.0,management,single,tertiary,no,533,no,no,telephone,12,May,372,1,90,10,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
5263,38.0,technician,married,secondary,no,6728,no,no,cellular,21,August,252,4,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,2.0,Secondary,White Collar,3,4-10,Cluster_2,Profesionales estudios superiores
5264,36.0,services,single,secondary,no,1227,yes,yes,cellular,4,May,775,5,341,3,failure,1,0,1,Adultos iniciales (35-44),1,1,3,Hipoteca + Préstamo + Depósito,2.0,Secondary,Blue Collar,1,4-10,Cluster_3,Jovenes en consolidación
5265,30.0,blue-collar,married,secondary,no,5,no,no,cellular,17,April,840,3,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_1,Trabajadores técnicos
5266,34.0,technician,married,tertiary,no,197,no,no,cellular,20,August,78,3,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
5267,27.0,management,single,primary,yes,13,no,no,cellular,30,January,475,3,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,1.0,Primary,White Collar,5,0-3,Cluster_1,Trabajadores técnicos
5268,32.0,admin.,married,tertiary,no,284,yes,no,cellular,29,April,717,3,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,5,0-3,Cluster_2,Profesionales estudios superiores
5269,37.0,management,single,tertiary,no,33,yes,no,cellular,12,March,186,1,-1,0,unknown,1,1,0,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
5270,56.0,management,married,tertiary,no,2333,no,no,cellular,4,May,244,1,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_0,Adultos consolidados
5271,28.0,blue-collar,single,secondary,no,1705,no,no,cellular,17,December,412,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,2.0,Secondary,Blue Collar,3,0-3,Cluster_1,Trabajadores técnicos
5272,49.0,blue-collar,married,secondary,no,2039,yes,no,cellular,6,May,451,1,169,2,failure,1,0,1,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,1,0-3,Cluster_3,Jovenes en consolidación
5273,23.0,student,single,secondary,no,381,no,no,cellular,23,February,696,1,189,2,other,1,0,1,Jovenes (18-24),0,0,1,Depósito,2.0,Secondary,Student,4,0-3,Student,Estudiantes
5274,56.0,retired,married,secondary,no,3738,yes,no,cellular,17,April,156,1,305,6,other,1,0,1,Mediana edad (55-64),1,0,2,Hipoteca + Depósito,2.0,Secondary,Retired,3,0-3,Retired,Jubilados
5275,54.0,blue-collar,divorced,primary,no,4401,no,no,telephone,13,May,414,1,183,2,success,1,0,1,Adultos maduros (45-54),0,0,1,Depósito,1.0,Primary,Blue Collar,2,0-3,Cluster_0,Adultos consolidados
5276,59.0,management,married,tertiary,no,553,yes,no,cellular,7,July,1272,3,-1,0,unknown,1,1,0,Mediana edad (55-64),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_0,Adultos consolidados
5277,53.0,technician,married,secondary,no,-725,yes,no,unknown,27,May,1205,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,4,0-3,Cluster_0,Adultos consolidados
5278,51.0,retired,married,primary,no,67,no,no,unknown,18,June,835,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,1.0,Primary,Retired,3,0-3,Retired,Jubilados
5279,31.0,unemployed,married,tertiary,no,330,no,no,cellular,13,July,309,1,181,3,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,Unemployed,2,0-3,Cluster_2,Profesionales estudios superiores
5280,62.0,management,divorced,tertiary,no,5943,no,no,telephone,17,February,196,4,-1,0,unknown,1,1,0,Mediana edad (55-64),0,0,1,Depósito,3.0,Tertiary,White Collar,3,4-10,Cluster_0,Adultos consolidados
5281,38.0,technician,single,tertiary,no,25,yes,no,cellular,1,June,232,2,-1,0,unknown,1,1,0,Adultos iniciales (35-44),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,1,0-3,Cluster_2,Profesionales estudios superiores
5282,25.0,management,single,tertiary,no,316,no,no,cellular,27,March,347,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
5283,43.0,technician,divorced,unknown,no,4389,no,no,cellular,8,April,618,1,-1,0,unknown,1,1,0,Adultos iniciales (35-44),0,0,1,Depósito,,Unknown,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
5284,45.0,admin.,divorced,secondary,no,0,no,no,cellular,29,October,264,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,0,1,Depósito,2.0,Secondary,White Collar,5,0-3,Cluster_3,Jovenes en consolidación
5285,78.0,retired,divorced,primary,no,1389,no,no,cellular,8,April,335,1,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,1.0,Primary,Retired,2,0-3,Retired,Jubilados
5286,30.0,management,single,tertiary,no,398,no,no,cellular,27,October,102,1,180,3,success,1,0,1,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
5287,69.0,retired,divorced,tertiary,no,247,no,no,cellular,22,April,138,2,-1,0,unknown,1,1,0,Senior (65+),0,0,1,Depósito,3.0,Tertiary,Retired,4,0-3,Retired,Jubilados
5288,48.0,entrepreneur,married,secondary,no,0,no,yes,cellular,28,July,431,2,-1,0,unknown,1,1,0,Adultos maduros (45-54),0,1,2,Préstamo + Depósito,2.0,Secondary,Self-Employed,4,0-3,Cluster_0,Adultos consolidados
5289,31.0,admin.,single,secondary,no,131,yes,no,cellular,15,June,151,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,3,0-3,Cluster_1,Trabajadores técnicos
