id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,default_score,housing_score,loan_score,financial_burden,financial_burden_label,education_rank,education_label,job_profile
4825,80.0,retired,married,primary,no,1468,no,no,cellular,13,jan,330,3,-1,0,unknown,1,1,0,Senior (65+),0,0,0,0,No burden,1.0,Primary,Retired
4827,33.0,management,single,tertiary,no,224,no,no,cellular,23,sep,409,2,92,4,success,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4828,65.0,retired,married,primary,no,1760,no,no,cellular,18,aug,855,4,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,1.0,Primary,Retired
4829,59.0,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,6,success,1,0,1,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,White Collar
4830,30.0,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,139,1,92,5,success,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,Blue Collar
4831,28.0,blue-collar,married,secondary,no,61,yes,no,cellular,4,may,226,2,319,1,success,1,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4832,29.0,technician,married,secondary,no,95,no,yes,cellular,3,feb,172,3,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,1,1,Low burden,2.0,Secondary,White Collar
4833,31.0,self-employed,married,tertiary,no,5,yes,yes,cellular,21,nov,635,1,135,2,failure,1,0,1,Young Adult (26-35),0,1,1,2,Medium burden,3.0,Tertiary,Self-Employed
4834,31.0,management,single,secondary,no,360,yes,no,cellular,18,may,309,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
4835,49.0,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,605,2,92,4,success,1,0,1,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4836,43.0,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,1,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,Unemployed/Unknown
4837,40.0,unemployed,single,tertiary,no,7968,no,no,cellular,2,mar,263,2,180,2,success,1,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,Unemployed/Unknown
4838,39.0,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,1,0,1,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Unemployed/Unknown
4839,71.0,technician,married,secondary,no,3020,no,no,telephone,30,jul,304,1,270,3,failure,1,0,1,Senior (65+),0,0,0,0,No burden,2.0,Secondary,White Collar
4841,30.0,management,single,tertiary,no,376,yes,no,cellular,21,nov,710,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4842,45.0,unemployed,married,secondary,no,891,yes,no,unknown,7,jan,118,1,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Unemployed/Unknown
4843,67.0,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,1,0,1,Senior (65+),0,0,0,0,No burden,2.0,Secondary,Retired
4844,58.0,admin.,married,secondary,no,4348,yes,no,cellular,23,jun,790,4,141,1,other,1,0,1,Middle-Aged (51-65),0,1,0,1,Low burden,2.0,Secondary,White Collar
4845,45.0,admin.,divorced,secondary,no,2353,yes,no,cellular,5,mar,182,1,107,2,other,1,0,1,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
4846,34.0,management,married,tertiary,no,8000,no,no,cellular,12,feb,291,1,260,2,failure,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4847,27.0,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,1,0,1,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4848,51.0,blue-collar,married,primary,no,541,no,no,cellular,11,aug,663,3,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,1.0,Primary,Blue Collar
4849,38.0,management,married,unknown,no,3576,no,no,cellular,26,may,579,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,,Unknown,White Collar
4850,28.0,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4852,37.0,services,married,secondary,no,775,no,no,cellular,14,aug,150,2,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4853,38.0,blue-collar,married,secondary,no,622,yes,no,unknown,21,may,611,2,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4854,37.0,technician,single,secondary,no,4,no,no,cellular,11,aug,933,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
4857,76.0,retired,divorced,primary,no,802,no,no,cellular,9,mar,241,1,181,5,success,1,0,1,Senior (65+),0,0,0,0,No burden,1.0,Primary,Retired
4858,48.0,management,married,tertiary,no,2351,no,no,cellular,15,sep,150,1,105,3,success,1,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
4859,49.0,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,229,1,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4860,62.0,housemaid,married,secondary,no,2,no,no,cellular,3,nov,322,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4861,33.0,services,single,unknown,no,2297,no,no,cellular,27,jul,527,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,,Unknown,Blue Collar
4862,19.0,student,single,unknown,no,779,no,no,cellular,1,apr,184,4,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,,Unknown,Student
4863,25.0,student,single,secondary,no,108,no,no,cellular,29,apr,305,3,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,2.0,Secondary,Student
4864,31.0,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,1,0,1,Young Adult (26-35),0,1,0,1,Low burden,1.0,Primary,Blue Collar
4865,38.0,technician,single,tertiary,no,110,no,no,unknown,17,jun,1051,3,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
4867,24.0,student,single,tertiary,no,3415,no,no,cellular,27,apr,97,1,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,3.0,Tertiary,Student
4868,24.0,self-employed,single,tertiary,no,2376,no,no,cellular,27,apr,122,1,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,3.0,Tertiary,Self-Employed
4869,26.0,technician,single,secondary,no,181,no,no,cellular,20,apr,158,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,White Collar
4870,73.0,retired,married,tertiary,no,448,no,no,cellular,24,mar,136,1,-1,0,unknown,1,1,0,Senior (65+),0,0,0,0,No burden,3.0,Tertiary,Retired
4871,29.0,entrepreneur,married,secondary,no,714,yes,yes,cellular,13,may,482,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,1,2,Medium burden,2.0,Secondary,Self-Employed
4872,49.0,admin.,married,secondary,no,3608,yes,no,cellular,30,apr,252,1,168,1,success,1,0,1,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
4873,42.0,management,married,primary,no,5310,yes,no,cellular,25,nov,968,2,97,4,success,1,0,1,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,White Collar
4874,68.0,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success,1,0,1,Senior (65+),0,0,0,0,No burden,3.0,Tertiary,Retired
4875,60.0,management,married,tertiary,no,2281,no,no,cellular,5,feb,230,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
4876,53.0,management,divorced,tertiary,no,2679,no,no,cellular,20,nov,295,3,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
4877,62.0,retired,married,secondary,no,1495,no,no,cellular,2,feb,265,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,Retired
4878,33.0,management,single,tertiary,no,1304,yes,no,cellular,18,may,536,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4880,46.0,services,married,primary,no,437,yes,no,cellular,13,may,546,3,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Blue Collar
4881,37.0,housemaid,married,secondary,no,7433,no,yes,cellular,5,feb,630,3,-1,0,unknown,1,1,0,Adult (36-50),0,0,1,1,Low burden,2.0,Secondary,Blue Collar
4882,53.0,blue-collar,married,secondary,no,6112,no,no,cellular,3,feb,211,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4883,34.0,admin.,married,secondary,no,155,no,no,cellular,5,feb,696,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,White Collar
4884,24.0,blue-collar,single,secondary,no,9883,no,no,cellular,8,jul,210,5,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4885,36.0,management,married,tertiary,no,495,no,no,cellular,11,sep,91,1,37,5,success,1,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
4886,34.0,technician,married,secondary,no,294,yes,no,cellular,9,dec,265,1,184,3,success,1,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
4888,43.0,self-employed,single,unknown,no,3173,no,no,unknown,15,may,746,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,,Unknown,Self-Employed
4889,32.0,technician,divorced,tertiary,no,53,no,no,cellular,22,aug,671,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4890,46.0,blue-collar,married,secondary,no,640,yes,no,cellular,12,mar,215,1,182,4,success,1,0,1,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4891,32.0,blue-collar,single,secondary,no,217,yes,no,cellular,15,may,692,3,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4892,45.0,blue-collar,married,primary,no,804,yes,no,unknown,16,may,528,1,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Blue Collar
4893,29.0,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,1,0,1,Young Adult (26-35),0,0,0,0,No burden,1.0,Primary,Unemployed/Unknown
4894,25.0,management,single,tertiary,no,3,yes,yes,cellular,16,apr,1034,1,-1,0,unknown,1,1,0,Young (18-25),0,1,1,2,Medium burden,3.0,Tertiary,White Collar
4895,20.0,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,2.0,Secondary,Student
4896,45.0,blue-collar,married,secondary,no,61,yes,no,unknown,26,may,745,4,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4897,42.0,admin.,divorced,secondary,no,153,yes,no,unknown,16,may,844,1,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
4898,29.0,blue-collar,married,secondary,no,8,yes,yes,cellular,10,jul,627,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,1,2,Medium burden,2.0,Secondary,Blue Collar
4899,23.0,self-employed,single,tertiary,no,780,no,no,cellular,16,sep,393,1,183,3,success,1,0,1,Young (18-25),0,0,0,0,No burden,3.0,Tertiary,Self-Employed
4900,37.0,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success,1,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
4901,35.0,management,married,tertiary,no,2161,no,no,cellular,9,sep,569,3,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4903,31.0,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4904,41.0,management,married,primary,no,5310,yes,no,cellular,17,nov,984,1,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,White Collar
4906,32.0,services,single,secondary,no,772,yes,no,unknown,15,may,697,3,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4907,32.0,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,failure,1,0,1,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4908,34.0,technician,single,secondary,no,2729,yes,no,cellular,18,nov,835,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
4909,35.0,blue-collar,married,unknown,no,520,yes,no,cellular,17,apr,476,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,,Unknown,Blue Collar
4910,44.0,admin.,married,secondary,no,205,no,no,cellular,3,nov,289,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
4914,32.0,technician,single,secondary,no,116,yes,no,cellular,20,aug,718,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
4915,23.0,blue-collar,married,secondary,no,272,no,no,cellular,14,aug,100,2,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4917,60.0,housemaid,married,secondary,no,0,no,no,telephone,3,aug,676,2,181,5,failure,1,0,1,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4918,44.0,admin.,single,secondary,no,1534,no,no,cellular,10,nov,95,1,95,3,success,1,0,1,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
4919,30.0,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
4920,37.0,technician,married,unknown,no,189,no,no,cellular,16,jun,162,2,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,,Unknown,White Collar
4921,35.0,technician,single,tertiary,no,1880,no,no,cellular,20,may,154,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4923,39.0,management,married,secondary,no,11835,yes,no,cellular,11,aug,744,2,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
4924,25.0,technician,married,tertiary,no,839,yes,no,cellular,18,may,700,3,-1,0,unknown,1,1,0,Young (18-25),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4927,31.0,self-employed,single,tertiary,no,1657,yes,yes,cellular,28,jan,872,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,1,2,Medium burden,3.0,Tertiary,Self-Employed
4928,56.0,retired,married,primary,no,1947,no,no,cellular,2,mar,225,2,123,5,failure,1,0,1,Middle-Aged (51-65),0,0,0,0,No burden,1.0,Primary,Retired
4929,41.0,entrepreneur,married,secondary,no,30,no,no,cellular,30,apr,460,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Self-Employed
4930,68.0,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,2,91,4,success,1,0,1,Senior (65+),0,0,0,0,No burden,1.0,Primary,Retired
4931,61.0,admin.,married,tertiary,no,1332,no,no,cellular,12,mar,156,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
4932,37.0,management,single,tertiary,no,72,yes,yes,cellular,20,apr,885,5,150,7,failure,1,0,1,Adult (36-50),0,1,1,2,Medium burden,3.0,Tertiary,White Collar
4934,46.0,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
4935,53.0,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25,1,417,1,success,1,0,1,Middle-Aged (51-65),0,1,1,2,Medium burden,2.0,Secondary,Blue Collar
4936,32.0,services,single,secondary,no,-198,yes,no,unknown,21,may,681,3,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4937,33.0,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,1,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
4938,57.0,housemaid,married,tertiary,no,2326,no,no,cellular,17,apr,378,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,Blue Collar
4939,41.0,technician,married,tertiary,no,67,yes,no,cellular,19,nov,814,1,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4940,24.0,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success,1,0,1,Young (18-25),0,0,0,0,No burden,2.0,Secondary,White Collar
4941,45.0,student,single,unknown,no,1527,no,no,cellular,8,mar,132,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,,Unknown,Student
4943,30.0,blue-collar,single,primary,no,253,yes,no,cellular,5,may,259,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,1.0,Primary,Blue Collar
4944,26.0,services,single,secondary,no,1445,no,no,telephone,23,oct,171,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4945,57.0,management,married,tertiary,no,256,no,no,cellular,5,jun,304,2,91,1,success,1,0,1,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
4946,39.0,blue-collar,married,unknown,no,1181,yes,no,cellular,30,jul,650,2,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,,Unknown,Blue Collar
4947,40.0,technician,single,tertiary,no,1646,yes,no,cellular,4,may,392,2,91,3,success,1,0,1,Adult (36-50),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4948,52.0,retired,divorced,tertiary,no,-309,yes,no,unknown,19,jun,500,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,1,0,1,Low burden,3.0,Tertiary,Retired
4949,35.0,technician,single,tertiary,no,670,no,no,cellular,13,apr,278,4,182,2,success,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4950,46.0,admin.,divorced,secondary,no,2196,no,no,cellular,28,jul,573,5,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
4951,49.0,services,divorced,secondary,no,947,no,no,unknown,20,jun,808,2,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4952,22.0,student,single,secondary,no,71,no,no,cellular,13,jul,337,1,181,2,success,1,0,1,Young (18-25),0,0,0,0,No burden,2.0,Secondary,Student
4953,36.0,technician,married,tertiary,no,521,no,no,cellular,20,oct,347,3,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
4954,38.0,technician,married,secondary,no,5115,yes,no,cellular,27,feb,99,1,102,6,success,1,0,1,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
4955,40.0,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,256,1,success,1,0,1,Adult (36-50),0,1,1,2,Medium burden,3.0,Tertiary,White Collar
4956,24.0,technician,married,secondary,no,556,yes,no,cellular,18,aug,460,2,-1,0,unknown,1,1,0,Young (18-25),0,1,0,1,Low burden,2.0,Secondary,White Collar
4957,78.0,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,1,1,0,Senior (65+),0,0,0,0,No burden,1.0,Primary,Retired
4958,25.0,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,2.0,Secondary,White Collar
4962,50.0,retired,married,secondary,no,8648,no,no,cellular,12,may,731,3,176,1,failure,1,0,1,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Retired
4963,27.0,self-employed,single,tertiary,no,168,no,no,cellular,12,nov,123,1,196,1,success,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,Self-Employed
4964,27.0,blue-collar,single,secondary,no,2486,yes,no,unknown,29,may,733,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
4965,50.0,technician,divorced,secondary,no,396,no,no,unknown,20,jun,716,2,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
4966,44.0,management,married,tertiary,no,1791,no,no,telephone,12,aug,201,1,182,2,success,1,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
4967,26.0,self-employed,single,tertiary,no,168,no,no,cellular,30,apr,394,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,Self-Employed
4968,46.0,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,,Unknown,White Collar
4969,36.0,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,1,0,1,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Blue Collar
4970,35.0,management,single,tertiary,no,18111,no,no,cellular,14,aug,172,4,-1,0,unknown,1,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4971,68.0,retired,married,secondary,no,1146,no,no,cellular,3,mar,153,2,110,3,success,1,0,1,Senior (65+),0,0,0,0,No burden,2.0,Secondary,Retired
4972,50.0,admin.,divorced,secondary,no,237,no,yes,telephone,5,nov,169,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,1,1,Low burden,2.0,Secondary,White Collar
4973,36.0,services,married,unknown,no,618,no,no,cellular,13,jul,360,1,335,2,success,1,0,1,Adult (36-50),0,0,0,0,No burden,,Unknown,Blue Collar
4976,22.0,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,-1,0,unknown,1,1,0,Young (18-25),0,0,0,0,No burden,2.0,Secondary,White Collar
4977,59.0,admin.,married,secondary,no,0,yes,no,cellular,10,jul,982,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,1,0,1,Low burden,2.0,Secondary,White Collar
4978,60.0,blue-collar,married,primary,no,631,no,no,cellular,12,aug,429,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,0,0,0,No burden,1.0,Primary,Blue Collar
4979,32.0,technician,married,secondary,no,660,no,no,cellular,25,oct,226,2,490,1,failure,1,0,1,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,White Collar
4981,23.0,student,single,secondary,no,794,no,no,cellular,26,jul,607,3,171,3,other,1,0,1,Young (18-25),0,0,0,0,No burden,2.0,Secondary,Student
4982,22.0,self-employed,single,secondary,no,2138,no,yes,cellular,10,aug,164,1,109,2,other,1,0,1,Young (18-25),0,0,1,1,Low burden,2.0,Secondary,Self-Employed
4984,26.0,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,1,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
4986,53.0,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,1,0,1,Low burden,2.0,Secondary,Retired
4987,39.0,management,married,tertiary,no,285,yes,no,cellular,15,jul,838,3,-1,0,unknown,1,1,0,Adult (36-50),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4989,41.0,management,married,tertiary,no,2226,no,no,cellular,7,aug,182,2,99,1,failure,1,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
4990,37.0,admin.,single,secondary,no,245,yes,yes,unknown,7,may,732,2,-1,0,unknown,1,1,0,Adult (36-50),0,1,1,2,Medium burden,2.0,Secondary,White Collar
4991,35.0,management,married,tertiary,no,1133,yes,no,cellular,3,nov,102,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
4992,42.0,management,married,tertiary,no,294,no,no,cellular,26,aug,513,1,-1,0,unknown,1,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
