id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,housing_score,loan_score,vinculacion,productos_detalle,education_rank,education_label,job_profile,week_of_month,campaign_group,2076,2075,2074,2073,2072,2071,2070,2069,2068,2067,2066,2065,2064,2063,2062,2061,2060,2059,2058,2057,2056,2055,2054,2053,2052,2051,2050,2049,2048,2047,2046,2045,2044,2043,2042,2041,2040,2039,2038,2037,2036,2035,2034,2033,2032,2031,2030,2029,2028,2027,2026
6153,47.0,admin.,married,secondary,no,829,yes,yes,cellular,18,November,48,1,188,1,failure,0,0,1,Adultos maduros (45-54),1,1,2,Hipoteca + Préstamo,2.0,Secondary,White Collar,3,0-3,670919.413373,668176.370779,665662.700391,664593.558727,661685.168445,661659.994286,672254.899653,676235.178526,679310.023846,693109.538472,704520.99071,722014.016693,737121.064998,744517.022269,749858.729108,746317.279361,768287.159246,778262.160784,786735.01665,792983.548664,809854.38503,793869.839629,790804.686461,778472.837946,771684.01727,761037.730654,741884.558047,733481.190829,729573.125104,712754.777396,695961.965375,696996.035489,686495.214489,682094.521478,681717.069945,688493.090487,694587.494569,684998.576235,683693.438499,683672.10041,684753.397427,682714.930132,686970.640559,695471.542201,707919.425083,717182.28585,742266.971478,760670.09682,784635.558652,795632.691756,820744.0
6154,36.0,technician,single,secondary,no,301,yes,yes,cellular,29,July,367,1,-1,0,unknown,0,1,0,Adultos iniciales(35-44),1,1,2,Hipoteca + Préstamo,2.0,Secondary,White Collar,5,0-3,649110.630995,646872.23162,644273.498041,641382.533496,638302.69323,635132.352098,631946.705998,628802.70453,625733.064234,622747.960257,619852.449183,617067.637126,614435.65559,612045.557021,611200.381439,608221.863129,608355.566097,619639.340123,624011.232004,627308.501975,641892.741376,654198.969791,672841.505802,689015.66561,697002.945994,702774.707539,699064.107557,722129.121876,732577.62802,741663.542043,748366.404911,766156.145948,750276.841935,748183.971574,735879.522548,729666.125866,719291.7966,699910.575644,691842.186473,689054.124321,671217.842137,652817.07635,652980.628251,639981.325064,633126.845827,629509.678964,631929.668179,633571.927347,617826.191207,611721.853726,606505.0
6155,56.0,technician,married,secondary,no,147,no,no,cellular,12,April,203,1,-1,0,unknown,0,1,0,Mediana edad (55-64),0,0,0,Ninguno,2.0,Secondary,White Collar,2,0-3,698616.449815,709495.604405,726295.533486,740768.940803,747822.594772,752923.636214,749519.576119,770812.978232,780508.361794,788632.594907,794629.176042,810943.375805,795048.111672,791540.233248,779335.248342,772356.894806,761712.258631,742865.58654,734364.80758,729859.512532,713526.813761,697354.004101,698319.118188,688404.170164,684251.095719,684168.141144,691353.181893,697688.853549,689041.913146,688068.391285,688628.524687,690314.519075,689388.938271,694687.846471,704105.617079,717398.584804,727983.114202,753047.171693,772878.654682,797076.65643,810289.798743,836314.89671,840882.693787,849420.217372,838064.450477,828109.883236,804079.483975,795860.358874,779476.164502,764544.919266,752068.0
6156,55.0,retired,divorced,secondary,no,282,yes,no,unknown,5,June,99,2,-1,0,unknown,0,1,0,Mediana edad (55-64),1,0,1,Hipoteca,2.0,Secondary,Retired,1,0-3,686233.525182,699600.404823,710538.706082,727410.378968,741948.7704,749038.433466,754166.865227,750751.144034,772122.594647,781852.916895,790018.107994,796044.066001,812421.021326,796511.867963,793047.436049,780825.306639,773863.257309,763214.458852,744329.883709,735836.160266,731389.632147,715002.320214,698761.603948,699733.789678,689754.853844,685573.279029,685458.813698,692606.408745,698921.289654,690180.851393,689183.141049,689705.974902,691366.47429,690381.113326,695650.863264,705074.487447,718401.985678,728990.443006,754192.620452,774037.311769,798326.276162,811440.219048,837433.040845,841832.348599,850152.950691,838461.374166,828221.461427,803712.269505,795340.045243,778652.397132,763736.0
6157,38.0,technician,divorced,secondary,no,1294,yes,no,unknown,29,May,565,1,-1,0,unknown,0,1,0,Adultos iniciales(35-44),1,0,1,Hipoteca,2.0,Secondary,White Collar,5,0-3,657493.171435,654625.896558,651610.319268,648497.02084,645344.339023,642208.758839,639129.694351,636125.575927,633208.005794,630401.761407,627749.703909,625339.403713,624455.08076,621502.94981,621607.827728,632740.633695,637018.809003,640252.421209,654647.755661,666736.833096,685110.097731,701035.841406,708885.023044,714559.570373,710885.843178,733716.207168,744062.037897,753006.243157,759595.302548,777162.384336,761213.863596,758856.657158,746504.234089,740134.030342,729694.237024,710397.840174,702342.740543,699448.023374,682079.312204,664377.144995,665156.493606,653239.876876,647510.877305,645242.279168,649297.294079,652472.841729,638501.644282,633458.411917,629003.573039,625766.526845,618981.0
6158,39.0,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,May,275,2,307,1,other,0,0,1,Adultos iniciales(35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,2,0-3,660675.771048,657652.383268,654564.740214,651439.884283,648321.399378,645246.183849,642235.191171,639304.261024,636482.106325,633814.229732,631389.477858,630484.233231,627544.226778,627638.48158,638705.871442,642946.136833,646155.778417,660467.739755,672459.201487,690708.656733,706518.870905,714302.29795,719929.584903,716271.40126,738992.411835,749292.453502,758175.81916,764719.096078,782191.401857,766221.812194,763751.567413,751380.337562,744933.554547,734448.718923,715162.428981,707068.719477,704065.876369,686830.562531,669348.339948,670299.299868,658755.989701,653426.18083,651671.287652,656390.940774,660247.830248,647137.9715,642764.127591,638967.894678,636183.592653,629689.565353,630129.0
6159,35.0,management,single,tertiary,no,995,no,no,cellular,5,February,39,1,-1,0,unknown,0,1,0,Adultos iniciales(35-44),0,0,0,Ninguno,3.0,Tertiary,White Collar,1,0-3,643683.097025,641912.090851,639683.129521,637051.23113,634121.458576,631012.699619,627826.766793,624636.463252,621494.420969,618429.381736,615449.031561,612557.471998,609776.541839,607149.695919,604767.829519,603944.550923,600955.024527,601109.843296,612481.680682,616909.973818,620246.092622,634934.86518,647359.313535,666146.428334,682453.065546,690512.668848,696335.43813,692605.065885,715800.225818,726310.273668,735481.812472,742256.159097,760176.075225,744341.864154,742394.040687,730105.860816,723954.25747,713575.22291,694087.216239,685931.644707,683107.438253,664896.628222,645978.458139,645671.711389,631946.234413,624373.247431,619956.335542,621471.838955,622379.118596,605884.937187,599627.0
6160,54.0,blue-collar,married,primary,no,532,no,no,telephone,31,July,73,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,1.0,Primary,Blue Collar,5,0-3,683790.016016,686765.003945,700187.694137,711179.135042,728121.512945,742726.043773,749853.173184,755010.029038,751582.899797,773031.578203,782795.513212,791000.118818,797054.698631,813492.686095,797569.745154,794149.128894,781910.250959,774965.467402,764313.616507,745392.658085,736907.115142,732520.914682,716079.448284,699770.670975,700749.181342,690705.363089,686494.430631,686347.137186,693454.711059,699747.459859,690912.861952,689891.286586,690377.153623,692010.754832,690962.364966,696196.975889,705617.378445,718966.173787,729540.118633,754858.887277,774684.695172,799032.116206,812000.85944,837913.891399,842098.435068,850156.642239,838096.623574,827566.680208,802588.692362,794143.690789,777262.0
6161,32.0,services,single,tertiary,no,785,no,no,cellular,3,June,273,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,3.0,Tertiary,Blue Collar,1,0-3,619772.844429,620379.212879,620306.434987,619534.655485,617698.9107,615358.719457,612629.075014,609632.671515,606484.966099,603276.638611,600069.573142,596909.676175,593824.300982,590823.948089,587918.526838,585136.669907,582527.915264,580187.423122,579460.088396,576458.982258,576708.806513,588394.100676,593020.423998,596487.467042,611518.653935,624328.78669,643589.519758,660335.271461,668639.700319,674647.057466,670875.882503,694544.850708,705303.733418,714803.584339,721840.85612,740189.333065,724456.606215,722887.070959,710457.05676,704229.566727,693455.604026,673130.833492,664138.532798,660646.856716,640549.781869,619278.83377,616940.743412,600465.177743,590536.531391,583905.11335,583324.0
6162,30.0,technician,divorced,secondary,no,3028,yes,no,cellular,28,August,65,5,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,4,4-10,598052.959424,600011.317571,601346.185339,601957.859706,601821.781924,600982.198236,599090.711975,596714.207762,593959.302102,590938.995067,587761.975046,584516.397513,581265.85356,578061.235708,574936.457613,571908.782516,568993.691923,566223.456608,563648.555518,561362.602746,560729.12841,557734.39682,558063.572741,569980.980913,574747.659116,578300.759703,593573.121388,606665.103484,626279.695406,643366.245557,651876.990684,658054.065899,654287.983127,678339.558303,689298.797564,699032.795721,706207.243504,724752.728782,708914.564978,707369.161158,694467.905232,687736.582704,676142.718676,654607.175644,644409.90846,639958.863112,617988.317962,594645.906277,590832.081219,572659.159069,561929.0
6163,51.0,blue-collar,married,secondary,no,1022,yes,no,cellular,8,May,311,3,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,2,0-3,668745.714909,668690.881606,679111.393,682991.340371,686002.550122,699570.781176,710727.271817,727895.967048,742712.243542,749958.127393,755200.262543,751732.648638,773406.020755,783262.190759,791579.328446,797713.188436,814330.192008,798370.623176,795089.246657,782805.334827,775920.123554,765265.982751,746242.432617,737786.669496,733590.640475,716985.845088,700468.837986,701463.087117,691219.500473,686918.751727,686669.597653,693646.511832,699869.798092,690749.356054,689656.51536,690013.95705,691536.52054,690243.350026,695286.872879,704580.681233,717840.224357,728174.891886,753640.750879,773135.747934,797417.123337,809634.011321,835044.285621,838394.997963,845565.810692,832487.812344,821487.0
6164,39.0,management,married,primary,no,0,no,no,unknown,11,June,308,7,-1,0,unknown,0,1,0,Adultos iniciales(35-44),0,0,0,Ninguno,1.0,Primary,White Collar,2,4-10,660675.771048,657652.383268,654564.740214,651439.884283,648321.399378,645246.183849,642235.191171,639304.261024,636482.106325,633814.229732,631389.477858,630484.233231,627544.226778,627638.48158,638705.871442,642946.136833,646155.778417,660467.739755,672459.201487,690708.656733,706518.870905,714302.29795,719929.584903,716271.40126,738992.411835,749292.453502,758175.81916,764719.096078,782191.401857,766221.812194,763751.567413,751380.337562,744933.554547,734448.718923,715162.428981,707068.719477,704065.876369,686830.562531,669348.339948,670299.299868,658755.989701,653426.18083,651671.287652,656390.940774,660247.830248,647137.9715,642764.127591,638967.894678,636183.592653,629689.565353,630129.0
6165,46.0,technician,married,secondary,no,792,no,no,unknown,5,June,170,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,White Collar,1,0-3,670933.138138,668070.996234,665346.62749,662834.414059,661771.814041,658852.689643,658838.842715,669488.590891,673502.790574,676597.902784,690457.82252,701933.534698,719507.928579,734687.71671,742120.257197,747486.919289,743926.528115,765975.873498,775984.762717,784502.050563,790783.689646,807722.664735,791735.646091,788730.100875,776386.680935,769624.576351,758982.244241,739798.62705,731414.113884,727591.034344,710724.396771,693867.24031,694920.383382,684357.935098,679933.546199,679516.45548,686219.393459,692247.775079,682484.925886,681056.001228,680840.55737,681688.338187,679309.552493,683196.509484,691325.720029,703412.419289,712274.799372,737241.434612,755385.13406,779472.971697,790432.0
6166,33.0,admin.,single,tertiary,no,490,yes,no,cellular,7,May,31,1,363,2,failure,0,0,1,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,1,0-3,628883.173482,628786.997403,628044.880152,626251.812986,623946.293497,621239.361314,618256.324309,615117.359506,611917.348577,608720.531822,605573.2019,602501.155558,599512.529679,596614.36774,593832.672707,591215.21792,588856.327228,588090.878849,585089.865402,585303.312748,596877.175423,601434.105016,604856.57749,619770.037179,632446.821625,651542.680359,668133.887759,676350.09773,682288.277887,678525.309876,702020.802189,712685.573083,722065.626555,729011.578551,747218.614761,731468.684807,729797.040987,717464.859626,711327.651351,700772.215616,680836.301157,672239.705939,669076.26492,649743.915806,629388.772505,627810.232629,612308.041166,603131.067065,597111.855311,597003.023629,597031.0
6167,34.0,management,married,tertiary,no,417,yes,no,cellular,18,November,138,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,3,0-3,636832.378276,636071.909574,634312.826966,632049.819279,629376.78891,626415.161105,623287.541119,620093.359853,616900.97532,613759.012145,610693.825124,607712.324829,604819.565205,602039.051492,599416.343507,597044.2715,596247.11857,593249.987877,593431.493972,604900.416089,609390.881241,612769.299566,627568.333086,640116.620483,659054.905817,675500.373952,683635.848214,689513.476947,685764.971405,709103.063569,719684.902594,728954.678313,735811.17431,753872.243383,738084.221039,736281.044626,723989.278994,717869.755805,707437.897509,687773.001796,679448.848558,676504.970956,657800.11819,638232.330036,637341.35055,622772.946365,614408.792405,609165.59504,609803.771085,610125.601716,593143.0
6168,33.0,management,married,tertiary,no,2071,no,no,cellular,8,August,106,2,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,3.0,Tertiary,White Collar,2,0-3,628883.173482,628786.997403,628044.880152,626251.812986,623946.293497,621239.361314,618256.324309,615117.359506,611917.348577,608720.531822,605573.2019,602501.155558,599512.529679,596614.36774,593832.672707,591215.21792,588856.327228,588090.878849,585089.865402,585303.312748,596877.175423,601434.105016,604856.57749,619770.037179,632446.821625,651542.680359,668133.887759,676350.09773,682288.277887,678525.309876,702020.802189,712685.573083,722065.626555,729011.578551,747218.614761,731468.684807,729797.040987,717464.859626,711327.651351,700772.215616,680836.301157,672239.705939,669076.26492,649743.915806,629388.772505,627810.232629,612308.041166,603131.067065,597111.855311,597003.023629,597031.0
6169,55.0,blue-collar,single,primary,no,1187,yes,no,unknown,2,June,193,2,-1,0,unknown,0,1,0,Mediana edad (55-64),1,0,1,Hipoteca,1.0,Primary,Blue Collar,1,0-3,686233.525182,699600.404823,710538.706082,727410.378968,741948.7704,749038.433466,754166.865227,750751.144034,772122.594647,781852.916895,790018.107994,796044.066001,812421.021326,796511.867963,793047.436049,780825.306639,773863.257309,763214.458852,744329.883709,735836.160266,731389.632147,715002.320214,698761.603948,699733.789678,689754.853844,685573.279029,685458.813698,692606.408745,698921.289654,690180.851393,689183.141049,689705.974902,691366.47429,690381.113326,695650.863264,705074.487447,718401.985678,728990.443006,754192.620452,774037.311769,798326.276162,811440.219048,837433.040845,841832.348599,850152.950691,838461.374166,828221.461427,803712.269505,795340.045243,778652.397132,763736.0
6170,49.0,services,married,secondary,no,280,yes,no,telephone,14,July,162,3,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,2,0-3,670040.691781,668938.025628,666055.446002,666021.987565,676523.38807,680445.065686,683481.572692,697160.721984,708442.461538,725772.863137,740735.078013,748057.651335,753351.014247,749848.308967,771667.691517,781581.169194,789972.531267,796160.235427,812900.21401,796924.244192,793746.074922,781436.963848,774597.715804,763946.142332,744856.78803,736424.178254,732364.345705,715650.172714,698992.614859,700000.662163,689624.948161,685269.707736,684956.263053,691841.161982,698013.508908,688685.682028,687521.978661,687744.490369,689118.370154,687548.213059,692311.515154,701332.763409,714312.193115,724233.648172,749576.192983,768584.71017,792660.055883,804190.417147,829234.071864,832170.546097,839091.0
6171,37.0,unemployed,married,tertiary,no,1236,no,no,cellular,29,July,300,2,-1,0,unknown,0,1,0,Adultos iniciales(35-44),0,0,0,Ninguno,3.0,Tertiary,Unemployed,5,0-3,653676.403778,651069.633545,648209.981142,645165.743023,642020.659034,638846.804615,635703.507889,632627.751881,629633.703173,626728.979751,623935.769986,621295.701412,618896.735674,618031.919062,615066.426611,615183.962242,626388.409746,630710.32541,633973.221454,648459.506448,660653.76841,679158.310075,695205.592523,703122.928407,708845.647832,705154.390108,728098.839193,738493.550564,747504.554611,754146.242656,771818.677413,755900.413896,753669.744764,741341.243881,735051.356918,724652.016098,705328.726832,697287.494152,694469.968601,676907.605486,658905.96524,659428.10164,647030.292048,640793.880816,637901.540737,641182.616962,643605.000811,628732.885257,623079.170718,618107.804335,614688.0
