id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,financial_burden,financial_burden_label,education_rank,education_label,job_profile,week_of_month,campaign_group
5778,47.0,entrepreneur,divorced,secondary,no,392,yes,yes,cellular,19,November,125,1,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,2.0,Secondary,Self-Employed,3,0-3
5779,49.0,blue-collar,married,primary,no,23,yes,no,unknown,23,May,247,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,4,0-3
5780,35.0,management,single,tertiary,no,2486,yes,no,cellular,25,May,265,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,4,0-3
5781,50.0,admin.,divorced,secondary,no,81,no,yes,cellular,21,November,64,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,3,0-3
5782,55.0,housemaid,married,primary,no,1563,yes,no,cellular,17,November,128,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Blue Collar,3,0-3
5783,56.0,blue-collar,married,secondary,no,1602,yes,no,unknown,6,May,427,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
5784,35.0,technician,single,secondary,no,2144,yes,no,unknown,13,May,188,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,2,0-3
5785,42.0,blue-collar,married,secondary,no,273,no,no,unknown,12,June,315,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,2,0-3
5786,34.0,blue-collar,married,primary,no,455,yes,no,unknown,20,June,372,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,3,0-3
5787,40.0,services,single,secondary,no,1038,no,no,unknown,5,June,741,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,1,0-3
5788,33.0,services,married,secondary,no,-384,yes,no,cellular,9,July,125,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
5789,33.0,management,married,tertiary,no,307,no,no,unknown,16,May,806,4,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,3,4-10
5790,59.0,retired,divorced,secondary,no,93,no,no,unknown,26,May,193,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,4,0-3
5791,51.0,housemaid,divorced,primary,no,127,no,no,unknown,13,September,69,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,1.0,Primary,Blue Collar,2,0-3
5792,47.0,services,married,secondary,no,-150,no,no,cellular,14,August,52,4,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,2,4-10
5793,48.0,management,married,tertiary,no,20718,yes,no,unknown,14,May,125,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,2,0-3
5794,31.0,admin.,single,tertiary,no,-218,yes,no,unknown,2,June,227,10,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,4-10
5795,39.0,blue-collar,married,secondary,no,5222,yes,no,cellular,21,November,239,2,177,1,failure,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
5796,52.0,admin.,married,secondary,no,484,yes,no,unknown,6,May,128,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,White Collar,1,0-3
5797,28.0,technician,single,tertiary,no,75,yes,yes,cellular,5,May,233,2,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,3.0,Tertiary,White Collar,1,0-3
5798,56.0,technician,divorced,secondary,no,1480,yes,yes,cellular,5,February,576,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),2,High burden,2.0,Secondary,White Collar,1,0-3
5799,47.0,services,married,secondary,no,1111,no,no,unknown,20,June,415,4,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,3,4-10
5800,77.0,retired,divorced,primary,no,639,no,no,telephone,16,April,127,7,-1,0,unknown,0,1,0,Senior (65+),0,No burden,1.0,Primary,Retired,3,4-10
5801,39.0,blue-collar,single,secondary,no,29,yes,no,unknown,7,May,214,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
5802,31.0,services,single,secondary,no,6374,yes,no,unknown,23,May,922,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,4,0-3
5803,39.0,management,married,secondary,no,363,yes,yes,cellular,17,July,184,1,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,2.0,Secondary,White Collar,3,0-3
5804,32.0,blue-collar,married,primary,no,-94,yes,yes,cellular,11,May,308,1,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,1.0,Primary,Blue Collar,2,0-3
5805,59.0,admin.,married,secondary,no,92,yes,no,cellular,12,May,139,2,350,1,failure,0,0,1,Middle-Aged (51-65),1,Low burden,2.0,Secondary,White Collar,2,0-3
5806,42.0,unknown,married,unknown,no,222,no,no,cellular,26,August,80,10,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,,Unknown,Unknown,4,4-10
5807,50.0,technician,married,primary,no,249,yes,no,unknown,6,May,129,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,White Collar,1,0-3
5808,44.0,services,married,secondary,no,1450,yes,no,cellular,14,April,356,1,314,2,failure,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
5809,47.0,housemaid,married,tertiary,no,2290,no,no,cellular,15,April,54,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Blue Collar,3,0-3
5810,51.0,technician,married,tertiary,no,0,no,no,telephone,17,November,81,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,White Collar,3,0-3
5811,34.0,technician,married,secondary,no,1026,no,no,cellular,12,November,319,1,100,6,failure,0,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,2,0-3
5812,36.0,management,married,primary,no,3953,yes,no,cellular,19,November,277,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,White Collar,3,0-3
5813,32.0,blue-collar,single,primary,no,1426,yes,no,cellular,20,November,114,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,3,0-3
5814,28.0,blue-collar,single,secondary,no,53,yes,no,cellular,13,May,93,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
5815,34.0,management,married,tertiary,no,160,yes,yes,cellular,15,July,130,1,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,3.0,Tertiary,White Collar,3,0-3
5816,40.0,management,single,tertiary,no,171,no,no,cellular,19,August,1241,3,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,0-3
5817,49.0,management,married,tertiary,no,3237,yes,no,unknown,5,May,232,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,0-3
5818,30.0,self-employed,single,secondary,no,192,no,no,cellular,22,July,423,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Self-Employed,4,0-3
5819,56.0,self-employed,married,tertiary,yes,0,no,no,cellular,19,November,122,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,Self-Employed,3,0-3
5820,28.0,management,single,tertiary,no,385,no,yes,cellular,9,February,79,4,193,7,failure,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,2,4-10
5821,31.0,blue-collar,married,secondary,no,2591,yes,no,cellular,20,November,55,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
5822,28.0,blue-collar,single,secondary,no,39,no,no,cellular,31,July,23,7,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,5,4-10
5823,53.0,technician,married,primary,no,44,no,no,unknown,6,June,256,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,1.0,Primary,White Collar,1,0-3
5824,38.0,management,married,tertiary,no,5432,yes,yes,cellular,17,April,707,1,149,2,failure,0,0,1,Adult (36-50),2,High burden,3.0,Tertiary,White Collar,3,0-3
5825,54.0,retired,divorced,tertiary,no,349,yes,no,cellular,12,May,176,2,175,1,failure,0,0,1,Middle-Aged (51-65),1,Low burden,3.0,Tertiary,Retired,2,0-3
5826,36.0,management,single,tertiary,no,20,yes,no,cellular,20,April,766,2,150,3,other,0,0,1,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,3,0-3
5827,60.0,retired,divorced,tertiary,no,381,yes,no,cellular,17,April,208,2,344,4,failure,0,0,1,Middle-Aged (51-65),1,Low burden,3.0,Tertiary,Retired,3,0-3
5828,40.0,management,married,secondary,no,4025,yes,no,cellular,15,July,107,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,3,4-10
5829,50.0,admin.,single,secondary,no,167,no,yes,cellular,28,July,201,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,4,0-3
5830,28.0,management,single,tertiary,no,278,no,yes,cellular,29,January,194,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,5,0-3
5831,33.0,blue-collar,married,secondary,no,263,yes,no,unknown,21,May,206,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
5832,53.0,retired,married,secondary,no,4968,no,no,cellular,6,May,109,1,87,2,failure,0,0,1,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,1,0-3
5833,38.0,technician,married,secondary,no,581,yes,no,unknown,6,May,79,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,1,0-3
5834,34.0,management,single,tertiary,no,682,no,no,cellular,27,August,472,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,4,0-3
5835,41.0,unknown,married,unknown,no,779,no,no,cellular,30,July,647,10,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,,Unknown,Unknown,5,4-10
5836,64.0,retired,married,tertiary,no,2139,no,no,cellular,14,October,632,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,Retired,2,0-3
5837,45.0,management,married,secondary,no,5888,yes,no,unknown,26,May,45,5,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,4,4-10
5838,38.0,technician,married,secondary,no,0,yes,yes,cellular,15,July,146,4,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,2.0,Secondary,White Collar,3,4-10
5839,57.0,management,married,tertiary,no,3431,yes,no,unknown,16,May,73,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,3.0,Tertiary,White Collar,3,0-3
5840,34.0,management,married,tertiary,no,188,no,no,cellular,5,May,399,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,1,0-3
5841,36.0,blue-collar,single,primary,no,3214,yes,no,unknown,16,June,124,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,3,0-3
5842,30.0,admin.,married,secondary,no,873,yes,no,telephone,12,November,119,1,167,3,success,0,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,2,0-3
5843,32.0,blue-collar,married,secondary,no,-32,yes,no,cellular,12,May,145,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
5844,42.0,blue-collar,married,secondary,no,1958,yes,no,unknown,30,May,124,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
5845,35.0,admin.,married,secondary,yes,76,no,yes,unknown,17,June,107,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,3,0-3
5846,42.0,technician,married,secondary,no,1013,no,yes,cellular,28,August,117,8,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,4,4-10
5847,50.0,entrepreneur,married,secondary,no,2731,no,no,cellular,8,August,111,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Self-Employed,2,0-3
5848,38.0,management,married,secondary,no,93,no,no,unknown,3,July,515,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,1,0-3
5849,38.0,self-employed,married,secondary,no,173,no,no,cellular,18,August,205,4,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Self-Employed,3,4-10
5850,55.0,management,married,primary,no,384,no,no,telephone,4,February,75,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,1.0,Primary,White Collar,1,0-3
5851,60.0,housemaid,married,unknown,no,491,no,no,cellular,14,August,503,4,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,,Unknown,Blue Collar,2,4-10
5852,33.0,management,married,tertiary,no,728,yes,no,cellular,13,August,275,5,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,2,4-10
5853,30.0,technician,single,secondary,no,411,yes,no,cellular,16,April,948,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,3,0-3
5854,30.0,management,single,tertiary,no,265,no,no,cellular,25,November,295,1,93,3,success,0,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,4,0-3
5855,51.0,management,married,tertiary,no,-3,no,no,cellular,21,August,79,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,White Collar,3,0-3
5856,37.0,management,married,tertiary,no,586,yes,no,cellular,11,July,141,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,2,0-3
5857,37.0,blue-collar,married,primary,no,-196,yes,no,unknown,26,May,166,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,4,0-3
5858,45.0,blue-collar,married,primary,no,700,yes,no,telephone,13,May,29,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,2,4-10
5859,37.0,blue-collar,married,secondary,no,-67,no,no,cellular,2,February,157,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,1,0-3
5860,48.0,management,married,tertiary,no,1600,no,no,cellular,18,November,448,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,0-3
5861,42.0,services,married,secondary,no,508,yes,no,unknown,30,May,70,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
5862,49.0,technician,married,primary,no,486,no,no,telephone,7,July,229,5,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,White Collar,1,4-10
5863,36.0,management,single,tertiary,no,243,yes,no,cellular,7,May,160,2,360,3,failure,0,0,1,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,0-3
5864,54.0,self-employed,married,secondary,no,203,yes,no,telephone,7,July,238,8,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Self-Employed,1,4-10
5865,52.0,management,married,tertiary,no,1944,yes,no,cellular,15,April,238,3,323,2,failure,0,0,1,Middle-Aged (51-65),1,Low burden,3.0,Tertiary,White Collar,3,0-3
5866,30.0,management,married,tertiary,no,882,no,no,cellular,22,August,102,6,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,4,4-10
5867,37.0,blue-collar,married,secondary,no,2924,no,no,cellular,31,July,74,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,5,0-3
5868,31.0,unemployed,married,secondary,no,20,no,no,telephone,18,November,52,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Unemployed,3,0-3
5869,26.0,admin.,married,secondary,no,1417,yes,no,unknown,6,June,60,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
5870,51.0,admin.,divorced,secondary,no,340,yes,no,unknown,8,May,186,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,White Collar,2,0-3
5871,34.0,services,single,secondary,no,4062,yes,yes,cellular,15,May,29,1,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,Blue Collar,3,0-3
5872,26.0,blue-collar,married,primary,no,133,no,yes,cellular,25,July,57,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,4,0-3
5873,32.0,management,single,tertiary,no,0,yes,yes,cellular,17,November,107,2,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,3.0,Tertiary,White Collar,3,0-3
5874,38.0,services,married,secondary,no,8876,no,no,cellular,2,February,280,1,75,1,failure,0,0,1,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,1,0-3
5875,52.0,admin.,married,secondary,no,423,yes,yes,cellular,20,October,139,2,96,7,failure,0,0,1,Middle-Aged (51-65),2,High burden,2.0,Secondary,White Collar,3,0-3
5876,44.0,management,married,tertiary,no,58,yes,no,cellular,14,July,72,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,2,0-3
5877,31.0,services,married,secondary,no,5,yes,no,unknown,16,May,216,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
5878,38.0,services,married,primary,no,175,no,no,unknown,17,June,132,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,3,0-3
5879,32.0,housemaid,married,primary,no,1349,yes,no,cellular,7,August,132,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,1,0-3
5880,41.0,blue-collar,married,primary,no,6596,yes,no,cellular,20,November,88,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,3,0-3
5881,48.0,management,married,tertiary,no,1741,yes,yes,telephone,18,November,40,1,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,3.0,Tertiary,White Collar,3,0-3
5882,29.0,blue-collar,married,primary,no,25,yes,no,unknown,4,June,188,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,1,0-3
5883,41.0,management,married,tertiary,no,0,yes,no,unknown,13,May,161,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,2,0-3
5884,49.0,management,married,tertiary,no,4374,yes,no,cellular,31,July,68,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,5,0-3
5885,40.0,management,married,tertiary,no,16,no,yes,cellular,9,February,47,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,2,4-10
5886,27.0,management,single,tertiary,no,574,yes,no,cellular,18,May,196,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,3,0-3
5887,45.0,blue-collar,single,secondary,no,615,yes,no,cellular,15,May,133,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
5888,48.0,entrepreneur,divorced,tertiary,no,0,yes,yes,unknown,20,June,139,1,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,3.0,Tertiary,Self-Employed,3,0-3
5889,31.0,services,married,secondary,no,395,no,no,cellular,25,July,174,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,4,0-3
5890,45.0,blue-collar,married,primary,no,678,no,no,cellular,5,August,104,3,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,1,0-3
5891,43.0,housemaid,married,primary,no,25,no,no,cellular,12,August,121,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,2,0-3
5892,31.0,admin.,single,secondary,no,626,yes,no,unknown,21,May,211,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,3,0-3
5893,37.0,management,married,tertiary,no,165,no,no,cellular,24,August,315,1,83,1,other,0,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,4,0-3
5894,38.0,self-employed,married,secondary,no,746,no,no,unknown,20,June,256,3,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Self-Employed,3,0-3
5895,29.0,services,married,secondary,no,376,no,yes,telephone,28,January,49,3,183,4,failure,0,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,4,0-3
5896,28.0,blue-collar,married,primary,no,-55,yes,no,unknown,7,May,361,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,1,0-3
5897,55.0,housemaid,divorced,primary,no,0,no,no,unknown,20,June,398,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,1.0,Primary,Blue Collar,3,0-3
5898,27.0,technician,divorced,secondary,no,21,yes,no,cellular,18,May,336,1,356,1,failure,0,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,3,0-3
5899,43.0,self-employed,married,tertiary,no,3003,no,no,cellular,8,August,358,3,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
5900,29.0,management,single,tertiary,no,92,no,no,cellular,2,June,101,1,92,5,success,0,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,1,0-3
5901,52.0,technician,divorced,secondary,no,511,no,yes,cellular,20,August,98,4,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,White Collar,3,4-10
5902,33.0,services,married,primary,no,6904,no,no,telephone,20,November,114,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,1.0,Primary,Blue Collar,3,0-3
5903,27.0,services,single,secondary,no,795,no,no,cellular,6,February,101,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,1,0-3
5904,27.0,technician,single,secondary,no,0,no,no,cellular,6,February,161,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,1,0-3
5905,31.0,management,married,tertiary,no,166,no,no,cellular,25,August,392,6,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,4,4-10
5906,31.0,self-employed,married,secondary,no,157,yes,no,unknown,19,May,285,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Self-Employed,3,0-3
5907,45.0,technician,divorced,secondary,no,0,no,no,cellular,26,August,64,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,4,0-3
5908,34.0,technician,single,secondary,no,0,no,no,cellular,28,August,195,6,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,4,4-10
5909,48.0,management,divorced,tertiary,no,174,no,no,cellular,6,August,290,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,1,0-3
5910,47.0,blue-collar,married,secondary,no,1536,yes,no,cellular,17,April,41,1,301,4,other,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
5911,49.0,services,married,secondary,no,1114,no,no,cellular,17,November,283,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,3,0-3
5912,55.0,retired,divorced,tertiary,no,816,no,no,cellular,18,November,113,3,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,Retired,3,0-3
5913,51.0,management,single,tertiary,no,1202,yes,no,cellular,18,November,99,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,3.0,Tertiary,White Collar,3,0-3
