id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group
12365;57.0;retired;divorced;tertiary;no;734;no;no;cellular;6;aug;1357;4;-1;0;unknown;yes;56 - 65
12366;38.0;management;married;tertiary;no;1276;no;no;cellular;17;may;272;2;182;3;success;yes;36 - 45
12367;19.0;student;single;secondary;no;372;no;no;telephone;8;jul;444;3;-1;0;unknown;yes;18 - 25
12368;25.0;technician;single;secondary;no;139;no;yes;cellular;11;jan;202;1;91;1;success;yes;18 - 25
12369;46.0;management;married;tertiary;no;1600;yes;yes;cellular;11;aug;1244;1;-1;0;unknown;yes;46 - 55
12370;23.0;technician;single;secondary;no;231;yes;no;cellular;7;may;560;3;367;1;other;no;18 - 25
12371;37.0;technician;single;tertiary;no;147;no;no;unknown;7;may;416;2;-1;0;unknown;no;36 - 45
12372;55.0;blue-collar;divorced;secondary;no;7378;no;no;unknown;14;may;316;3;-1;0;unknown;no;46 - 55
12373;35.0;administrative;divorced;secondary;no;1085;no;no;cellular;5;jun;199;1;86;7;success;yes;26 - 35
12374;29.0;student;single;secondary;no;78;no;no;cellular;30;apr;239;1;-1;0;unknown;yes;26 - 35
12375;47.0;management;married;tertiary;no;3663;no;no;cellular;30;mar;364;3;-1;0;unknown;yes;46 - 55
12376;33.0;services;single;secondary;no;489;yes;no;cellular;4;may;297;4;334;1;other;yes;26 - 35
12377;51.0;retired;married;tertiary;no;580;no;no;cellular;19;nov;694;2;-1;0;unknown;yes;46 - 55
12378;37.0;blue-collar;married;primary;no;-738;yes;no;cellular;5;may;303;1;-1;0;unknown;no;36 - 45
12379;34.0;technician;married;secondary;no;563;yes;yes;cellular;29;aug;32;15;-1;0;unknown;no;26 - 35
12380;29.0;technician;single;secondary;no;706;yes;no;cellular;18;may;1340;1;-1;0;unknown;yes;26 - 35
12381;31.0;services;married;secondary;no;2050;yes;no;cellular;18;nov;271;5;-1;0;unknown;no;26 - 35
12382;25.0;student;single;secondary;no;125;no;no;cellular;9;feb;215;1;92;2;success;yes;18 - 25
12383;54.0;technician;single;tertiary;no;118;no;no;cellular;5;apr;280;1;-1;0;unknown;yes;46 - 55
12384;33.0;management;single;tertiary;no;541;yes;yes;unknown;21;may;572;1;-1;0;unknown;no;26 - 35
12385;41.0;technician;married;secondary;no;128;yes;no;cellular;27;aug;100;2;-1;0;unknown;no;36 - 45
12386;36.0;services;single;primary;no;38;no;no;unknown;6;jun;308;4;-1;0;unknown;no;36 - 45
12387;31.0;management;single;tertiary;no;2734;yes;no;cellular;15;may;858;3;-1;0;unknown;yes;26 - 35
12388;46.0;administrative;married;secondary;no;126;no;no;unknown;18;jun;1255;1;-1;0;unknown;yes;46 - 55
12389;47.0;blue-collar;married;primary;no;2749;yes;no;cellular;30;apr;774;2;164;1;failure;yes;46 - 55
12390;65.0;administrative;married;secondary;no;952;no;no;cellular;6;sep;255;1;96;1;success;yes;56 - 65
12391;55.0;technician;married;secondary;no;312;no;no;cellular;6;feb;13;8;9;3;other;no;46 - 55
12392;30.0;administrative;single;secondary;no;523;no;yes;cellular;3;mar;83;1;-1;0;unknown;yes;26 - 35
12393;33.0;student;single;secondary;no;1170;no;no;cellular;30;apr;352;1;-1;0;unknown;yes;26 - 35
12394;51.0;entrepreneur;married;tertiary;no;36935;yes;no;cellular;21;nov;41;1;-1;0;unknown;no;46 - 55
12395;48.0;blue-collar;married;primary;no;237;yes;no;unknown;19;jun;18;18;-1;0;unknown;no;46 - 55
12396;42.0;technician;divorced;tertiary;no;802;no;no;telephone;28;jan;119;2;-1;0;unknown;no;36 - 45
12397;59.0;retired;married;primary;no;2074;no;no;cellular;21;dec;467;1;186;2;success;yes;56 - 65
12398;27.0;management;single;tertiary;no;6791;no;no;telephone;22;mar;174;2;229;28;success;no;26 - 35
12399;31.0;technician;married;tertiary;no;636;yes;no;cellular;4;may;352;4;-1;0;unknown;yes;26 - 35
12400;58.0;services;divorced;secondary;no;462;no;no;cellular;12;aug;332;1;-1;0;unknown;yes;56 - 65
12401;35.0;blue-collar;married;primary;no;4366;yes;no;unknown;28;may;173;3;-1;0;unknown;no;26 - 35
12402;33.0;entrepreneur;divorced;tertiary;no;37;no;yes;cellular;8;jul;1082;1;-1;0;unknown;yes;26 - 35
12403;30.0;student;married;tertiary;no;324;no;no;cellular;25;aug;585;4;-1;0;unknown;no;26 - 35
12404;49.0;blue-collar;married;primary;no;1032;yes;no;unknown;2;jun;41;5;-1;0;unknown;no;46 - 55
12405;45.0;management;married;tertiary;no;4119;yes;yes;telephone;31;aug;473;2;283;1;success;yes;36 - 45
12406;39.0;student;single;tertiary;no;2103;no;no;cellular;2;feb;588;1;-1;0;unknown;yes;36 - 45
12407;38.0;technician;married;secondary;no;5115;yes;no;cellular;2;jun;318;1;95;7;success;yes;36 - 45
12408;55.0;blue-collar;married;primary;no;3485;no;no;cellular;18;aug;625;4;-1;0;unknown;yes;46 - 55
12409;35.0;student;single;secondary;no;188;yes;no;cellular;5;may;863;1;78;8;success;yes;26 - 35
12410;43.0;technician;single;secondary;no;11115;no;no;cellular;23;apr;291;1;182;3;success;yes;36 - 45
12411;32.0;administrative;single;tertiary;no;8866;no;no;cellular;18;mar;278;2;-1;0;unknown;yes;26 - 35
12412;28.0;blue-collar;single;secondary;no;643;no;no;cellular;3;jul;308;2;-1;0;unknown;yes;26 - 35
12413;28.0;student;single;tertiary;no;3;no;no;cellular;11;nov;135;2;148;1;other;no;26 - 35
12414;33.0;technician;married;secondary;no;133;no;no;cellular;4;may;218;1;-1;0;unknown;yes;26 - 35
12415;38.0;technician;divorced;secondary;no;631;yes;no;cellular;25;aug;343;2;-1;0;unknown;no;36 - 45
12416;30.0;technician;single;tertiary;no;635;no;no;cellular;13;aug;851;8;-1;0;unknown;yes;26 - 35
12417;53.0;housemaid;married;primary;no;0;no;no;cellular;22;aug;207;1;-1;0;unknown;no;46 - 55
12418;35.0;administrative;married;secondary;no;1286;yes;no;cellular;5;may;862;3;337;1;other;yes;26 - 35
12419;57.0;retired;divorced;primary;no;720;no;no;telephone;17;feb;202;4;-1;0;unknown;yes;56 - 65
12420;27.0;blue-collar;single;tertiary;no;567;no;no;cellular;26;may;523;3;182;3;success;yes;26 - 35
12421;25.0;blue-collar;single;secondary;no;1857;yes;no;cellular;12;oct;187;1;91;12;success;yes;18 - 25
12422;43.0;services;divorced;secondary;no;-287;yes;no;cellular;20;apr;580;4;-1;0;unknown;no;36 - 45
12423;35.0;blue-collar;married;secondary;no;0;yes;yes;unknown;29;may;543;1;-1;0;unknown;yes;26 - 35
12424;45.0;blue-collar;married;secondary;no;226;no;no;telephone;4;feb;170;2;212;2;failure;no;36 - 45
12425;34.0;management;single;tertiary;no;612;no;no;cellular;30;apr;192;1;-1;0;unknown;no;26 - 35
12426;49.0;management;married;tertiary;no;0;no;no;telephone;17;oct;223;1;-1;0;unknown;yes;46 - 55
12427;30.0;management;married;tertiary;no;5381;no;no;cellular;17;nov;375;1;-1;0;unknown;no;26 - 35
12428;32.0;student;single;tertiary;no;64;no;no;cellular;30;jun;598;4;105;5;failure;yes;26 - 35
12429;52.0;blue-collar;married;primary;no;2396;yes;no;cellular;15;may;48;7;-1;0;unknown;no;46 - 55
12430;34.0;administrative;single;secondary;no;745;yes;yes;cellular;25;aug;76;1;-1;0;unknown;no;26 - 35
12431;57.0;management;divorced;tertiary;no;854;no;no;cellular;27;aug;700;4;92;1;failure;yes;56 - 65
12432;34.0;self-employed;single;tertiary;no;1943;yes;no;cellular;16;apr;478;2;-1;0;unknown;no;26 - 35
12433;35.0;technician;married;secondary;no;294;yes;no;cellular;15;jun;238;6;98;5;success;no;26 - 35
12434;43.0;administrative;married;secondary;no;817;yes;yes;cellular;21;nov;51;1;-1;0;unknown;no;36 - 45
12435;48.0;self-employed;married;tertiary;no;0;no;no;cellular;29;jan;1249;3;-1;0;unknown;yes;46 - 55
12436;38.0;management;divorced;tertiary;no;441;yes;no;cellular;30;jan;67;1;-1;0;unknown;no;36 - 45
12437;34.0;blue-collar;single;secondary;no;39;no;no;cellular;13;may;254;2;299;3;failure;no;26 - 35
12438;80.0;retired;married;secondary;no;1610;no;no;cellular;12;aug;71;1;-1;0;unknown;no;66 + 
12439;43.0;services;divorced;secondary;no;313;yes;no;cellular;8;may;155;2;-1;0;unknown;no;36 - 45
12440;45.0;self-employed;single;primary;no;112;no;no;unknown;20;jun;298;4;-1;0;unknown;no;36 - 45
12441;32.0;services;married;secondary;no;689;yes;yes;cellular;16;jun;162;3;-1;0;unknown;yes;26 - 35
12442;31.0;management;single;tertiary;no;0;yes;yes;cellular;14;may;117;3;352;3;failure;no;26 - 35
12443;38.0;blue-collar;married;secondary;no;-40;yes;no;unknown;23;may;227;1;-1;0;unknown;no;36 - 45
12444;22.0;student;single;secondary;no;948;no;no;telephone;18;aug;215;1;197;2;failure;yes;18 - 25
12445;92.0;retired;married;primary;no;775;no;no;cellular;22;oct;313;3;-1;0;unknown;yes;66 + 
12446;27.0;technician;single;secondary;no;643;no;no;cellular;13;jul;317;1;-1;0;unknown;yes;26 - 35
12447;29.0;services;single;secondary;no;37;no;yes;cellular;17;jul;309;2;-1;0;unknown;no;26 - 35
12448;41.0;entrepreneur;married;secondary;no;8491;yes;no;cellular;18;nov;929;1;-1;0;unknown;yes;36 - 45
12449;50.0;management;married;tertiary;no;938;no;no;cellular;30;apr;780;1;-1;0;unknown;yes;46 - 55
12450;41.0;blue-collar;married;secondary;no;306;yes;no;telephone;11;may;86;1;369;2;failure;no;36 - 45
12451;60.0;retired;married;secondary;no;523;no;no;cellular;11;feb;467;1;182;3;success;yes;56 - 65
12452;50.0;management;married;tertiary;no;11528;yes;no;unknown;30;may;57;1;-1;0;unknown;no;46 - 55
12453;46.0;management;divorced;tertiary;no;-130;yes;no;cellular;24;mar;144;2;-1;0;unknown;yes;46 - 55
12454;28.0;blue-collar;married;primary;no;278;yes;yes;telephone;15;may;31;9;373;4;other;no;26 - 35
12455;39.0;blue-collar;married;primary;no;2226;yes;no;unknown;6;may;158;1;-1;0;unknown;no;36 - 45
12456;43.0;blue-collar;married;secondary;no;413;yes;no;cellular;12;aug;235;2;182;4;success;yes;36 - 45
12457;32.0;management;single;tertiary;no;1434;no;no;cellular;11;aug;1144;3;-1;0;unknown;no;26 - 35
12458;43.0;technician;married;secondary;no;629;no;no;cellular;5;aug;196;1;-1;0;unknown;no;36 - 45
12459;38.0;management;married;tertiary;no;630;no;no;cellular;2;sep;362;1;388;3;other;yes;36 - 45
12460;27.0;administrative;married;tertiary;no;73;no;no;cellular;10;feb;159;1;-1;0;unknown;yes;26 - 35
12461;62.0;self-employed;divorced;secondary;no;0;yes;no;cellular;20;aug;158;1;-1;0;unknown;yes;56 - 65
12462;42.0;blue-collar;single;secondary;no;625;no;no;unknown;19;jun;651;3;-1;0;unknown;yes;36 - 45
12463;48.0;management;married;primary;no;1513;no;no;cellular;29;jan;166;2;-1;0;unknown;no;46 - 55
12464;56.0;blue-collar;married;primary;no;8163;no;no;cellular;14;aug;1231;4;-1;0;unknown;yes;56 - 65
12465;32.0;management;married;secondary;no;0;no;no;cellular;20;aug;162;4;-1;0;unknown;no;26 - 35
12466;38.0;technician;divorced;tertiary;no;1805;no;no;unknown;9;jun;952;2;-1;0;unknown;yes;36 - 45
12467;44.0;services;married;secondary;no;983;no;no;cellular;28;jan;123;1;-1;0;unknown;no;36 - 45
12468;36.0;unemployed;divorced;secondary;no;871;no;no;cellular;12;aug;396;3;-1;0;unknown;yes;36 - 45
12469;36.0;self-employed;divorced;tertiary;no;1354;yes;no;cellular;14;may;1723;1;356;2;success;yes;36 - 45
12470;37.0;administrative;married;secondary;no;10465;no;no;unknown;17;jun;144;6;-1;0;unknown;no;36 - 45
12471;33.0;technician;single;secondary;no;151;yes;no;cellular;20;apr;104;3;236;6;failure;no;26 - 35
12472;48.0;administrative;divorced;secondary;no;-407;yes;no;cellular;14;may;210;2;352;1;failure;no;46 - 55
12473;35.0;management;single;tertiary;no;2646;no;no;cellular;13;oct;221;1;182;1;success;yes;26 - 35
12474;57.0;management;married;tertiary;no;-92;yes;yes;unknown;20;jun;1617;1;-1;0;unknown;yes;56 - 65
12475;45.0;blue-collar;married;primary;no;700;yes;no;telephone;13;may;29;4;-1;0;unknown;no;36 - 45
12476;35.0;management;single;tertiary;no;2306;no;no;cellular;18;aug;86;7;-1;0;unknown;no;26 - 35
12477;31.0;management;single;tertiary;no;2983;yes;no;cellular;2;jul;153;1;-1;0;unknown;no;26 - 35
12478;58.0;administrative;married;primary;no;879;yes;no;unknown;16;may;242;7;-1;0;unknown;no;56 - 65
12479;47.0;management;married;tertiary;no;2351;no;no;cellular;10;mar;80;1;-1;0;unknown;yes;46 - 55
12480;34.0;technician;single;secondary;no;1313;no;no;cellular;19;apr;237;4;-1;0;unknown;no;26 - 35
12481;47.0;technician;divorced;secondary;no;236;no;no;cellular;18;aug;263;4;-1;0;unknown;no;46 - 55
12482;42.0;management;married;tertiary;no;976;no;no;cellular;19;aug;164;1;-1;0;unknown;yes;36 - 45
12483;35.0;administrative;divorced;secondary;no;0;no;yes;cellular;14;jul;245;2;-1;0;unknown;no;26 - 35
12484;45.0;management;married;tertiary;yes;-577;yes;yes;cellular;24;jul;204;1;-1;0;unknown;no;36 - 45
12485;77.0;retired;married;secondary;no;638;no;no;cellular;11;feb;288;1;188;1;success;yes;66 + 
12486;32.0;technician;single;tertiary;no;392;yes;no;cellular;21;nov;148;2;-1;0;unknown;no;26 - 35
12487;53.0;entrepreneur;single;secondary;no;717;no;no;cellular;30;jul;594;2;-1;0;unknown;no;46 - 55
12488;82.0;housemaid;divorced;primary;no;1381;no;no;cellular;28;jan;86;3;93;1;failure;no;66 + 
12489;34.0;technician;single;tertiary;no;992;yes;no;cellular;5;feb;71;2;-1;0;unknown;yes;26 - 35
12490;33.0;technician;married;secondary;no;1234;no;no;telephone;9;nov;61;1;-1;0;unknown;no;26 - 35
12491;31.0;management;single;tertiary;no;354;no;no;cellular;21;apr;242;2;-1;0;unknown;yes;26 - 35
12492;57.0;management;married;tertiary;no;2681;no;no;cellular;11;mar;266;2;-1;0;unknown;yes;56 - 65
12493;57.0;housemaid;married;primary;no;625;no;yes;unknown;11;jun;867;1;-1;0;unknown;yes;56 - 65
12494;44.0;services;divorced;secondary;no;-389;yes;yes;unknown;5;jun;52;1;-1;0;unknown;no;36 - 45
12495;43.0;administrative;single;tertiary;no;664;yes;no;cellular;17;apr;119;1;-1;0;unknown;no;36 - 45
12496;49.0;services;married;tertiary;no;306;yes;no;cellular;18;aug;285;7;-1;0;unknown;no;46 - 55
12497;48.0;blue-collar;divorced;primary;no;0;no;no;unknown;6;jun;248;2;-1;0;unknown;no;46 - 55
12498;54.0;services;married;secondary;no;386;no;yes;unknown;20;jun;838;1;-1;0;unknown;yes;46 - 55
12499;34.0;administrative;married;secondary;no;804;yes;no;cellular;23;jul;256;9;-1;0;unknown;no;26 - 35
12500;37.0;blue-collar;married;secondary;no;1508;no;yes;unknown;6;jun;381;2;-1;0;unknown;yes;36 - 45
12501;35.0;technician;married;tertiary;no;1629;no;no;cellular;25;jul;653;4;-1;0;unknown;yes;26 - 35
12502;43.0;blue-collar;married;primary;no;-192;yes;no;unknown;8;may;1120;2;-1;0;unknown;yes;36 - 45
12503;59.0;retired;divorced;secondary;no;27;no;no;unknown;5;may;347;3;-1;0;unknown;no;56 - 65
12504;57.0;retired;married;secondary;no;-157;no;no;cellular;28;aug;31;9;-1;0;unknown;no;56 - 65
12505;50.0;entrepreneur;married;tertiary;no;-168;yes;no;cellular;23;jul;1327;2;-1;0;unknown;yes;46 - 55
12506;48.0;administrative;married;primary;no;3644;yes;yes;telephone;31;jul;1039;9;-1;0;unknown;yes;46 - 55
12507;46.0;technician;married;tertiary;no;0;no;no;cellular;20;nov;531;1;167;1;failure;yes;46 - 55
12508;42.0;unemployed;married;tertiary;no;0;no;no;cellular;8;oct;113;1;-1;0;unknown;no;36 - 45
12509;52.0;services;married;secondary;no;-336;no;yes;unknown;12;jun;111;8;-1;0;unknown;no;46 - 55
12510;42.0;blue-collar;divorced;primary;no;213;yes;no;cellular;7;jul;434;3;-1;0;unknown;yes;36 - 45
12511;30.0;management;single;tertiary;no;3773;yes;no;cellular;9;feb;75;4;258;1;failure;no;26 - 35
12512;40.0;administrative;married;secondary;no;0;no;no;cellular;28;jul;496;2;182;11;success;yes;36 - 45
12513;34.0;technician;married;secondary;no;159;yes;no;cellular;18;oct;252;1;-1;0;unknown;yes;26 - 35
12514;48.0;blue-collar;married;primary;no;816;yes;no;cellular;31;jul;114;7;-1;0;unknown;no;46 - 55
12515;31.0;management;single;tertiary;no;5691;yes;no;cellular;21;jul;357;1;-1;0;unknown;no;26 - 35
12516;36.0;services;married;secondary;no;2984;yes;no;unknown;2;jun;394;1;-1;0;unknown;yes;36 - 45
12517;35.0;blue-collar;married;secondary;no;911;yes;no;cellular;20;nov;434;2;181;5;other;no;26 - 35
12518;35.0;blue-collar;single;primary;no;2040;no;no;cellular;21;nov;258;1;157;4;failure;no;26 - 35
12519;47.0;management;married;primary;no;4151;yes;no;unknown;14;may;114;1;-1;0;unknown;no;46 - 55
12520;50.0;technician;married;secondary;no;103;yes;no;unknown;12;may;79;6;-1;0;unknown;no;46 - 55
12521;49.0;blue-collar;married;secondary;no;2039;yes;no;cellular;6;may;451;1;169;2;failure;yes;46 - 55
12522;30.0;management;single;tertiary;no;364;no;no;cellular;30;apr;306;2;-1;0;unknown;yes;26 - 35
12523;61.0;retired;married;secondary;no;1853;no;no;telephone;10;aug;520;1;181;2;success;yes;56 - 65
12524;37.0;entrepreneur;married;tertiary;no;7944;no;no;cellular;21;nov;102;1;-1;0;unknown;no;36 - 45
12525;49.0;administrative;single;tertiary;no;228;yes;no;cellular;2;jun;407;1;92;1;success;yes;46 - 55
12526;53.0;self-employed;married;tertiary;no;20;yes;no;cellular;7;aug;218;2;-1;0;unknown;no;46 - 55
12527;59.0;retired;divorced;secondary;no;5583;yes;no;cellular;30;apr;720;1;-1;0;unknown;yes;56 - 65
12528;30.0;administrative;single;secondary;no;154;yes;no;cellular;21;nov;24;2;-1;0;unknown;no;26 - 35
12529;44.0;management;married;tertiary;no;7177;no;no;unknown;19;jun;89;2;-1;0;unknown;no;36 - 45
12530;28.0;blue-collar;married;secondary;no;1238;yes;no;unknown;14;may;246;1;-1;0;unknown;no;26 - 35
12531;31.0;technician;single;tertiary;no;252;no;no;cellular;8;jun;107;3;-1;0;unknown;yes;26 - 35
12532;46.0;blue-collar;married;secondary;no;781;no;no;unknown;13;may;152;1;-1;0;unknown;no;46 - 55
12533;33.0;administrative;single;secondary;no;315;yes;yes;cellular;14;may;888;3;-1;0;unknown;yes;26 - 35
12534;37.0;technician;married;primary;no;0;yes;no;unknown;6;may;76;4;-1;0;unknown;no;36 - 45
12535;36.0;management;divorced;tertiary;no;563;no;no;unknown;20;jun;10;4;-1;0;unknown;no;36 - 45
12536;47.0;management;married;secondary;no;1144;no;yes;cellular;29;jan;324;1;-1;0;unknown;no;46 - 55
12537;55.0;unemployed;single;primary;no;274;no;no;cellular;9;feb;7;5;-1;0;unknown;no;46 - 55
12538;57.0;retired;married;secondary;no;168;no;no;cellular;7;aug;342;1;-1;0;unknown;yes;56 - 65
12539;49.0;housemaid;married;primary;no;78;no;no;telephone;10;jul;139;1;-1;0;unknown;no;46 - 55
12540;33.0;services;single;secondary;no;152;yes;no;cellular;25;may;202;2;365;2;success;yes;26 - 35
12541;31.0;blue-collar;single;secondary;no;2194;no;no;cellular;13;may;275;2;357;1;other;no;26 - 35
12542;22.0;student;single;primary;no;3472;no;no;cellular;19;apr;529;1;181;4;success;yes;18 - 25
12543;47.0;administrative;married;secondary;no;3676;no;no;cellular;15;jul;415;2;342;1;other;yes;46 - 55
12544;54.0;technician;married;secondary;no;0;no;no;telephone;16;nov;986;1;94;8;failure;no;46 - 55
12545;45.0;administrative;divorced;secondary;no;0;yes;no;cellular;17;nov;102;1;-1;0;unknown;no;36 - 45
12546;64.0;retired;married;secondary;no;4787;no;no;cellular;28;oct;501;1;-1;0;unknown;yes;56 - 65
12547;38.0;management;married;tertiary;no;1199;no;no;cellular;4;aug;178;1;1;1;success;yes;36 - 45
12548;22.0;housemaid;single;secondary;no;1796;no;no;cellular;28;jun;369;3;-1;0;unknown;yes;18 - 25
12549;85.0;retired;married;primary;no;12114;no;no;telephone;12;feb;165;2;-1;0;unknown;yes;66 + 
12550;36.0;blue-collar;divorced;secondary;no;7051;no;yes;cellular;15;jul;106;13;-1;0;unknown;no;36 - 45
12551;32.0;technician;single;secondary;no;719;yes;no;unknown;28;may;79;6;-1;0;unknown;no;26 - 35
12552;49.0;management;divorced;tertiary;no;9326;yes;no;unknown;3;jun;166;1;-1;0;unknown;no;46 - 55
12553;53.0;services;married;secondary;no;341;no;no;cellular;30;apr;423;2;-1;0;unknown;yes;46 - 55
12554;55.0;blue-collar;married;secondary;no;49;yes;no;cellular;7;jul;494;4;-1;0;unknown;yes;46 - 55
12555;35.0;management;married;tertiary;no;2682;yes;no;cellular;9;jul;156;1;-1;0;unknown;no;26 - 35
12556;31.0;technician;single;tertiary;no;882;no;no;cellular;4;sep;293;1;93;1;success;yes;26 - 35
12557;61.0;retired;married;secondary;no;523;no;no;cellular;13;aug;211;3;183;4;success;yes;56 - 65
12558;40.0;blue-collar;divorced;secondary;no;-426;no;yes;unknown;26;may;245;1;-1;0;unknown;no;36 - 45
12559;29.0;technician;married;secondary;no;2326;no;no;cellular;6;mar;195;1;-1;0;unknown;yes;26 - 35
12560;30.0;administrative;divorced;primary;no;1032;yes;no;unknown;29;may;52;5;-1;0;unknown;no;26 - 35
12561;39.0;management;divorced;tertiary;no;4692;yes;no;telephone;19;nov;214;2;174;2;success;no;36 - 45
12562;67.0;administrative;married;primary;no;1093;no;no;telephone;8;jul;64;3;-1;0;unknown;no;66 + 
12563;30.0;administrative;single;secondary;no;-36;no;no;cellular;16;jul;561;9;-1;0;unknown;yes;26 - 35
12564;40.0;services;married;secondary;no;0;yes;yes;cellular;2;feb;226;2;-1;0;unknown;no;36 - 45
12565;51.0;blue-collar;married;primary;no;0;no;no;unknown;8;may;384;1;-1;0;unknown;no;46 - 55
12566;32.0;services;married;secondary;no;983;yes;no;cellular;20;nov;500;2;133;1;failure;yes;26 - 35
12567;27.0;management;single;tertiary;no;1720;no;no;cellular;3;nov;284;2;273;1;failure;yes;26 - 35
12568;36.0;management;single;tertiary;no;2032;no;yes;cellular;20;nov;736;1;-1;0;unknown;yes;36 - 45
