id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group;age_clusters;job_cat;education_level;Cluster
14008;30.0;technician;single;secondary;no;9645;no;yes;cellular;26;aug;130;10;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14009;35.0;administrative;married;secondary;no;304;no;no;cellular;18;mar;237;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
14010;23.0;student;single;secondary;no;1234;no;no;cellular;16;nov;250;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;otros inactivos;Secundaria;1
14011;38.0;blue-collar;divorced;primary;no;0;yes;no;cellular;13;may;531;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Primaria;0
14012;41.0;management;single;secondary;no;3234;yes;no;cellular;30;jan;2770;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
14013;75.0;retired;divorced;tertiary;no;3810;yes;no;cellular;16;nov;262;1;183;1;failure;yes;65-79;Baby Boomers;jubilación;Universitaria;2
14014;55.0;services;married;secondary;no;841;yes;no;cellular;15;may;140;9;372;4;failure;no;55-64;Baby Boomers;cuenta ajena;Secundaria;0
14015;59.0;entrepreneur;married;tertiary;no;1728;no;no;cellular;7;jul;575;2;-1;0;unknown;no;55-64;Baby Boomers;cuenta propia;Universitaria;2
14016;68.0;retired;married;primary;no;451;no;no;cellular;5;mar;373;1;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Primaria;2
14017;26.0;management;married;tertiary;no;243;no;no;cellular;26;may;482;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14018;50.0;housemaid;married;secondary;no;388;no;no;cellular;15;sep;173;2;99;4;failure;yes;45-54;Generation X;otros inactivos;Secundaria;0
14019;54.0;management;married;secondary;no;1134;yes;no;cellular;25;jul;1330;3;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
14020;25.0;blue-collar;single;secondary;no;-375;yes;no;cellular;14;jul;61;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14021;58.0;blue-collar;married;secondary;no;544;no;no;unknown;17;jun;97;1;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Secundaria;0
14022;48.0;blue-collar;married;secondary;no;741;yes;no;cellular;16;apr;227;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14023;84.0;retired;married;tertiary;no;4761;no;no;telephone;9;sep;1405;1;92;3;failure;yes;>79;Baby Boomers;jubilación;Universitaria;2
14024;57.0;management;married;tertiary;no;1172;yes;no;cellular;20;nov;72;1;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Universitaria;0
14025;46.0;management;married;tertiary;no;242;no;no;cellular;4;aug;120;2;96;1;success;yes;45-54;Generation X;cuenta ajena;Universitaria;0
14026;39.0;management;married;tertiary;no;0;yes;no;cellular;11;may;112;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;0
14027;36.0;administrative;married;secondary;no;953;yes;no;cellular;17;feb;38;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14028;84.0;entrepreneur;married;secondary;no;0;no;no;telephone;30;sep;992;2;-1;0;unknown;yes;>79;Baby Boomers;cuenta propia;Secundaria;0
14029;42.0;blue-collar;married;secondary;no;1297;yes;no;cellular;3;apr;697;2;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14030;42.0;technician;married;secondary;no;27;no;no;cellular;14;aug;259;4;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14031;46.0;administrative;single;secondary;no;1544;yes;no;unknown;29;may;609;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14032;54.0;technician;married;secondary;no;0;no;no;telephone;30;apr;766;3;84;3;success;yes;45-54;Generation X;cuenta ajena;Secundaria;0
14033;82.0;retired;married;primary;no;211;no;no;telephone;22;apr;195;3;-1;0;unknown;no;>79;Baby Boomers;jubilación;Primaria;2
14034;72.0;retired;married;primary;no;2079;no;no;cellular;13;aug;100;1;191;3;other;no;65-79;Baby Boomers;jubilación;Primaria;2
14035;26.0;technician;single;secondary;no;44;no;no;cellular;30;oct;217;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14036;22.0;administrative;single;secondary;no;-1;yes;no;unknown;9;may;136;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14037;29.0;management;single;secondary;no;3317;no;yes;telephone;4;may;640;7;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14038;43.0;technician;married;secondary;no;1358;no;no;cellular;10;mar;159;3;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
14039;53.0;housemaid;married;primary;no;2581;no;no;cellular;21;oct;828;1;189;1;failure;yes;45-54;Generation X;otros inactivos;Primaria;0
14040;37.0;management;married;tertiary;no;5016;no;no;cellular;8;aug;119;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;0
14041;54.0;blue-collar;married;primary;no;244;yes;no;cellular;29;jul;337;2;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Primaria;0
14042;75.0;retired;married;tertiary;no;2991;no;no;cellular;22;apr;240;1;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Universitaria;2
14043;31.0;management;single;tertiary;no;533;no;no;cellular;11;feb;144;1;91;9;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14044;52.0;blue-collar;married;secondary;no;5275;no;yes;cellular;22;jul;1029;3;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14045;37.0;entrepreneur;married;tertiary;yes;-456;yes;yes;unknown;20;jun;42;7;-1;0;unknown;no;35-44;Generation X;cuenta propia;Universitaria;0
14046;22.0;management;single;tertiary;no;760;no;no;telephone;7;dec;6;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14047;26.0;administrative;divorced;secondary;no;-45;yes;no;unknown;4;jun;357;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
14048;24.0;student;single;secondary;no;23878;no;no;cellular;18;feb;185;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;otros inactivos;Secundaria;1
14049;39.0;management;married;secondary;no;1880;no;no;cellular;12;aug;768;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
14050;64.0;retired;married;tertiary;no;2139;no;no;cellular;14;oct;632;2;-1;0;unknown;no;55-64;Baby Boomers;jubilación;Universitaria;2
14051;41.0;entrepreneur;married;secondary;no;30;no;no;cellular;30;apr;460;1;-1;0;unknown;yes;35-44;Generation X;cuenta propia;Secundaria;0
14052;31.0;management;married;tertiary;no;325;yes;no;cellular;18;jul;1139;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14053;41.0;technician;married;secondary;no;188;no;yes;telephone;31;jul;15;25;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14054;27.0;self-employed;single;tertiary;no;147;no;no;cellular;22;jun;111;5;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
14055;30.0;technician;single;secondary;no;853;no;no;cellular;29;oct;279;1;148;1;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14056;53.0;retired;married;secondary;no;303;yes;no;unknown;6;may;593;2;-1;0;unknown;no;45-54;Generation X;jubilación;Secundaria;0
14057;49.0;services;married;secondary;no;486;yes;yes;unknown;30;may;43;2;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14058;31.0;administrative;single;tertiary;no;383;no;yes;cellular;6;feb;119;1;214;1;failure;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14059;32.0;technician;married;secondary;no;765;yes;yes;cellular;14;apr;850;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
14060;28.0;management;single;tertiary;no;1287;yes;no;cellular;26;feb;65;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14061;29.0;blue-collar;single;secondary;no;348;yes;no;unknown;9;may;185;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14062;44.0;technician;married;tertiary;no;1818;yes;yes;cellular;3;feb;508;1;92;4;failure;yes;35-44;Generation X;cuenta ajena;Universitaria;0
14063;32.0;technician;married;tertiary;no;636;yes;no;cellular;28;aug;370;1;116;4;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14064;29.0;student;single;secondary;no;2929;no;no;cellular;5;may;232;1;89;4;other;yes;18-34;Generation Z y Millenials;otros inactivos;Secundaria;1
14065;51.0;retired;married;primary;no;67;no;no;unknown;18;jun;835;1;-1;0;unknown;yes;45-54;Generation X;jubilación;Primaria;2
14066;51.0;blue-collar;married;secondary;no;814;yes;no;cellular;14;may;17;8;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14067;31.0;management;married;tertiary;no;1384;yes;no;cellular;30;jan;203;2;2;3;other;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14068;42.0;administrative;married;secondary;no;445;yes;no;unknown;7;may;202;2;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14069;71.0;retired;married;primary;no;2600;no;no;cellular;7;aug;212;1;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Primaria;2
14070;22.0;administrative;single;secondary;no;372;no;no;cellular;6;oct;218;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14071;31.0;administrative;single;secondary;no;431;yes;yes;unknown;20;may;1045;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14072;78.0;retired;married;primary;no;38;no;no;telephone;4;aug;156;1;1;3;other;no;65-79;Baby Boomers;jubilación;Primaria;2
14073;43.0;administrative;married;secondary;no;59;yes;no;cellular;15;jul;60;3;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14074;57.0;technician;married;primary;no;0;no;no;unknown;5;jun;58;8;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Primaria;2
14075;29.0;services;single;tertiary;no;1788;no;no;cellular;27;oct;353;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14076;70.0;retired;divorced;primary;no;275;no;no;cellular;15;apr;82;1;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Primaria;2
14077;58.0;management;divorced;primary;no;5914;no;no;unknown;17;jun;69;4;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Primaria;2
14078;33.0;management;single;tertiary;no;275;no;no;cellular;18;nov;348;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14079;54.0;blue-collar;married;secondary;no;1070;no;no;cellular;18;nov;373;4;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14080;49.0;technician;single;tertiary;no;2585;no;no;unknown;11;jun;64;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Universitaria;1
14081;29.0;blue-collar;single;secondary;no;-20;yes;no;unknown;29;may;814;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14082;57.0;administrative;divorced;secondary;no;658;no;no;cellular;10;jul;724;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
14083;60.0;blue-collar;married;primary;no;5;no;no;cellular;29;oct;401;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Primaria;2
14084;49.0;technician;married;secondary;no;-142;yes;yes;cellular;23;jul;73;4;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14085;38.0;technician;divorced;secondary;no;902;yes;no;cellular;4;may;301;3;90;1;success;yes;35-44;Generation X;cuenta ajena;Secundaria;0
14086;25.0;management;single;tertiary;no;1602;yes;no;cellular;26;may;154;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14087;35.0;blue-collar;married;secondary;no;503;yes;yes;unknown;9;may;57;2;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14088;68.0;retired;married;secondary;no;2469;yes;no;telephone;15;jul;552;2;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Secundaria;2
14089;33.0;management;single;tertiary;no;4176;no;no;cellular;26;mar;288;3;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14090;54.0;self-employed;divorced;primary;no;351;yes;no;unknown;6;jun;642;2;-1;0;unknown;yes;45-54;Generation X;cuenta propia;Primaria;0
14091;30.0;management;single;secondary;no;135;no;no;cellular;14;aug;112;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14092;45.0;blue-collar;married;secondary;no;61;yes;yes;unknown;23;may;208;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14093;27.0;technician;single;tertiary;no;3706;yes;no;unknown;16;may;897;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14094;51.0;blue-collar;married;secondary;no;7180;yes;no;unknown;14;may;927;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
14095;32.0;blue-collar;married;secondary;no;3166;yes;no;cellular;20;nov;418;3;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
14096;65.0;retired;married;primary;no;276;no;no;cellular;22;apr;229;1;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Primaria;2
14097;40.0;management;married;tertiary;no;294;yes;no;cellular;23;jul;97;5;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;0
14098;48.0;management;divorced;tertiary;no;2263;no;no;cellular;29;jul;874;2;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
14099;29.0;management;single;tertiary;no;1218;no;no;cellular;30;jan;258;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14100;58.0;services;married;secondary;no;-37;no;yes;telephone;6;feb;150;2;205;6;failure;no;55-64;Baby Boomers;cuenta ajena;Secundaria;0
14101;23.0;entrepreneur;single;primary;no;4;yes;no;unknown;13;may;395;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Primaria;1
14102;32.0;management;single;tertiary;no;2551;yes;no;cellular;21;jul;638;3;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14103;56.0;services;married;secondary;no;530;yes;no;unknown;20;may;51;7;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Secundaria;0
14104;42.0;housemaid;single;primary;no;5774;yes;no;unknown;15;may;54;2;-1;0;unknown;no;35-44;Generation X;otros inactivos;Primaria;0
14105;58.0;blue-collar;married;secondary;no;381;no;no;cellular;11;nov;79;4;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Secundaria;0
14106;44.0;technician;married;tertiary;no;717;no;no;cellular;3;jun;150;2;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;0
14107;33.0;administrative;single;secondary;no;1437;yes;no;unknown;21;may;641;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14108;36.0;management;married;tertiary;no;255;no;no;cellular;22;may;970;2;92;2;other;yes;35-44;Generation X;cuenta ajena;Universitaria;0
14109;50.0;management;married;tertiary;no;5969;no;no;cellular;25;jan;455;1;544;2;failure;yes;45-54;Generation X;cuenta ajena;Universitaria;0
14110;45.0;management;married;tertiary;no;623;no;no;cellular;9;sep;405;3;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Universitaria;0
14111;51.0;administrative;married;tertiary;no;0;yes;yes;cellular;8;mar;124;2;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
14112;65.0;retired;married;secondary;no;2326;no;yes;cellular;21;aug;276;1;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Secundaria;2
14113;52.0;blue-collar;married;secondary;no;-519;yes;no;unknown;9;jun;442;8;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
14114;34.0;blue-collar;single;secondary;no;550;yes;no;cellular;20;apr;90;3;346;1;failure;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14115;56.0;retired;married;primary;no;152;yes;yes;cellular;30;jul;65;7;-1;0;unknown;no;55-64;Baby Boomers;jubilación;Primaria;2
14116;57.0;administrative;married;secondary;no;2120;no;no;cellular;19;aug;687;4;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
14117;40.0;blue-collar;married;secondary;no;746;yes;yes;cellular;2;feb;241;1;262;3;other;no;35-44;Generation X;cuenta ajena;Secundaria;0
14118;41.0;administrative;married;secondary;no;0;yes;no;cellular;17;nov;595;2;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14119;49.0;blue-collar;divorced;primary;no;0;yes;no;cellular;29;jul;468;2;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Primaria;0
14120;41.0;management;married;tertiary;no;-412;yes;no;cellular;29;jan;85;1;195;5;other;no;35-44;Generation X;cuenta ajena;Universitaria;0
14121;33.0;management;married;tertiary;no;0;yes;no;cellular;9;mar;305;1;326;1;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14122;33.0;services;divorced;secondary;no;2411;yes;no;cellular;23;oct;130;1;161;1;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
14123;53.0;management;married;tertiary;no;1348;no;yes;cellular;17;jul;120;3;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Universitaria;0
14124;53.0;management;single;tertiary;no;720;yes;no;unknown;17;nov;99;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Universitaria;1
14125;30.0;technician;married;secondary;no;394;no;no;cellular;22;aug;216;13;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
14126;38.0;services;married;secondary;no;5293;yes;no;cellular;11;may;475;1;171;6;failure;yes;35-44;Generation X;cuenta ajena;Secundaria;0
14127;45.0;administrative;married;secondary;no;0;no;no;cellular;19;aug;145;10;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
14128;48.0;blue-collar;married;primary;no;783;no;yes;cellular;6;aug;90;2;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Primaria;0
14129;37.0;management;single;tertiary;no;1027;yes;no;cellular;2;mar;313;1;152;2;success;yes;35-44;Generation X;cuenta ajena;Universitaria;1
14130;31.0;management;single;tertiary;no;30;no;no;cellular;8;aug;161;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14131;49.0;blue-collar;married;secondary;no;1946;no;no;cellular;19;oct;192;1;95;1;success;yes;45-54;Generation X;cuenta ajena;Secundaria;0
14132;35.0;blue-collar;married;primary;no;526;yes;no;cellular;2;feb;914;2;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
14133;33.0;administrative;single;tertiary;no;272;yes;no;cellular;1;jun;326;1;237;2;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14134;51.0;management;single;tertiary;no;151;no;no;cellular;8;sep;638;1;427;3;success;yes;45-54;Generation X;cuenta ajena;Universitaria;1
14135;36.0;services;married;secondary;no;1177;yes;yes;cellular;3;feb;50;5;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
14136;47.0;technician;married;tertiary;no;2408;no;no;cellular;30;apr;376;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
14137;27.0;student;single;tertiary;no;39;no;no;cellular;17;may;379;1;258;10;other;yes;18-34;Generation Z y Millenials;otros inactivos;Universitaria;1
14138;45.0;management;married;tertiary;no;904;yes;yes;unknown;20;jun;14;9;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Universitaria;0
14139;32.0;technician;single;tertiary;no;1246;yes;no;cellular;30;apr;509;1;85;2;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
14140;45.0;blue-collar;married;secondary;no;154;yes;no;unknown;7;may;1138;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
14141;56.0;technician;married;tertiary;no;1181;no;no;cellular;28;jan;186;1;433;1;failure;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;0
14142;77.0;retired;married;secondary;no;820;no;no;telephone;21;oct;330;2;181;4;success;yes;65-79;Baby Boomers;jubilación;Secundaria;2
14143;28.0;administrative;married;secondary;no;5;yes;no;cellular;18;jul;121;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
14144;34.0;administrative;single;secondary;no;-32;no;yes;cellular;30;apr;246;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
14145;35.0;technician;single;secondary;no;344;no;no;cellular;27;aug;519;16;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
