id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group
10508;38.0;technician;married;secondary;no;728;yes;no;cellular;18;nov;286;1;181;2;other;no;36 - 45
10509;53.0;blue-collar;married;secondary;no;4380;no;no;telephone;19;aug;223;7;-1;0;unknown;no;46 - 55
10510;36.0;blue-collar;married;secondary;no;0;no;no;cellular;4;feb;235;1;244;1;failure;no;36 - 45
10511;37.0;management;married;tertiary;no;5432;yes;yes;unknown;20;may;774;1;-1;0;unknown;no;36 - 45
10512;36.0;blue-collar;married;secondary;no;222;yes;no;unknown;23;may;188;1;-1;0;unknown;no;36 - 45
10513;39.0;blue-collar;married;secondary;no;3832;yes;no;unknown;20;jun;14;13;-1;0;unknown;no;36 - 45
10514;50.0;admin.;married;secondary;no;715;no;no;cellular;28;aug;131;13;-1;0;unknown;no;46 - 55
10515;49.0;blue-collar;married;primary;no;6215;yes;no;cellular;11;may;549;1;-1;0;unknown;no;46 - 55
10516;41.0;services;married;secondary;no;2085;yes;no;unknown;26;may;125;4;-1;0;unknown;no;36 - 45
10517;32.0;services;married;secondary;no;1398;yes;yes;cellular;15;may;233;1;-1;0;unknown;no;26 - 35
10518;30.0;unemployed;single;tertiary;no;463;no;no;cellular;22;aug;374;4;-1;0;unknown;no;26 - 35
10519;46.0;management;married;tertiary;yes;-337;no;yes;cellular;21;aug;120;2;-1;0;unknown;no;46 - 55
10520;25.0;self-employed;married;tertiary;no;1182;yes;no;unknown;26;may;141;2;-1;0;unknown;no;18 - 25
10521;27.0;services;married;secondary;no;94;yes;no;unknown;15;may;352;2;-1;0;unknown;no;26 - 35
10522;28.0;student;single;secondary;no;5916;no;no;cellular;22;may;259;1;63;5;failure;no;26 - 35
10523;47.0;management;divorced;tertiary;no;4556;yes;no;unknown;14;may;146;1;-1;0;unknown;no;46 - 55
10524;39.0;management;divorced;tertiary;no;373;no;no;cellular;26;aug;148;4;-1;0;unknown;no;36 - 45
10525;28.0;admin.;married;secondary;no;170;yes;yes;unknown;21;may;492;1;-1;0;unknown;no;26 - 35
10526;45.0;technician;divorced;secondary;no;146;no;no;cellular;8;jul;216;1;-1;0;unknown;no;36 - 45
10527;30.0;management;married;tertiary;no;1384;yes;no;telephone;14;aug;60;2;-1;0;unknown;no;26 - 35
10528;48.0;blue-collar;married;primary;no;595;no;no;cellular;24;jul;464;1;-1;0;unknown;no;46 - 55
10529;60.0;blue-collar;married;primary;no;4903;no;yes;unknown;9;jun;290;1;-1;0;unknown;no;56 - 65
10530;48.0;entrepreneur;married;secondary;no;4037;no;no;unknown;6;jun;23;1;-1;0;unknown;no;46 - 55
10531;38.0;management;single;tertiary;no;1746;yes;no;unknown;21;may;139;1;-1;0;unknown;no;36 - 45
10532;31.0;management;single;tertiary;no;18;no;no;cellular;8;aug;82;2;-1;0;unknown;no;26 - 35
10533;52.0;unemployed;married;primary;no;1724;no;no;cellular;29;jan;73;1;-1;0;unknown;no;46 - 55
10534;28.0;blue-collar;single;secondary;no;1735;yes;no;cellular;20;apr;89;1;-1;0;unknown;no;26 - 35
10535;51.0;blue-collar;married;unknown;no;0;no;no;unknown;2;jun;61;7;-1;0;unknown;no;46 - 55
10536;32.0;technician;married;secondary;no;367;yes;no;cellular;11;may;214;2;276;3;failure;no;26 - 35
10537;52.0;entrepreneur;divorced;secondary;no;105;no;yes;telephone;22;jul;275;4;-1;0;unknown;no;46 - 55
10538;23.0;blue-collar;single;secondary;no;537;yes;no;cellular;7;may;172;1;353;2;other;no;18 - 25
10539;51.0;management;married;tertiary;yes;0;no;yes;cellular;29;jul;204;6;-1;0;unknown;no;46 - 55
10540;49.0;services;married;secondary;no;653;no;no;cellular;11;aug;317;2;-1;0;unknown;no;46 - 55
10541;37.0;self-employed;married;secondary;no;487;no;yes;cellular;27;aug;155;15;-1;0;unknown;no;36 - 45
10542;32.0;management;single;tertiary;no;1434;no;no;cellular;11;aug;1144;3;-1;0;unknown;no;26 - 35
10543;32.0;management;married;tertiary;no;1683;yes;yes;cellular;20;apr;72;2;-1;0;unknown;no;26 - 35
10544;56.0;services;married;secondary;no;530;yes;no;unknown;20;may;51;7;-1;0;unknown;no;56 - 65
10545;49.0;technician;married;unknown;no;-287;yes;no;unknown;26;may;49;1;-1;0;unknown;no;46 - 55
10546;49.0;management;married;tertiary;no;271;yes;no;cellular;5;feb;18;6;-1;0;unknown;no;46 - 55
10547;53.0;management;married;tertiary;no;1945;no;no;telephone;7;aug;262;7;-1;0;unknown;no;46 - 55
10548;32.0;admin.;married;secondary;no;57;no;yes;cellular;22;jul;50;2;-1;0;unknown;no;26 - 35
10549;60.0;retired;married;secondary;no;5632;yes;no;cellular;30;jul;380;7;-1;0;unknown;no;56 - 65
10550;40.0;blue-collar;married;secondary;no;750;yes;yes;cellular;16;apr;340;1;281;1;failure;no;36 - 45
10551;41.0;services;married;secondary;no;3992;yes;no;telephone;20;nov;281;2;-1;0;unknown;no;36 - 45
10552;55.0;blue-collar;married;primary;no;11;no;no;unknown;17;jun;150;2;-1;0;unknown;no;46 - 55
10553;33.0;management;single;tertiary;no;383;yes;no;cellular;9;jul;125;1;-1;0;unknown;no;26 - 35
10554;49.0;blue-collar;married;secondary;no;598;yes;no;cellular;15;may;219;6;-1;0;unknown;no;46 - 55
10555;26.0;management;single;tertiary;no;3178;no;no;cellular;2;jun;64;1;-1;0;unknown;no;26 - 35
10556;56.0;management;divorced;tertiary;no;505;no;no;cellular;9;feb;108;2;199;3;other;no;56 - 65
10557;27.0;admin.;single;tertiary;no;73;no;no;cellular;29;jan;242;1;-1;0;unknown;no;26 - 35
10558;55.0;unemployed;married;secondary;no;1436;yes;no;cellular;4;feb;969;2;-1;0;unknown;no;46 - 55
10559;55.0;technician;divorced;tertiary;no;264;yes;no;unknown;30;may;34;2;-1;0;unknown;no;46 - 55
10560;26.0;management;single;tertiary;no;1720;no;no;cellular;3;feb;383;1;-1;0;unknown;no;26 - 35
10561;34.0;technician;married;secondary;no;-25;no;no;cellular;15;may;207;1;-1;0;unknown;no;26 - 35
10562;38.0;housemaid;married;secondary;no;634;no;no;unknown;11;jun;105;4;-1;0;unknown;no;36 - 45
10563;88.0;retired;married;primary;no;648;no;no;telephone;3;sep;318;1;-1;0;unknown;no;66 + 
10564;38.0;admin.;married;secondary;no;0;yes;no;telephone;16;jul;284;8;-1;0;unknown;no;36 - 45
10565;44.0;technician;divorced;secondary;no;314;yes;no;unknown;12;aug;18;1;651;1;success;no;36 - 45
10566;43.0;admin.;married;secondary;no;2;yes;yes;cellular;22;jul;254;1;-1;0;unknown;no;36 - 45
10567;48.0;blue-collar;divorced;primary;no;2677;no;no;unknown;20;jun;23;3;-1;0;unknown;no;46 - 55
10568;35.0;admin.;single;secondary;no;855;yes;no;unknown;12;may;241;3;-1;0;unknown;no;26 - 35
10569;49.0;services;married;tertiary;no;411;no;no;telephone;14;may;9;6;-1;0;unknown;no;46 - 55
10570;33.0;unemployed;single;tertiary;no;4874;no;no;telephone;22;feb;363;2;-1;0;unknown;no;26 - 35
10571;77.0;unknown;married;unknown;no;397;no;no;telephone;8;nov;207;1;185;3;success;no;66 + 
10572;56.0;housemaid;divorced;primary;no;61;no;no;cellular;2;jun;144;1;-1;0;unknown;no;56 - 65
10573;33.0;admin.;married;secondary;no;177;yes;no;cellular;11;may;100;1;-1;0;unknown;no;26 - 35
10574;44.0;admin.;single;secondary;no;985;yes;yes;cellular;11;may;9;7;325;19;failure;no;36 - 45
10575;40.0;admin.;married;secondary;no;767;yes;no;cellular;6;feb;168;1;-1;0;unknown;no;36 - 45
10576;55.0;blue-collar;divorced;secondary;no;496;no;yes;cellular;28;jul;93;4;-1;0;unknown;no;46 - 55
10577;31.0;management;married;tertiary;no;459;no;no;cellular;28;aug;13;14;-1;0;unknown;no;26 - 35
10578;42.0;services;married;unknown;no;1340;no;yes;cellular;30;jul;88;5;-1;0;unknown;no;36 - 45
10579;45.0;entrepreneur;divorced;secondary;no;1187;no;yes;cellular;20;nov;157;1;-1;0;unknown;no;36 - 45
10580;38.0;admin.;single;secondary;no;4023;no;no;unknown;11;jun;339;2;-1;0;unknown;no;36 - 45
10581;32.0;admin.;single;secondary;no;184;yes;no;unknown;8;may;230;4;-1;0;unknown;no;26 - 35
10582;35.0;management;single;tertiary;no;688;no;no;cellular;2;feb;504;1;-1;0;unknown;no;26 - 35
10583;70.0;retired;married;secondary;no;2064;no;no;cellular;22;oct;334;1;-1;0;unknown;no;66 + 
10584;41.0;technician;married;secondary;no;862;no;no;cellular;18;nov;474;2;-1;0;unknown;no;36 - 45
10585;27.0;blue-collar;single;secondary;no;137;no;yes;cellular;25;jul;359;1;-1;0;unknown;no;26 - 35
10586;56.0;entrepreneur;married;tertiary;no;51439;no;yes;cellular;8;jul;325;1;-1;0;unknown;no;56 - 65
10587;59.0;management;divorced;tertiary;no;893;yes;no;cellular;16;apr;206;4;-1;0;unknown;no;56 - 65
10588;31.0;management;married;tertiary;no;607;no;no;cellular;27;aug;200;5;-1;0;unknown;no;26 - 35
10589;59.0;retired;married;primary;no;5521;yes;yes;unknown;13;may;94;1;-1;0;unknown;no;56 - 65
10590;32.0;management;single;tertiary;no;1966;no;no;cellular;18;aug;176;3;-1;0;unknown;no;26 - 35
10591;37.0;technician;single;secondary;no;363;yes;no;cellular;21;nov;39;4;182;3;failure;no;36 - 45
10592;59.0;retired;divorced;unknown;no;-49;yes;no;unknown;13;may;248;2;-1;0;unknown;no;56 - 65
10593;51.0;technician;married;tertiary;no;1533;no;no;unknown;18;jun;242;2;-1;0;unknown;no;46 - 55
10594;42.0;blue-collar;married;primary;no;250;yes;no;unknown;4;jun;46;16;-1;0;unknown;no;36 - 45
10595;38.0;admin.;divorced;secondary;no;407;yes;yes;cellular;19;aug;89;1;-1;0;unknown;no;36 - 45
10596;35.0;technician;divorced;secondary;no;3549;yes;no;cellular;13;aug;250;4;-1;0;unknown;no;26 - 35
10597;42.0;blue-collar;married;primary;no;0;yes;yes;cellular;7;may;209;2;-1;0;unknown;no;36 - 45
10598;43.0;technician;single;tertiary;no;1017;yes;no;unknown;19;may;257;2;-1;0;unknown;no;36 - 45
10599;31.0;management;married;tertiary;no;2652;no;no;cellular;25;aug;9;9;-1;0;unknown;no;26 - 35
10600;56.0;blue-collar;married;primary;no;2442;no;yes;cellular;18;aug;111;7;-1;0;unknown;no;56 - 65
10601;43.0;management;married;tertiary;no;0;yes;no;cellular;7;may;240;3;293;5;failure;no;36 - 45
10602;39.0;management;married;tertiary;no;0;no;no;cellular;29;aug;94;2;-1;0;unknown;no;36 - 45
10603;52.0;blue-collar;married;secondary;no;665;yes;no;unknown;15;may;57;4;-1;0;unknown;no;46 - 55
10604;32.0;services;single;secondary;no;-1139;yes;no;cellular;7;jul;201;1;-1;0;unknown;no;26 - 35
10605;37.0;self-employed;married;secondary;no;3396;no;no;cellular;18;aug;69;6;-1;0;unknown;no;36 - 45
10606;35.0;entrepreneur;married;tertiary;no;542;yes;yes;unknown;27;may;591;5;-1;0;unknown;no;26 - 35
10607;39.0;services;divorced;secondary;no;1957;yes;yes;cellular;20;nov;47;1;-1;0;unknown;no;36 - 45
10608;44.0;self-employed;married;secondary;no;304;yes;no;telephone;9;feb;15;5;-1;0;unknown;no;36 - 45
10609;41.0;entrepreneur;married;secondary;no;353;no;no;cellular;19;nov;90;2;-1;0;unknown;no;36 - 45
10610;26.0;student;single;tertiary;no;13107;yes;no;cellular;27;may;112;2;-1;0;unknown;no;26 - 35
10611;50.0;admin.;married;secondary;no;1138;yes;yes;cellular;31;jul;73;8;-1;0;unknown;no;46 - 55
10612;33.0;technician;married;secondary;no;0;yes;yes;cellular;19;nov;163;2;-1;0;unknown;no;26 - 35
10613;26.0;services;married;secondary;no;199;no;no;cellular;24;jul;139;6;-1;0;unknown;no;26 - 35
10614;31.0;admin.;single;tertiary;no;383;no;yes;cellular;6;feb;119;1;214;1;failure;no;26 - 35
10615;56.0;admin.;divorced;primary;no;0;no;yes;cellular;10;jul;542;1;-1;0;unknown;no;56 - 65
10616;40.0;blue-collar;married;secondary;no;1844;yes;no;cellular;11;may;231;1;-1;0;unknown;no;36 - 45
10617;27.0;technician;single;secondary;no;42;no;no;cellular;28;jan;251;1;-1;0;unknown;no;26 - 35
10618;41.0;technician;married;secondary;no;1788;no;no;cellular;28;aug;222;1;-1;0;unknown;no;36 - 45
10619;78.0;retired;married;primary;no;680;no;no;telephone;24;may;838;1;89;9;failure;no;66 + 
10620;60.0;housemaid;married;primary;no;517;no;no;unknown;12;jun;1178;3;-1;0;unknown;no;56 - 65
10621;46.0;management;married;tertiary;no;3;no;no;cellular;18;aug;92;4;-1;0;unknown;no;46 - 55
10622;25.0;blue-collar;single;primary;no;17;yes;no;unknown;13;may;97;2;-1;0;unknown;no;18 - 25
10623;30.0;management;married;tertiary;no;-328;yes;no;unknown;14;may;242;5;-1;0;unknown;no;26 - 35
10624;37.0;self-employed;divorced;tertiary;no;1513;no;no;unknown;30;may;510;1;-1;0;unknown;no;36 - 45
10625;45.0;blue-collar;married;secondary;no;603;no;no;cellular;22;may;204;1;-1;0;unknown;no;36 - 45
10626;31.0;management;single;tertiary;no;307;no;no;cellular;21;nov;86;2;-1;0;unknown;no;26 - 35
10627;35.0;technician;married;tertiary;no;22;no;no;cellular;11;aug;109;1;-1;0;unknown;no;26 - 35
10628;47.0;management;married;tertiary;no;0;no;no;unknown;5;jun;265;2;-1;0;unknown;no;46 - 55
10629;55.0;services;married;secondary;no;283;yes;no;unknown;19;may;156;1;-1;0;unknown;no;46 - 55
10630;28.0;self-employed;single;tertiary;no;5215;no;no;cellular;2;jun;673;1;-1;0;unknown;no;26 - 35
10631;37.0;blue-collar;single;secondary;no;847;no;no;unknown;20;jun;54;1;-1;0;unknown;no;36 - 45
10632;34.0;student;single;unknown;no;5827;no;no;cellular;17;nov;97;2;-1;0;unknown;no;26 - 35
10633;45.0;blue-collar;single;secondary;no;0;yes;no;cellular;16;oct;283;1;165;3;failure;no;36 - 45
10634;35.0;blue-collar;single;primary;no;-759;yes;no;cellular;31;jul;142;2;-1;0;unknown;no;26 - 35
10635;32.0;technician;divorced;tertiary;no;267;no;no;cellular;26;may;128;1;-1;0;unknown;no;26 - 35
10636;26.0;student;single;unknown;no;2503;no;no;cellular;30;apr;121;1;63;2;failure;no;26 - 35
10637;47.0;blue-collar;married;secondary;no;3630;yes;no;unknown;14;may;133;4;-1;0;unknown;no;46 - 55
10638;33.0;technician;married;secondary;no;218;yes;yes;telephone;2;mar;169;4;-1;0;unknown;no;26 - 35
10639;42.0;management;single;tertiary;no;1146;yes;no;unknown;15;may;98;2;-1;0;unknown;no;36 - 45
10640;31.0;unemployed;single;unknown;no;167;no;no;cellular;20;nov;316;1;-1;0;unknown;no;26 - 35
10641;30.0;blue-collar;single;secondary;yes;447;no;no;cellular;19;nov;426;2;189;6;failure;no;26 - 35
10642;40.0;management;single;secondary;no;10378;yes;no;cellular;17;nov;523;3;-1;0;unknown;no;36 - 45
10643;52.0;management;married;tertiary;no;-2712;yes;yes;cellular;2;apr;253;1;-1;0;unknown;no;46 - 55
10644;48.0;admin.;married;secondary;no;191;yes;no;cellular;5;feb;238;3;-1;0;unknown;no;46 - 55
10645;36.0;blue-collar;divorced;primary;no;17;yes;no;cellular;16;jul;329;1;-1;0;unknown;no;36 - 45
10646;36.0;blue-collar;single;secondary;no;2235;yes;no;cellular;20;nov;287;2;-1;0;unknown;no;36 - 45
10647;47.0;blue-collar;married;primary;no;292;no;yes;telephone;28;jul;210;3;-1;0;unknown;no;46 - 55
10648;31.0;technician;single;secondary;no;433;no;no;cellular;11;aug;1504;2;-1;0;unknown;no;26 - 35
10649;60.0;retired;married;primary;no;364;yes;no;unknown;6;may;631;2;-1;0;unknown;no;56 - 65
10650;49.0;blue-collar;married;secondary;no;30;yes;no;unknown;5;may;135;4;-1;0;unknown;no;46 - 55
10651;41.0;technician;married;secondary;no;335;no;no;cellular;18;aug;169;3;-1;0;unknown;no;36 - 45
10652;67.0;management;married;secondary;no;1287;no;no;cellular;2;feb;511;1;-1;0;unknown;no;66 + 
10653;35.0;technician;married;secondary;no;128;no;yes;cellular;29;jan;456;1;205;2;other;no;26 - 35
10654;34.0;management;married;tertiary;no;133;yes;no;unknown;8;may;65;1;-1;0;unknown;no;26 - 35
10655;49.0;technician;married;tertiary;no;-888;no;yes;cellular;21;jul;298;1;-1;0;unknown;no;46 - 55
10656;33.0;management;divorced;tertiary;yes;280;no;yes;cellular;18;nov;155;1;-1;0;unknown;no;26 - 35
10657;37.0;blue-collar;divorced;secondary;no;719;yes;no;cellular;13;may;118;1;365;1;failure;no;36 - 45
10658;29.0;admin.;single;secondary;no;1261;no;no;cellular;5;feb;605;1;-1;0;unknown;no;26 - 35
10659;53.0;housemaid;married;primary;no;1903;no;no;unknown;5;jun;827;1;-1;0;unknown;no;46 - 55
10660;36.0;technician;married;tertiary;no;202;no;no;cellular;1;jun;206;1;192;1;failure;no;36 - 45
10661;54.0;unknown;married;unknown;no;390;no;no;cellular;20;aug;68;5;-1;0;unknown;no;46 - 55
10662;55.0;blue-collar;divorced;unknown;no;103;yes;no;cellular;21;jul;769;3;-1;0;unknown;no;46 - 55
10663;38.0;blue-collar;married;primary;no;362;yes;no;unknown;8;may;100;5;-1;0;unknown;no;36 - 45
10664;50.0;blue-collar;married;secondary;no;907;no;yes;cellular;16;jul;68;1;-1;0;unknown;no;46 - 55
10665;50.0;entrepreneur;married;primary;no;199;no;no;cellular;11;may;228;2;363;2;failure;no;46 - 55
10666;35.0;management;married;tertiary;no;4943;yes;no;cellular;18;nov;295;1;124;2;failure;no;26 - 35
10667;35.0;management;single;tertiary;no;6659;yes;no;unknown;21;may;83;1;-1;0;unknown;no;26 - 35
10668;51.0;retired;single;tertiary;no;730;yes;no;unknown;18;nov;287;2;-1;0;unknown;no;46 - 55
10669;34.0;technician;single;secondary;no;664;yes;yes;cellular;11;may;88;2;343;2;other;no;26 - 35
10670;28.0;blue-collar;single;primary;no;442;no;no;cellular;30;jan;157;2;-1;0;unknown;no;26 - 35
10671;57.0;management;married;secondary;no;7162;no;no;cellular;17;nov;83;1;-1;0;unknown;no;56 - 65
10672;38.0;entrepreneur;married;secondary;no;61;yes;yes;unknown;28;may;170;5;-1;0;unknown;no;36 - 45
10673;41.0;retired;single;primary;no;2579;no;no;cellular;13;oct;213;1;-1;0;unknown;no;36 - 45
10674;38.0;blue-collar;single;primary;no;1583;yes;no;cellular;15;may;386;1;-1;0;unknown;no;36 - 45
10675;54.0;technician;single;secondary;no;224;no;no;cellular;5;aug;134;2;-1;0;unknown;no;46 - 55
10676;52.0;technician;married;secondary;no;851;no;no;unknown;17;jun;87;2;-1;0;unknown;no;46 - 55
10677;35.0;housemaid;married;tertiary;no;2880;no;no;cellular;29;jan;42;1;-1;0;unknown;no;26 - 35
10678;40.0;admin.;married;secondary;no;1597;yes;no;unknown;30;may;633;1;-1;0;unknown;no;36 - 45
10679;;technician;divorced;tertiary;no;0;yes;no;cellular;2;jun;72;1;-1;0;unknown;no;66 + 
10680;35.0;management;divorced;tertiary;no;771;yes;yes;cellular;18;aug;221;5;-1;0;unknown;no;26 - 35
10681;41.0;management;married;tertiary;no;30;no;no;cellular;19;aug;171;7;-1;0;unknown;no;36 - 45
10682;33.0;technician;married;secondary;no;346;yes;yes;cellular;24;jul;379;1;-1;0;unknown;no;26 - 35
10683;25.0;admin.;single;secondary;no;184;no;yes;telephone;11;jul;437;7;-1;0;unknown;no;18 - 25
10684;34.0;management;married;tertiary;no;580;yes;no;cellular;10;jul;380;1;-1;0;unknown;no;26 - 35
10685;28.0;blue-collar;single;unknown;no;913;yes;no;unknown;27;may;580;2;-1;0;unknown;no;26 - 35
10686;41.0;admin.;divorced;secondary;no;1967;yes;no;cellular;18;may;115;1;341;1;failure;no;36 - 45
10687;29.0;student;single;unknown;no;2929;no;no;cellular;11;aug;91;1;-1;0;unknown;no;26 - 35
10688;38.0;technician;single;secondary;no;103;yes;no;cellular;2;feb;159;1;187;3;failure;no;36 - 45
10689;39.0;blue-collar;married;secondary;no;661;yes;no;cellular;3;feb;84;4;267;4;failure;no;36 - 45
10690;58.0;retired;married;secondary;no;19;no;yes;cellular;15;jul;106;3;-1;0;unknown;no;56 - 65
10691;36.0;self-employed;single;tertiary;no;258;no;no;cellular;5;feb;230;1;-1;0;unknown;no;36 - 45
10692;46.0;management;divorced;secondary;no;361;yes;no;unknown;19;may;86;7;-1;0;unknown;no;46 - 55
10693;36.0;management;married;secondary;no;1898;yes;yes;unknown;30;may;233;1;-1;0;unknown;no;36 - 45
10694;59.0;management;divorced;tertiary;no;0;no;no;telephone;30;jul;196;3;-1;0;unknown;no;56 - 65
10695;36.0;technician;married;secondary;no;3579;no;no;cellular;14;aug;308;2;-1;0;unknown;no;36 - 45
10696;34.0;housemaid;married;tertiary;no;1265;yes;no;unknown;6;jun;397;3;-1;0;unknown;no;26 - 35
10697;29.0;technician;single;tertiary;no;940;yes;no;cellular;15;may;757;1;330;1;failure;no;26 - 35
10698;39.0;blue-collar;married;secondary;no;854;yes;yes;cellular;6;may;181;1;-1;0;unknown;no;36 - 45
10699;32.0;self-employed;married;tertiary;no;1464;no;no;telephone;14;aug;133;2;-1;0;unknown;no;26 - 35
10700;29.0;services;married;secondary;no;3748;no;no;cellular;28;may;322;3;-1;0;unknown;no;26 - 35
10701;53.0;technician;married;primary;no;6839;yes;no;cellular;19;nov;77;1;-1;0;unknown;no;46 - 55
10702;29.0;blue-collar;married;primary;no;-235;yes;no;cellular;22;jul;189;1;-1;0;unknown;no;26 - 35
10703;44.0;management;single;tertiary;yes;12;yes;no;cellular;19;nov;126;2;-1;0;unknown;no;36 - 45
10704;28.0;student;single;tertiary;no;61;yes;no;cellular;16;jul;401;8;-1;0;unknown;no;26 - 35
10705;37.0;technician;married;tertiary;no;0;no;no;cellular;28;aug;76;1;-1;0;unknown;no;36 - 45
10706;45.0;management;divorced;tertiary;no;6269;yes;no;cellular;29;jul;20;2;-1;0;unknown;no;36 - 45
10707;39.0;blue-collar;married;secondary;no;142;no;yes;cellular;14;jul;424;4;-1;0;unknown;no;36 - 45
10708;34.0;services;married;secondary;no;24;yes;no;unknown;28;may;124;1;-1;0;unknown;no;26 - 35
10709;32.0;blue-collar;married;unknown;no;1267;yes;no;cellular;18;may;66;2;-1;0;unknown;no;26 - 35
10710;40.0;services;married;secondary;no;2346;no;no;unknown;16;jun;182;3;-1;0;unknown;no;36 - 45
10711;30.0;technician;single;secondary;no;133;yes;no;cellular;29;jan;113;2;-1;0;unknown;no;26 - 35
10712;55.0;management;married;tertiary;no;16786;no;no;cellular;18;nov;90;1;-1;0;unknown;no;46 - 55
10713;50.0;management;married;tertiary;no;400;no;no;cellular;13;aug;343;2;-1;0;unknown;no;46 - 55
10714;45.0;admin.;married;unknown;no;2033;no;no;cellular;28;may;48;4;-1;0;unknown;no;36 - 45
10715;54.0;management;married;tertiary;no;1938;yes;no;telephone;31;jul;81;7;-1;0;unknown;no;46 - 55
10716;37.0;admin.;married;secondary;yes;0;no;no;unknown;9;jun;89;1;-1;0;unknown;no;36 - 45
10717;40.0;entrepreneur;married;tertiary;no;-164;no;no;cellular;7;may;87;1;-1;0;unknown;no;36 - 45
10718;39.0;management;married;tertiary;no;1241;yes;no;cellular;5;jun;138;2;-1;0;unknown;no;36 - 45
